sal_avg_lc1vs0_iate,lmp_cw
-631.692313560877,4.0
-11028.807836843349,1.0
-13783.506834892076,2.0
-4623.147904398413,2.0
-1338.1400950775942,3.0
-19475.509648308205,1.0
-17056.358472662305,1.0
-10733.13911804538,3.0
-5896.007202779368,3.0
-5399.587548628611,2.0
-4266.354456004786,4.0
-7954.646082404847,1.0
-8443.758019839372,4.0
-3837.071270274844,3.0
-4030.831766502032,1.0
-2430.3157017394333,3.0
-13518.117757402484,3.0
-12213.604558297702,4.0
-4391.027433239267,3.0
-4575.998005950418,1.0
-5366.221156967036,4.0
-3678.7075446221497,4.0
-3924.7438035623964,4.0
-4931.003454373579,1.0
-9220.054437709314,3.0
-3792.9022889509706,4.0
-5845.4885944787475,1.0
-9988.123389071108,1.0
-6120.419080086166,2.0
-2492.147378546942,2.0
-5359.094662809212,2.0
-7873.406227247571,3.0
-12085.789341286272,2.0
-4720.732880051517,2.0
-4844.2518182669155,4.0
-4065.819631496248,1.0
-1251.6426684427488,4.0
-8570.227330079691,4.0
-7117.01075498705,1.0
-4726.426192328449,2.0
-13671.981331848681,4.0
-4477.728361153353,4.0
-3332.822758933882,4.0
-4702.59680227924,3.0
-2003.6601352225093,4.0
1091.2949422362037,4.0
-2625.0861932320186,2.0
-12263.4380346309,1.0
-4491.243076782126,1.0
-6405.307816972598,1.0
-7856.061243691662,1.0
-5283.636581440462,2.0
-4802.153233682033,4.0
-3522.454602713893,1.0
-3933.0450216075888,2.0
-7547.33515175051,1.0
555.1755781047881,3.0
-4532.845145257406,3.0
-4040.1512889595706,3.0
-5684.008134161579,3.0
-5699.476262639462,1.0
-4161.568786821093,1.0
-4777.241074024503,4.0
-11333.637514157375,1.0
-6543.682607770092,4.0
-14791.404636144283,2.0
-1665.3389494445405,3.0
-8523.529979595034,2.0
-3154.752979913568,3.0
-14115.678812654718,2.0
-6016.9929613604045,1.0
-662.3568986093665,4.0
-10462.155138770057,4.0
-4443.363204641259,4.0
-13432.400037222576,1.0
-9532.078499136267,2.0
-4103.690640421821,4.0
-888.909473489209,3.0
-19404.018826338634,1.0
-15972.629623293822,2.0
-11413.417483091242,2.0
-10864.866245033856,2.0
-2535.9768506890514,3.0
-1697.2213538472108,3.0
-6206.141285221216,1.0
-14396.065247449096,3.0
-2032.4320393295939,4.0
-4969.508696436501,1.0
-8356.96273037898,3.0
-4996.602926741603,3.0
-578.7604530997287,4.0
-14885.260216434028,1.0
-1492.0454285858013,4.0
-2516.6227267366357,4.0
-5033.569071705767,4.0
-1166.2921870246776,4.0
-14156.042591236295,3.0
-7004.399432641389,3.0
-17280.06802603517,4.0
-822.3145143603233,4.0
-1955.8225783087958,4.0
-12963.157982234534,2.0
-4346.247573366289,3.0
-2090.052761323344,4.0
-3646.8299324379277,1.0
-9999.325015675886,4.0
-1632.7304164086436,3.0
-5673.645224892164,2.0
-10290.446772720388,2.0
-2798.35879708945,3.0
-5926.4759690909905,1.0
-6973.58898305894,1.0
-3140.8523713562663,3.0
-16991.34240928546,2.0
-10497.608213122898,3.0
-4820.33144049003,2.0
-4602.621469221491,1.0
-6099.418978294351,4.0
-7893.298453389425,3.0
-4353.237752585812,1.0
-10697.83513045519,1.0
-6113.474411604441,2.0
-2492.0148006760446,2.0
-17572.273580008576,4.0
-5460.610441240982,2.0
-10552.477727632555,3.0
-4021.7063065525244,1.0
-139.89604854649792,3.0
-3879.5712225063635,1.0
-3044.4114732760336,4.0
-2353.3079718678187,4.0
-3131.8236874293216,4.0
-18297.733893410943,1.0
-4449.178483139311,3.0
-5135.974412202855,3.0
-4973.246285467814,3.0
-3231.0272499606817,3.0
-11602.101457115565,2.0
-3565.201147440672,4.0
-4874.973616586467,3.0
-15430.94369184261,1.0
-4956.2494364133845,3.0
-3445.602520511674,3.0
-1302.6831166134898,3.0
-4465.611910611476,2.0
-2051.0865216109796,3.0
-6568.982278483998,2.0
-5354.586831687141,4.0
-6614.556959863194,3.0
-2917.27790795245,2.0
-3853.434545005505,4.0
-9837.629901037986,3.0
-11407.053438242392,2.0
-4279.663779653769,3.0
-2514.814438104769,3.0
-19166.433768360836,1.0
-9342.246234963042,4.0
-5760.423857729966,2.0
-3012.2296684418343,4.0
-1172.189977780135,1.0
-2482.0980120306435,2.0
-10438.513545019498,1.0
-75.60567663462905,4.0
-2070.738067394327,1.0
-8456.951867547392,4.0
-3038.61880017309,3.0
-21277.97765478909,1.0
-3363.9346461152118,1.0
-10869.752188952523,3.0
-11068.66661213968,3.0
-15569.877930510516,2.0
-6705.977246562124,1.0
-17378.52074089252,2.0
110.87773057963058,4.0
-3463.184670849597,1.0
-4892.713165464567,1.0
-5460.001959619009,2.0
-10146.849691062587,2.0
-4374.780262474956,3.0
-2358.4789073821157,1.0
-12172.048386294839,4.0
-18643.920336505387,1.0
-10901.667403892112,2.0
152.57805735744884,4.0
-6060.693445692532,1.0
-1047.563447636519,3.0
-6844.562701436535,1.0
-12893.28023928857,3.0
-5324.357144800408,4.0
-10786.709447060748,1.0
-6172.088630640166,4.0
-15725.19455589258,4.0
-3566.6086458658647,1.0
-14207.322081006181,3.0
-21564.10146555053,1.0
-5508.9438241152175,2.0
-17462.341657023062,1.0
-1437.0576193251213,3.0
-7845.967454401003,3.0
-5233.374363109484,2.0
-3355.732464424496,4.0
-5241.463293698795,3.0
-3616.273349871035,4.0
-4252.733679313352,3.0
-11439.03682688728,4.0
-7179.766553775974,4.0
-4527.67732225472,4.0
-16928.21294809617,1.0
-17754.56697525686,2.0
-4211.564652319251,4.0
-5402.686888711049,4.0
-13753.231357180211,1.0
-9615.015917020419,4.0
-3424.5758983504334,3.0
-1566.5772360041715,3.0
-12433.197264142056,4.0
-6756.402007267676,3.0
-5906.4466622710615,4.0
-3038.508758340067,4.0
-6754.718697053434,3.0
-10578.575880987648,3.0
-16085.803087496524,3.0
-12229.037699829441,2.0
-7730.000557769363,3.0
-1273.837824102373,3.0
-14560.986386783561,4.0
-3849.532438586057,2.0
-3365.298108049268,3.0
-8760.051663455786,2.0
-16113.830647278975,1.0
-7694.550431730891,1.0
-20140.383586779004,1.0
-3929.8128763725254,4.0
-3241.1815988857707,4.0
-16083.535248914635,4.0
-5743.426507178138,1.0
-8276.630851937998,2.0
-617.642111228993,3.0
-2797.2652091416267,3.0
-2469.417637119437,4.0
-4866.978714829693,3.0
-11928.698014783016,3.0
-3721.1288921163987,3.0
-16580.865504014495,1.0
-1771.1544699914339,4.0
-7452.287645331953,3.0
-3740.075880384482,4.0
-1591.8792332010416,3.0
-16550.665110468508,3.0
-2241.6297551912935,3.0
-14113.937874370418,1.0
-4386.509573217294,3.0
-4747.391286278648,4.0
-3976.985067426014,3.0
-4548.358720179343,4.0
-19483.96092402521,2.0
-4725.177015467844,3.0
727.9915000374771,4.0
-6975.688414796919,2.0
-8135.431004468983,1.0
-8851.680244735238,4.0
-4512.361683298563,3.0
-4255.870334558594,1.0
-2260.2674132574803,1.0
-2930.3106130171345,3.0
-15804.606817144446,3.0
-10029.658657647564,2.0
-2398.2627946852126,1.0
-21056.92855360068,1.0
-4121.14525198029,4.0
-7800.037736691866,1.0
-7547.321160355633,4.0
-9085.536383042867,4.0
-2044.6961447200722,1.0
-4647.4538815888245,1.0
-7645.033973328971,3.0
-8384.699418305254,2.0
-11747.490326515108,3.0
-3625.0710763700185,3.0
-2755.1216434464304,1.0
-9152.988646973274,2.0
-16746.988099367332,3.0
-5283.453196461786,3.0
-6366.228705518471,4.0
-4400.930541651187,4.0
-5197.951426353604,3.0
-14737.054971263271,2.0
-2587.6359402661974,4.0
-3734.3611087055906,1.0
-15344.199084255808,1.0
-6731.801642416266,1.0
-20884.17975539137,1.0
-2237.032795326393,3.0
-4513.151384154975,3.0
-9384.005954228918,4.0
-13703.867719031221,3.0
-2333.7592899473966,1.0
-396.5228196500277,3.0
-13741.866675931442,3.0
-3475.7465924097432,3.0
-3720.493299291411,2.0
-14391.041754853177,3.0
-3553.690829050483,1.0
-4533.315145295567,1.0
-2361.323816282207,3.0
-3470.0579705436885,1.0
-10221.87382782955,3.0
-3718.2296163324863,4.0
-4551.303031267356,2.0
-5023.723982776378,4.0
-21327.723932875495,2.0
-3563.5916670387214,2.0
-13568.342270632884,4.0
-23141.59524501301,1.0
-22683.15848682648,1.0
-6380.753550492127,1.0
-8202.361360393179,1.0
-13121.486856932312,1.0
-8402.764673543179,4.0
-3324.4959273816075,3.0
-1627.0584148301477,1.0
-5741.445227869892,1.0
-1215.9340972148157,4.0
-14306.183454345013,3.0
-1545.3847000346964,3.0
-11876.529012509873,1.0
425.59133794596164,4.0
-21309.683413999483,1.0
-10825.45959086201,3.0
-4281.553184861896,4.0
-4777.808660332757,2.0
-2328.5931819176017,4.0
-4573.117768564319,3.0
-2589.2184537593866,3.0
-10113.515286234035,4.0
-4844.991254541875,1.0
-4414.55630878124,3.0
-758.1027110610829,4.0
-3968.8918849563097,1.0
-4957.564087358392,3.0
-4716.541086265281,2.0
-16163.033893010372,3.0
-5221.438776315563,3.0
-12983.67397633409,2.0
-16639.928319197366,3.0
-11560.074214597304,3.0
-547.1686123571616,3.0
-2397.5920811231135,4.0
-2386.072479812846,3.0
-4605.255399368651,3.0
-1324.9671069691844,4.0
-4027.796508110083,4.0
-7562.425171410513,1.0
-12457.39881184333,3.0
-6611.437641827036,3.0
-12628.214245264046,3.0
-3035.830202315685,3.0
-996.3076235295669,3.0
-21105.99970501667,3.0
-8878.448969374635,4.0
-11458.080194023305,3.0
-1187.726134437943,4.0
-664.6696647312032,3.0
-12020.28313371526,4.0
-14698.662140164994,1.0
-9683.95646813676,3.0
-8647.576833473178,1.0
-2144.961095516715,4.0
-7708.387404953421,2.0
-12633.790457707531,4.0
-2707.315900186833,1.0
-5026.94031267644,2.0
-4382.293287389603,3.0
-4380.500432422289,3.0
-6694.174110133309,1.0
-13507.849486647192,4.0
-16352.412404706707,1.0
-6204.903201880834,2.0
-4467.883792304614,4.0
-1599.644415322046,3.0
-14965.183430141587,3.0
-5198.790883776683,3.0
-4460.371198072249,3.0
-3479.470476904833,3.0
-6516.374436538703,4.0
-4624.235811103192,1.0
-7258.837219725532,1.0
-1119.8907379951042,1.0
-9754.564543029112,4.0
-825.6155548859613,1.0
-7883.201890184848,1.0
-8433.153572092686,3.0
-22477.634530474177,1.0
-390.79162636054866,3.0
-17252.763386412942,3.0
-21180.765885968736,1.0
-10854.947264954299,1.0
-5425.023112715528,2.0
-1413.4525562758063,3.0
-3489.0216051950647,4.0
-5235.0688854913615,1.0
-13049.292937374743,2.0
-7981.356789283946,4.0
-16206.832113204266,1.0
-9022.127678682826,2.0
-2466.0980889691327,3.0
-17366.966911170974,1.0
-1626.5860334536626,4.0
-2571.103324884276,4.0
-3296.6499061749378,2.0
-10051.66564005331,4.0
-5112.404473040266,3.0
-13322.278076807956,4.0
-3867.8652817529296,3.0
-13264.607969462471,4.0
-9755.050502251144,3.0
-4025.1211273402178,3.0
-6727.337670728737,1.0
-8548.000055832355,3.0
-9587.09259812642,2.0
-13184.876471660504,3.0
-5582.850071896095,4.0
-3976.279646368659,4.0
-6726.306641496783,4.0
-12672.813782413912,4.0
-5472.361592216967,1.0
-12218.7298517954,1.0
-6387.178889579963,3.0
-13673.473918438733,4.0
-8649.653420546234,4.0
-11816.81690684375,3.0
-15485.919025431725,3.0
-4401.272613135865,4.0
-4093.7066658980493,2.0
-8106.459205199129,4.0
-12730.577571665812,4.0
-4943.360125863955,3.0
-3194.531855126351,2.0
-2588.829724749069,4.0
-15002.019802133436,3.0
-14189.805310698077,4.0
-9650.524085546713,3.0
-7677.137584417356,1.0
-10106.27456299433,4.0
-4666.718397913499,3.0
-5546.790153057015,3.0
-4320.657908023233,1.0
-6732.516046065252,2.0
-3359.646456395215,2.0
-12318.5438830361,3.0
-3865.9116863509407,1.0
-4628.332774522076,3.0
-5006.799535029566,4.0
-4173.047203143017,1.0
-5476.395733829864,1.0
-6388.142468920134,3.0
-2293.643821270931,3.0
-5930.210375635671,2.0
-1317.0055263275294,3.0
-4117.354231137303,2.0
-13392.044952435894,3.0
-20862.489337409446,1.0
-3867.812001480961,3.0
-4085.875306685275,3.0
-5166.199947635886,1.0
-10372.900568641751,1.0
-8342.552842001458,4.0
-3290.5878480197653,3.0
-13843.185517874323,4.0
-17854.489128989106,1.0
-14206.159627567571,3.0
-3117.6491269278104,3.0
-7555.635856014105,4.0
-10659.014014289376,3.0
-11415.300959877972,1.0
-3087.020490551924,2.0
-7682.265649675468,3.0
-3274.1938755315514,4.0
-842.8805930428312,3.0
754.3376481395792,3.0
-4697.574526809156,3.0
-2534.4660067532404,2.0
-5927.290010106342,3.0
-12599.579057614585,2.0
-14432.580936560891,2.0
-2127.782752315578,4.0
-2294.3409037671768,4.0
-14642.928959698587,3.0
-6347.809844589731,2.0
-4801.691645496093,3.0
-8959.900455678799,3.0
-4154.697600534815,4.0
-4131.496288663038,4.0
-5461.00497471863,2.0
-2609.408850370235,3.0
-17671.646183723933,1.0
-5479.119527715882,3.0
-2957.2426913385452,3.0
-5973.472113035476,3.0
-10806.597268418918,3.0
-12357.594699542831,4.0
-4029.6739572963934,4.0
-12336.343791319629,2.0
-3286.5260992497356,3.0
-7741.461672994982,3.0
-4479.419080430334,3.0
-6958.277760502318,1.0
-11411.974906875326,4.0
-3581.079443972996,4.0
-1804.7709585447983,2.0
-3967.8763293694096,3.0
-861.9463635281796,3.0
-18722.682220456976,3.0
-13356.79023226019,4.0
-17994.666804687087,2.0
-2023.194530241176,2.0
-1907.325547716875,4.0
-5613.084138717765,1.0
-11982.936973058002,2.0
-15610.672021251527,1.0
-3833.6123462078376,1.0
-4673.837413872374,4.0
-3706.8994391391707,3.0
-20425.75569731165,3.0
-14374.999180158542,3.0
-5995.601739899729,4.0
-13244.153946209586,4.0
-3690.196916527387,3.0
-1234.3848354645065,3.0
-9856.85811874074,4.0
-8963.329526930991,4.0
-5363.853688070257,3.0
-4169.108559744465,4.0
-12656.770439538586,2.0
-7014.93762897608,1.0
-3447.3008415928475,3.0
-6349.681060971068,3.0
-6352.9642482863665,2.0
-4223.964288178138,1.0
-3896.4894828446977,3.0
-3759.778076277158,1.0
-17673.838012631808,1.0
-4593.576423807428,1.0
-2627.4057167918954,4.0
-5251.871343318175,1.0
-5534.40934012958,1.0
-9182.743051846082,3.0
-13579.340183979617,4.0
-4353.386373049554,3.0
-450.4096629682505,4.0
-398.2069054414421,1.0
-2088.4357320137347,3.0
-8166.666542749268,1.0
-7048.675828584894,3.0
-15054.834397982693,3.0
-6371.02386798491,3.0
-21913.345052917106,1.0
-9755.57366814143,4.0
-14435.527625244995,3.0
-659.7149191834482,3.0
-6347.436115065342,3.0
-14489.36245015484,3.0
-5555.192462240546,3.0
-2441.417652149809,1.0
-5357.756199577601,4.0
-7806.494246206557,2.0
-4001.497010234424,4.0
-4900.795613058082,3.0
-12798.90643974239,1.0
-4777.974705661554,4.0
-3359.9145432481423,3.0
-7525.004852411465,4.0
-11283.27879994531,3.0
-4480.413165581287,3.0
-2843.629445629982,3.0
-6135.251505425733,4.0
-12115.049022125846,3.0
-4539.96126300508,3.0
-2025.3953339847549,3.0
-2341.0353830408762,4.0
-7145.211211773063,4.0
-14795.078501797692,3.0
-259.6468514802219,4.0
-3824.217392682782,2.0
-2779.6435583401408,4.0
-3586.2002206554257,3.0
-5829.914592845525,1.0
-8007.460744163623,1.0
-3744.6623325331266,4.0
-4465.603530061688,4.0
-15200.143676626569,2.0
-3600.2865320041783,3.0
-6699.105983000405,2.0
-14766.619862447957,1.0
-266.661075838133,3.0
-11739.753891985414,1.0
-2345.62640213503,2.0
-426.96644295434044,4.0
-4520.209263380981,1.0
-8573.86560109691,2.0
-8554.83958223079,4.0
-16444.915664501677,1.0
400.7348839723195,3.0
-5888.203202563759,4.0
-9353.589084203692,2.0
-10645.394541280466,4.0
-26.03223293469125,4.0
-4699.6462649412415,4.0
-4490.565950617247,3.0
-10578.150921552038,4.0
-2618.9334865010587,3.0
-6450.474413087546,2.0
-11424.732433603978,4.0
-10214.210827557294,1.0
-14588.573400970205,2.0
-5014.256537826212,4.0
-15655.574213403754,1.0
-4703.8901450213425,1.0
-8063.264859799853,1.0
-2040.4968467716935,4.0
-2561.002050610099,3.0
-12969.643373862287,2.0
-5284.1913390443515,3.0
-7964.222879885445,3.0
-1762.1964524954597,1.0
-14939.683191395465,1.0
-12510.523362383245,4.0
-10908.328757734247,4.0
-7208.687504817306,1.0
-5830.590834551315,3.0
-14165.53017853594,1.0
-22121.478669520875,1.0
-10921.90365035384,4.0
-18168.699607390558,1.0
-5343.45182213328,4.0
-3324.111956094204,2.0
-5651.469342936913,1.0
-17736.33932689027,3.0
-13831.254885307826,3.0
-11983.08173082869,1.0
-16228.709997131025,2.0
-5759.510221944309,3.0
-3147.3096113221536,4.0
-3825.6173745790356,3.0
-10156.207988901178,4.0
-4337.7882826676,3.0
-3572.7719462984915,1.0
-3452.4616143936328,3.0
-10473.627575138298,4.0
-8393.02453347335,4.0
-4470.247404367326,1.0
-11705.012544722,3.0
-10565.310085137302,1.0
-2170.367439962697,4.0
-7156.370726752268,3.0
-14999.689947710443,2.0
-17941.168266195225,1.0
-1121.6995929378882,3.0
-165.3797272149211,4.0
-2240.5500399835105,3.0
-5642.3530010186205,1.0
-2384.921019406077,3.0
-6049.931803686071,1.0
-15359.068127180884,2.0
-5419.049221562829,1.0
-4619.324218003163,1.0
-7712.684811686636,3.0
-14827.3106188178,2.0
-4319.945664465184,2.0
-1846.4795876614983,1.0
-9228.318736025016,2.0
-18252.970874611496,1.0
-12951.691295315184,2.0
-10992.67070376762,2.0
-3959.925587892285,2.0
-3045.4474714874814,3.0
-14752.281049910966,4.0
-6259.79897230465,1.0
-4325.233913834593,2.0
-5256.286326502668,4.0
-4175.087306084767,3.0
-4089.054092319142,3.0
-3889.7665149012373,4.0
-4349.1749499867765,3.0
-21875.09428372984,2.0
-17259.141486695607,1.0
-8249.103634125155,3.0
-1957.851056940156,2.0
-3316.664477738137,3.0
-15993.28486985817,4.0
-14942.429386588688,3.0
-4404.312701015093,4.0
-3469.2315691513413,3.0
-2770.0913559200453,3.0
-1777.0626788271813,4.0
-13290.263674655815,1.0
-6463.664120728444,1.0
-10081.849892951956,3.0
-10336.567263664321,3.0
-7289.926545542007,1.0
-15163.63794765044,3.0
-7183.461337668283,1.0
-6091.852034946184,1.0
-13720.579783989204,3.0
-17276.747041669092,4.0
-14785.393820533132,3.0
-2409.0135805156206,4.0
-222.74154374941213,4.0
-5907.118969111145,2.0
-11597.606282275328,3.0
-6560.270394936654,2.0
-9307.225335676045,1.0
-1964.573640772478,2.0
-2710.098477358976,2.0
-20709.499767973197,1.0
-5019.093647111253,1.0
331.3211377184986,2.0
-14286.995685382391,3.0
-3990.474036946809,3.0
-7216.2652513908415,3.0
-5687.7243330966885,4.0
-4599.507831745766,4.0
-3916.4028987709426,3.0
-9535.054209441652,4.0
-9895.834516062332,1.0
-9900.735534736115,1.0
-5264.424746209192,3.0
-5029.393021580856,3.0
-15174.890667702324,2.0
-6694.559943848226,4.0
-3439.8993973023235,3.0
-14422.957679394493,2.0
-19775.590798731893,1.0
-1224.5719511131147,4.0
-16244.812120925199,3.0
-8129.198834106699,4.0
-6289.729276307324,2.0
-10848.66744399484,2.0
-2417.77111871998,3.0
-1068.2698409258655,4.0
-4816.760484895817,2.0
-3121.471622936738,4.0
-7637.951438708647,4.0
-3152.0609880439542,4.0
-9049.669883708955,3.0
-3791.878121168182,3.0
-3788.9208051321466,4.0
-12070.299735554816,1.0
-5287.908643722715,1.0
-1152.7948309098647,3.0
-1616.0696509468112,4.0
-14532.114561366036,4.0
-2697.339686471065,3.0
-8079.411027758352,3.0
-6428.80464643252,1.0
-6261.484749788965,1.0
-1257.529450334342,3.0
-2709.934802455713,3.0
-8644.779178044271,3.0
-6499.740325625119,2.0
-5473.545332413104,2.0
-8299.14199273792,4.0
-3920.7766462794134,3.0
-3970.6869124427503,1.0
-3064.7485429849285,3.0
-2670.1313440586,1.0
-4137.812815369464,4.0
-3595.6545621760124,3.0
-13693.617012344483,2.0
-6112.171785279323,1.0
-1550.2405356406607,4.0
-4166.90569592439,4.0
-2108.1045258174827,3.0
-2112.885822457378,1.0
-2079.542512674774,4.0
-4887.229347861361,3.0
-4411.129859724572,3.0
-6164.218655656543,3.0
-1650.690809400433,4.0
-6552.370861749972,3.0
-12696.143766291796,2.0
-7996.704861979346,4.0
-1572.2915748627804,2.0
-4356.968336300688,2.0
-2778.4204925767153,3.0
-6120.645317048846,1.0
-2181.298955865336,4.0
-4259.990523446371,3.0
-2772.567222732954,3.0
-15574.373786735705,1.0
-14532.524064289244,2.0
-10112.40096846823,4.0
-9180.872465358647,2.0
-6706.04370258032,4.0
-2735.407002768765,4.0
-9541.330681593681,4.0
-2036.1946643500032,3.0
-10306.083483422875,1.0
-3955.946649848747,1.0
-13826.250079577803,3.0
-6320.2559009083725,1.0
-7936.57892927426,3.0
-2691.626527438875,4.0
-1269.169065852246,3.0
-12522.589425821414,2.0
-14240.183276472679,1.0
-3409.5341188966795,4.0
-11748.536470728726,4.0
-10532.717151656048,2.0
-4903.8627317839155,3.0
-11546.154078719841,4.0
-3806.232527676497,4.0
-15027.97050414647,3.0
-9236.307797400106,4.0
-5897.58841999399,1.0
-21058.318818845466,1.0
-9362.689715285043,3.0
-3466.5284235418767,1.0
-8225.461451655958,4.0
-10706.638583738448,2.0
-1036.083101226049,3.0
-4771.132769606349,4.0
-16989.691805501036,1.0
-2415.6725368514653,2.0
-1285.718228786635,4.0
-8777.628487379447,3.0
-15442.324199331524,3.0
-9699.561931777193,3.0
-5846.2466385084135,3.0
-9041.979167552347,1.0
-7106.726658435077,1.0
-496.01849462251135,2.0
-13558.920122310865,3.0
-13819.799402844666,1.0
-3158.9764164108,4.0
-12017.167743707098,2.0
-1352.3387271393394,4.0
-2193.3230470628732,2.0
-6618.064972415843,1.0
-4304.283386848176,4.0
-5840.275832619768,2.0
-2485.0038685138843,3.0
-13808.579791305438,3.0
-10275.942022866368,1.0
-5398.397300479932,4.0
-6563.4027589710695,1.0
-9036.69035340981,4.0
-1666.854424457145,4.0
-6936.008117039342,4.0
148.0934273305263,4.0
-5983.213680265767,1.0
-1526.7789219104043,3.0
-5186.719959354938,3.0
-7805.155334331665,3.0
-15573.681730006501,1.0
-2406.3589161568943,4.0
-522.5907883369446,4.0
-6931.812487341109,1.0
-15217.536016124595,4.0
-3273.0598149830057,4.0
-10103.658698596882,4.0
-2130.7381508081016,4.0
-6504.1594569773315,3.0
-19695.038212082567,4.0
-5618.350379434569,4.0
-16583.052158973973,4.0
-2263.217514731945,3.0
-2535.216421890491,1.0
-4871.910836944231,4.0
-1848.3623780357693,2.0
-6645.077645246969,3.0
-5399.139291774022,4.0
-7478.858010039392,1.0
-6050.724716255273,3.0
-12043.636262544223,2.0
-610.447697169448,2.0
-4536.733954726456,3.0
-5085.20982854963,1.0
-19110.539533651834,2.0
-15114.479204369713,4.0
-5572.4864586475915,3.0
-3303.4221459200635,1.0
-5783.578436807673,3.0
-6671.95084871668,1.0
-11098.113940576744,2.0
-13726.308625077741,3.0
-5584.874649263871,2.0
-2990.379054211976,1.0
-5455.518161691532,4.0
-9708.12603648301,4.0
-11670.72920258436,3.0
-6670.472871630641,2.0
-9249.75935065135,4.0
-5878.431368329628,4.0
-10725.386558157265,4.0
-2547.6450696491756,3.0
-4239.690067059723,2.0
-4565.370512119171,4.0
-2507.5280786102066,4.0
-2328.7515322540526,4.0
-5125.170913215014,4.0
-2063.746347267417,3.0
-1096.00629753906,1.0
-3027.614556400147,4.0
-17121.934853187606,1.0
-4142.396114584179,3.0
-5297.62600279008,3.0
-4884.42104266637,3.0
-3362.8686790525735,3.0
-3527.330952323554,3.0
-4944.22322110904,1.0
-8253.15364347877,4.0
-4957.9342521125,2.0
-4563.4489835039,2.0
365.8480723635098,4.0
-9627.382712065766,3.0
-7119.041672922723,1.0
-4154.250669345112,4.0
-4884.710128092658,4.0
-11237.068094483337,4.0
-2713.1437707077475,1.0
-675.6665549018468,4.0
-8346.451299038663,4.0
-3758.3652842965394,3.0
-3012.7771141875896,1.0
-5201.55305854455,1.0
-1987.2205112050503,4.0
-5047.123936085933,4.0
-2647.599175826425,1.0
-6010.892297181029,4.0
-5946.612642285854,2.0
-14640.006042253024,3.0
-13815.486206730786,1.0
-11196.313076103486,4.0
-1892.2107418435571,3.0
-8596.666833385812,4.0
-13674.430147204856,4.0
-17522.27405923376,1.0
-2558.708302082916,2.0
-6716.29363456538,1.0
-6223.955162073994,1.0
-3487.8226158579364,3.0
-14607.025003722116,4.0
-1186.9541683660805,3.0
-10805.767810819276,3.0
-14229.85750402751,4.0
-10943.06569221664,3.0
-4746.904687225755,4.0
274.677418299796,3.0
-13291.125120529749,3.0
-4477.972376372615,2.0
-16089.262164812717,1.0
-3100.5999182922196,3.0
-6014.528015890097,3.0
-2081.3483121341546,3.0
-6494.6856911385385,1.0
-11224.730811152782,1.0
-4027.4708079702436,3.0
-14522.937733988225,2.0
-2983.2357549990993,4.0
-5800.377508051011,1.0
-14765.29206257436,3.0
-6181.536939426578,1.0
-2635.232110059267,4.0
-4544.828768647784,4.0
-6353.8610318357705,1.0
-1648.9079010993087,3.0
-14564.712060918999,4.0
-10106.41217107722,1.0
-16093.40570074854,2.0
-278.08476634494843,4.0
-8697.811154780198,1.0
-19217.948302116623,2.0
-9917.412859212885,1.0
-12520.897827659053,4.0
-2871.2386314701525,2.0
-16800.46607331642,4.0
-3368.3353697998373,4.0
-4987.740739379355,3.0
-5914.983215770761,1.0
-2592.899661095629,4.0
-16459.418905818096,4.0
-16695.211426408285,3.0
-13740.667882307229,2.0
-6286.675926678907,1.0
-15462.158164947497,2.0
-4735.272327463923,3.0
-13616.031977340313,4.0
-3390.2657005084,1.0
-14509.526095311432,2.0
-7857.191698080595,4.0
-8905.522337808361,4.0
-3862.7250599548915,1.0
-690.1778653136316,3.0
-8261.932366179572,3.0
-4385.579860413864,2.0
-8481.844630934107,4.0
-15543.596775181195,2.0
-5620.231129182544,4.0
-4178.879043997188,3.0
-5402.078468311494,4.0
-17164.14344741159,3.0
-928.0787637041878,4.0
-18680.960598986494,1.0
-3126.782185003385,3.0
-4094.3012580558875,3.0
-2438.5729243859787,3.0
-12464.874565865839,3.0
-16037.135403283328,3.0
-18238.30999526586,1.0
-6662.118324257306,4.0
472.3358533234843,3.0
345.6216160750589,3.0
-2334.5070845545824,4.0
-5150.888839145404,3.0
-13799.450543792827,1.0
-6174.62337143313,2.0
-1934.67808252151,4.0
-1840.1402709930521,3.0
-2398.7204487218473,3.0
-6598.142623966672,1.0
-4009.742771991354,3.0
-16682.878228496476,3.0
-8736.258265790195,2.0
-3924.175130622497,4.0
-10734.051225828469,3.0
-6925.846946631178,1.0
-7020.243150185704,3.0
-11569.2250754716,4.0
-4258.33694068923,2.0
-14446.75302135272,3.0
-6865.902383096782,1.0
-4741.7517387467715,4.0
-9893.905258413626,2.0
-11807.465758747161,3.0
-4694.504740818598,1.0
-13860.686359396559,3.0
-3091.3492953322293,1.0
-19407.086158260474,1.0
-2410.9070624169417,4.0
-4657.19950929417,3.0
-5202.818920532839,2.0
-2067.813070845261,3.0
-3251.1181962869778,4.0
-10214.772933891083,3.0
-5513.47696341625,2.0
-21160.947595715123,1.0
-4569.303101243286,3.0
-12937.193201497645,1.0
-13067.767187110905,4.0
-2275.9320288968183,4.0
-12134.856279175612,4.0
-6430.083838807386,3.0
-5024.347432977423,1.0
-5357.883640145872,4.0
-14489.074939458469,2.0
-4298.613642420116,4.0
-7548.648617341284,2.0
-2411.603477411149,1.0
-9600.321312895847,3.0
-555.8828628982999,3.0
