sal_avg_lc1vs0_iate,age
-11028.807836843349,35.0
-13783.506834892076,42.0
-4623.147904398413,33.0
-1338.1400950775942,50.0
-19475.509648308205,36.0
-17056.358472662305,32.0
-10733.13911804538,32.0
-5896.007202779368,44.0
-5399.587548628611,34.0
-4266.354456004786,47.0
-7954.646082404847,32.0
-8443.758019839372,42.0
-3837.071270274844,30.0
-4030.831766502032,35.0
-2430.3157017394333,40.0
-13518.117757402484,41.0
-12213.604558297702,43.0
-4391.027433239267,32.0
-4575.998005950418,45.0
-5366.221156967036,31.0
-3678.7075446221497,34.0
-3924.7438035623964,50.0
-4931.003454373579,43.0
-9220.054437709314,43.0
-3792.9022889509706,35.0
-5845.4885944787475,31.0
-9988.123389071108,36.0
-6120.419080086166,33.0
-2492.147378546942,47.0
-5359.094662809212,35.0
-7873.406227247571,45.0
-12085.789341286272,43.0
-4720.732880051517,43.0
-4844.2518182669155,42.0
-4065.819631496248,32.0
-1251.6426684427488,47.0
-8570.227330079691,38.0
-7117.01075498705,30.0
-4726.426192328449,37.0
-13671.981331848681,42.0
-4477.728361153353,48.0
-3332.822758933882,50.0
-4702.59680227924,44.0
-2003.6601352225093,45.0
1091.2949422362037,47.0
-2625.0861932320186,33.0
-12263.4380346309,38.0
-4491.243076782126,40.0
-6405.307816972598,38.0
-7856.061243691662,38.0
-5283.636581440462,30.0
-4802.153233682033,37.0
-3522.454602713893,35.0
-3933.0450216075888,38.0
-7547.33515175051,31.0
555.1755781047881,48.0
-4532.845145257406,44.0
-4040.1512889595706,34.0
-5684.008134161579,36.0
-5699.476262639462,32.0
-4161.568786821093,46.0
-4777.241074024503,50.0
-11333.637514157375,39.0
-6543.682607770092,49.0
-14791.404636144283,33.0
-1665.3389494445405,49.0
-8523.529979595034,33.0
-3154.752979913568,40.0
-14115.678812654718,37.0
-6016.9929613604045,46.0
-662.3568986093665,34.0
-10462.155138770057,41.0
-4443.363204641259,46.0
-13432.400037222576,36.0
-9532.078499136267,38.0
-4103.690640421821,44.0
-888.909473489209,47.0
-19404.018826338634,33.0
-15972.629623293822,38.0
-11413.417483091242,34.0
-10864.866245033856,32.0
-2535.9768506890514,31.0
-1697.2213538472108,45.0
-6206.141285221216,32.0
-14396.065247449096,43.0
-2032.4320393295939,45.0
-4969.508696436501,31.0
-8356.96273037898,33.0
-4996.602926741603,43.0
-578.7604530997287,48.0
-14885.260216434028,38.0
-1492.0454285858013,42.0
-2516.6227267366357,47.0
-5033.569071705767,45.0
-1166.2921870246776,44.0
-14156.042591236295,35.0
-7004.399432641389,31.0
-17280.06802603517,39.0
-822.3145143603233,47.0
-1955.8225783087958,44.0
-12963.157982234534,32.0
-4346.247573366289,38.0
-2090.052761323344,48.0
-3646.8299324379277,40.0
-9999.325015675886,47.0
-1632.7304164086436,37.0
-5673.645224892164,37.0
-10290.446772720388,41.0
-2798.35879708945,38.0
-5926.4759690909905,40.0
-6973.58898305894,34.0
-3140.8523713562663,42.0
-16991.34240928546,36.0
-10497.608213122898,41.0
-4820.33144049003,45.0
-4602.621469221491,39.0
-6099.418978294351,47.0
-7893.298453389425,40.0
-4353.237752585812,30.0
-10697.83513045519,32.0
-6113.474411604441,34.0
-2492.0148006760446,41.0
-17572.273580008576,32.0
-5460.610441240982,30.0
-10552.477727632555,42.0
-4021.7063065525244,32.0
-139.89604854649792,48.0
-3879.5712225063635,35.0
-3044.4114732760336,44.0
-2353.3079718678187,38.0
-3131.8236874293216,50.0
-18297.733893410943,37.0
-4449.178483139311,40.0
-5135.974412202855,40.0
-4973.246285467814,36.0
-3231.0272499606817,45.0
-11602.101457115565,33.0
-3565.201147440672,49.0
-4874.973616586467,34.0
-15430.94369184261,34.0
-4956.2494364133845,41.0
-3445.602520511674,49.0
-1302.6831166134898,48.0
-4465.611910611476,44.0
-2051.0865216109796,41.0
-6568.982278483998,40.0
-5354.586831687141,47.0
-6614.556959863194,37.0
-2917.27790795245,44.0
-3853.434545005505,48.0
-9837.629901037986,45.0
-11407.053438242392,34.0
-4279.663779653769,41.0
-2514.814438104769,45.0
-19166.433768360836,33.0
-9342.246234963042,39.0
-5760.423857729966,39.0
-3012.2296684418343,42.0
-1172.189977780135,38.0
-2482.0980120306435,44.0
-10438.513545019498,34.0
-75.60567663462905,49.0
-2070.738067394327,37.0
-8456.951867547392,50.0
-3038.61880017309,43.0
-21277.97765478909,30.0
-3363.9346461152118,43.0
-10869.752188952523,40.0
-11068.66661213968,32.0
-15569.877930510516,45.0
-6705.977246562124,34.0
-17378.52074089252,42.0
110.87773057963058,43.0
-3463.184670849597,30.0
-4892.713165464567,31.0
-5460.001959619009,39.0
-10146.849691062587,39.0
-4374.780262474956,49.0
-2358.4789073821157,49.0
-12172.048386294839,40.0
-18643.920336505387,39.0
-10901.667403892112,31.0
152.57805735744884,43.0
-6060.693445692532,33.0
-1047.563447636519,34.0
-6844.562701436535,32.0
-12893.28023928857,38.0
-5324.357144800408,48.0
-10786.709447060748,34.0
-6172.088630640166,48.0
-15725.19455589258,41.0
-3566.6086458658647,37.0
-14207.322081006181,36.0
-21564.10146555053,32.0
-5508.9438241152175,36.0
-17462.341657023062,44.0
-1437.0576193251213,46.0
-7845.967454401003,47.0
-5233.374363109484,39.0
-3355.732464424496,37.0
-5241.463293698795,40.0
-3616.273349871035,49.0
-4252.733679313352,42.0
-11439.03682688728,38.0
-7179.766553775974,46.0
-4527.67732225472,50.0
-16928.21294809617,31.0
-17754.56697525686,31.0
-4211.564652319251,48.0
-5402.686888711049,43.0
-13753.231357180211,50.0
-9615.015917020419,38.0
-3424.5758983504334,49.0
-1566.5772360041715,46.0
-12433.197264142056,44.0
-6756.402007267676,43.0
-5906.4466622710615,45.0
-3038.508758340067,44.0
-6754.718697053434,44.0
-10578.575880987648,40.0
-16085.803087496524,42.0
-12229.037699829441,35.0
-7730.000557769363,34.0
-1273.837824102373,42.0
-14560.986386783561,50.0
-3849.532438586057,37.0
-3365.298108049268,50.0
-8760.051663455786,34.0
-16113.830647278975,41.0
-7694.550431730891,32.0
-20140.383586779004,32.0
-3929.8128763725254,41.0
-3241.1815988857707,48.0
-16083.535248914635,42.0
-5743.426507178138,33.0
-8276.630851937998,35.0
-617.642111228993,39.0
-2797.2652091416267,50.0
-2469.417637119437,48.0
-4866.978714829693,39.0
-11928.698014783016,43.0
-3721.1288921163987,42.0
-16580.865504014495,30.0
-1771.1544699914339,40.0
-7452.287645331953,42.0
-3740.075880384482,41.0
-1591.8792332010416,40.0
-16550.665110468508,30.0
-2241.6297551912935,37.0
-14113.937874370418,30.0
-4386.509573217294,36.0
-4747.391286278648,48.0
-3976.985067426014,43.0
-4548.358720179343,44.0
-19483.96092402521,31.0
-4725.177015467844,48.0
727.9915000374771,48.0
-6975.688414796919,33.0
-8135.431004468983,31.0
-8851.680244735238,41.0
-4512.361683298563,44.0
-4255.870334558594,36.0
-2260.2674132574803,32.0
-2930.3106130171345,36.0
-15804.606817144446,40.0
-10029.658657647564,47.0
-2398.2627946852126,35.0
-21056.92855360068,36.0
-4121.14525198029,50.0
-7800.037736691866,30.0
-7547.321160355633,47.0
-9085.536383042867,49.0
-2044.6961447200722,30.0
-4647.4538815888245,30.0
-7645.033973328971,37.0
-8384.699418305254,40.0
-11747.490326515108,44.0
-3625.0710763700185,45.0
-2755.1216434464304,39.0
-9152.988646973274,33.0
-16746.988099367332,40.0
-5283.453196461786,35.0
-6366.228705518471,34.0
-4400.930541651187,50.0
-5197.951426353604,44.0
-14737.054971263271,47.0
-2587.6359402661974,43.0
-3734.3611087055906,44.0
-15344.199084255808,43.0
-6731.801642416266,40.0
-20884.17975539137,34.0
-2237.032795326393,39.0
-4513.151384154975,50.0
-9384.005954228918,44.0
-13703.867719031221,48.0
-2333.7592899473966,42.0
-396.5228196500277,40.0
-13741.866675931442,49.0
-3475.7465924097432,38.0
-3720.493299291411,47.0
-14391.041754853177,44.0
-3553.690829050483,33.0
-4533.315145295567,40.0
-2361.323816282207,41.0
-3470.0579705436885,31.0
-10221.87382782955,50.0
-3718.2296163324863,50.0
-4551.303031267356,31.0
-5023.723982776378,38.0
-21327.723932875495,34.0
-3563.5916670387214,39.0
-13568.342270632884,42.0
-23141.59524501301,32.0
-22683.15848682648,30.0
-6380.753550492127,36.0
-8202.361360393179,50.0
-13121.486856932312,33.0
-8402.764673543179,44.0
-3324.4959273816075,44.0
-1627.0584148301477,43.0
-5741.445227869892,41.0
-1215.9340972148157,48.0
-14306.183454345013,32.0
-1545.3847000346964,39.0
-11876.529012509873,31.0
425.59133794596164,41.0
-21309.683413999483,33.0
-10825.45959086201,35.0
-4281.553184861896,48.0
-4777.808660332757,35.0
-2328.5931819176017,42.0
-4573.117768564319,50.0
-2589.2184537593866,46.0
-10113.515286234035,40.0
-4844.991254541875,31.0
-4414.55630878124,48.0
-758.1027110610829,35.0
-3968.8918849563097,31.0
-4957.564087358392,50.0
-4716.541086265281,44.0
-16163.033893010372,39.0
-5221.438776315563,45.0
-12983.67397633409,35.0
-16639.928319197366,34.0
-11560.074214597304,47.0
-547.1686123571616,42.0
-2397.5920811231135,48.0
-2386.072479812846,40.0
-4605.255399368651,40.0
-1324.9671069691844,41.0
-4027.796508110083,48.0
-7562.425171410513,32.0
-12457.39881184333,49.0
-6611.437641827036,31.0
-12628.214245264046,47.0
-3035.830202315685,46.0
-996.3076235295669,38.0
-21105.99970501667,35.0
-8878.448969374635,37.0
-11458.080194023305,41.0
-1187.726134437943,48.0
-664.6696647312032,41.0
-12020.28313371526,44.0
-14698.662140164994,43.0
-9683.95646813676,47.0
-8647.576833473178,30.0
-2144.961095516715,48.0
-7708.387404953421,45.0
-12633.790457707531,43.0
-2707.315900186833,35.0
-5026.94031267644,42.0
-4382.293287389603,41.0
-4380.500432422289,36.0
-6694.174110133309,35.0
-13507.849486647192,46.0
-16352.412404706707,32.0
-6204.903201880834,33.0
-4467.883792304614,44.0
-1599.644415322046,45.0
-14965.183430141587,45.0
-5198.790883776683,41.0
-4460.371198072249,33.0
-3479.470476904833,31.0
-6516.374436538703,41.0
-4624.235811103192,33.0
-7258.837219725532,32.0
-1119.8907379951042,32.0
-9754.564543029112,44.0
-825.6155548859613,37.0
-7883.201890184848,35.0
-8433.153572092686,37.0
-22477.634530474177,30.0
-390.79162636054866,41.0
-17252.763386412942,38.0
-21180.765885968736,31.0
-10854.947264954299,35.0
-5425.023112715528,50.0
-1413.4525562758063,43.0
-3489.0216051950647,50.0
-5235.0688854913615,32.0
-13049.292937374743,40.0
-7981.356789283946,46.0
-16206.832113204266,38.0
-9022.127678682826,39.0
-2466.0980889691327,34.0
-17366.966911170974,33.0
-1626.5860334536626,39.0
-2571.103324884276,47.0
-3296.6499061749378,42.0
-10051.66564005331,42.0
-5112.404473040266,33.0
-13322.278076807956,50.0
-3867.8652817529296,34.0
-13264.607969462471,45.0
-9755.050502251144,47.0
-4025.1211273402178,45.0
-6727.337670728737,34.0
-8548.000055832355,44.0
-9587.09259812642,38.0
-13184.876471660504,42.0
-5582.850071896095,42.0
-3976.279646368659,49.0
-6726.306641496783,40.0
-12672.813782413912,41.0
-5472.361592216967,35.0
-12218.7298517954,31.0
-6387.178889579963,34.0
-13673.473918438733,50.0
-8649.653420546234,40.0
-11816.81690684375,48.0
-15485.919025431725,39.0
-4401.272613135865,32.0
-4093.7066658980493,38.0
-8106.459205199129,45.0
-12730.577571665812,50.0
-4943.360125863955,47.0
-3194.531855126351,50.0
-2588.829724749069,45.0
-15002.019802133436,49.0
-14189.805310698077,50.0
-9650.524085546713,37.0
-7677.137584417356,34.0
-10106.27456299433,42.0
-4666.718397913499,45.0
-5546.790153057015,40.0
-4320.657908023233,39.0
-6732.516046065252,31.0
-3359.646456395215,36.0
-12318.5438830361,34.0
-3865.9116863509407,41.0
-4628.332774522076,50.0
-5006.799535029566,49.0
-4173.047203143017,42.0
-5476.395733829864,41.0
-6388.142468920134,35.0
-2293.643821270931,42.0
-5930.210375635671,39.0
-1317.0055263275294,34.0
-4117.354231137303,45.0
-13392.044952435894,45.0
-20862.489337409446,31.0
-3867.812001480961,42.0
-4085.875306685275,33.0
-5166.199947635886,41.0
-10372.900568641751,33.0
-8342.552842001458,47.0
-3290.5878480197653,36.0
-13843.185517874323,41.0
-17854.489128989106,33.0
-14206.159627567571,48.0
-3117.6491269278104,39.0
-7555.635856014105,48.0
-10659.014014289376,47.0
-11415.300959877972,30.0
-3087.020490551924,39.0
-7682.265649675468,36.0
-3274.1938755315514,36.0
-842.8805930428312,33.0
754.3376481395792,46.0
-4697.574526809156,42.0
-2534.4660067532404,37.0
-5927.290010106342,30.0
-12599.579057614585,38.0
-14432.580936560891,41.0
-2127.782752315578,49.0
-2294.3409037671768,41.0
-14642.928959698587,36.0
-6347.809844589731,34.0
-4801.691645496093,41.0
-8959.900455678799,32.0
-4154.697600534815,43.0
-4131.496288663038,41.0
-5461.00497471863,34.0
-2609.408850370235,48.0
-17671.646183723933,42.0
-5479.119527715882,34.0
-2957.2426913385452,41.0
-5973.472113035476,34.0
-10806.597268418918,45.0
-12357.594699542831,48.0
-4029.6739572963934,44.0
-12336.343791319629,37.0
-3286.5260992497356,44.0
-7741.461672994982,46.0
-4479.419080430334,47.0
-6958.277760502318,35.0
-11411.974906875326,40.0
-3581.079443972996,46.0
-1804.7709585447983,36.0
-3967.8763293694096,47.0
-861.9463635281796,37.0
-18722.682220456976,36.0
-13356.79023226019,48.0
-17994.666804687087,41.0
-2023.194530241176,39.0
-1907.325547716875,41.0
-5613.084138717765,30.0
-11982.936973058002,34.0
-15610.672021251527,36.0
-3833.6123462078376,32.0
-4673.837413872374,47.0
-3706.8994391391707,44.0
-20425.75569731165,34.0
-14374.999180158542,50.0
-5995.601739899729,34.0
-13244.153946209586,49.0
-3690.196916527387,38.0
-1234.3848354645065,39.0
-9856.85811874074,48.0
-8963.329526930991,43.0
-5363.853688070257,38.0
-4169.108559744465,40.0
-12656.770439538586,37.0
-7014.93762897608,34.0
-3447.3008415928475,31.0
-6349.681060971068,32.0
-6352.9642482863665,33.0
-4223.964288178138,30.0
-3896.4894828446977,42.0
-3759.778076277158,34.0
-17673.838012631808,42.0
-4593.576423807428,34.0
-2627.4057167918954,48.0
-5251.871343318175,36.0
-5534.40934012958,36.0
-9182.743051846082,41.0
-13579.340183979617,46.0
-4353.386373049554,34.0
-450.4096629682505,50.0
-398.2069054414421,42.0
-2088.4357320137347,39.0
-8166.666542749268,35.0
-7048.675828584894,35.0
-15054.834397982693,44.0
-6371.02386798491,39.0
-21913.345052917106,33.0
-9755.57366814143,42.0
-14435.527625244995,30.0
-659.7149191834482,39.0
-6347.436115065342,42.0
-14489.36245015484,48.0
-5555.192462240546,43.0
-2441.417652149809,36.0
-5357.756199577601,39.0
-7806.494246206557,36.0
-4001.497010234424,46.0
-4900.795613058082,37.0
-12798.90643974239,31.0
-4777.974705661554,44.0
-3359.9145432481423,45.0
-7525.004852411465,49.0
-11283.27879994531,40.0
-4480.413165581287,39.0
-2843.629445629982,50.0
-6135.251505425733,38.0
-12115.049022125846,40.0
-4539.96126300508,33.0
-2025.3953339847549,45.0
-2341.0353830408762,34.0
-7145.211211773063,36.0
-14795.078501797692,45.0
-259.6468514802219,43.0
-3824.217392682782,50.0
-2779.6435583401408,40.0
-3586.2002206554257,41.0
-5829.914592845525,41.0
-8007.460744163623,31.0
-3744.6623325331266,40.0
-4465.603530061688,49.0
-15200.143676626569,37.0
-3600.2865320041783,40.0
-6699.105983000405,33.0
-14766.619862447957,34.0
-266.661075838133,42.0
-11739.753891985414,30.0
-2345.62640213503,38.0
-426.96644295434044,39.0
-4520.209263380981,32.0
-8573.86560109691,30.0
-8554.83958223079,46.0
-16444.915664501677,43.0
400.7348839723195,47.0
-5888.203202563759,43.0
-9353.589084203692,49.0
-10645.394541280466,50.0
-26.03223293469125,41.0
-4699.6462649412415,48.0
-4490.565950617247,35.0
-10578.150921552038,46.0
-2618.9334865010587,41.0
-6450.474413087546,35.0
-11424.732433603978,49.0
-10214.210827557294,32.0
-14588.573400970205,39.0
-5014.256537826212,46.0
-15655.574213403754,35.0
-4703.8901450213425,40.0
-8063.264859799853,31.0
-2040.4968467716935,49.0
-2561.002050610099,48.0
-12969.643373862287,30.0
-5284.1913390443515,35.0
-7964.222879885445,38.0
-1762.1964524954597,33.0
-14939.683191395465,32.0
-12510.523362383245,44.0
-10908.328757734247,49.0
-7208.687504817306,31.0
-5830.590834551315,39.0
-14165.53017853594,30.0
-22121.478669520875,32.0
-10921.90365035384,45.0
-18168.699607390558,33.0
-5343.45182213328,47.0
-3324.111956094204,44.0
-5651.469342936913,38.0
-17736.33932689027,36.0
-13831.254885307826,34.0
-11983.08173082869,34.0
-16228.709997131025,41.0
-5759.510221944309,45.0
-3147.3096113221536,50.0
-3825.6173745790356,47.0
-10156.207988901178,42.0
-4337.7882826676,44.0
-3572.7719462984915,44.0
-3452.4616143936328,36.0
-10473.627575138298,42.0
-8393.02453347335,46.0
-4470.247404367326,44.0
-11705.012544722,47.0
-10565.310085137302,31.0
-2170.367439962697,48.0
-7156.370726752268,30.0
-14999.689947710443,42.0
-17941.168266195225,40.0
-1121.6995929378882,39.0
-165.3797272149211,46.0
-2240.5500399835105,49.0
-5642.3530010186205,35.0
-2384.921019406077,34.0
-6049.931803686071,34.0
-15359.068127180884,39.0
-5419.049221562829,33.0
-4619.324218003163,35.0
-7712.684811686636,39.0
-14827.3106188178,38.0
-4319.945664465184,43.0
-1846.4795876614983,37.0
-9228.318736025016,39.0
-18252.970874611496,35.0
-12951.691295315184,33.0
-10992.67070376762,32.0
-3959.925587892285,40.0
-3045.4474714874814,34.0
-14752.281049910966,43.0
-6259.79897230465,31.0
-4325.233913834593,44.0
-5256.286326502668,36.0
-4175.087306084767,43.0
-4089.054092319142,48.0
-3889.7665149012373,48.0
-4349.1749499867765,37.0
-21875.09428372984,35.0
-17259.141486695607,33.0
-8249.103634125155,45.0
-1957.851056940156,39.0
-3316.664477738137,32.0
-15993.28486985817,46.0
-14942.429386588688,42.0
-4404.312701015093,30.0
-3469.2315691513413,46.0
-2770.0913559200453,37.0
-1777.0626788271813,38.0
-13290.263674655815,31.0
-6463.664120728444,31.0
-10081.849892951956,43.0
-10336.567263664321,48.0
-7289.926545542007,32.0
-15163.63794765044,44.0
-7183.461337668283,43.0
-6091.852034946184,31.0
-13720.579783989204,37.0
-17276.747041669092,33.0
-14785.393820533132,48.0
-2409.0135805156206,49.0
-222.74154374941213,37.0
-5907.118969111145,44.0
-11597.606282275328,38.0
-6560.270394936654,33.0
-9307.225335676045,32.0
-1964.573640772478,42.0
-2710.098477358976,38.0
-20709.499767973197,31.0
-5019.093647111253,43.0
331.3211377184986,37.0
-14286.995685382391,40.0
-3990.474036946809,35.0
-7216.2652513908415,36.0
-5687.7243330966885,48.0
-4599.507831745766,47.0
-3916.4028987709426,31.0
-9535.054209441652,49.0
-9895.834516062332,34.0
-9900.735534736115,34.0
-5264.424746209192,42.0
-5029.393021580856,34.0
-15174.890667702324,36.0
-6694.559943848226,33.0
-3439.8993973023235,42.0
-14422.957679394493,48.0
-19775.590798731893,33.0
-1224.5719511131147,38.0
-16244.812120925199,42.0
-8129.198834106699,46.0
-6289.729276307324,36.0
-10848.66744399484,36.0
-2417.77111871998,37.0
-1068.2698409258655,50.0
-4816.760484895817,35.0
-3121.471622936738,50.0
-7637.951438708647,47.0
-3152.0609880439542,50.0
-9049.669883708955,44.0
-3791.878121168182,40.0
-3788.9208051321466,46.0
-12070.299735554816,34.0
-5287.908643722715,37.0
-1152.7948309098647,40.0
-1616.0696509468112,50.0
-14532.114561366036,48.0
-2697.339686471065,46.0
-8079.411027758352,31.0
-6428.80464643252,34.0
-6261.484749788965,31.0
-1257.529450334342,45.0
-2709.934802455713,45.0
-8644.779178044271,31.0
-6499.740325625119,38.0
-5473.545332413104,41.0
-8299.14199273792,50.0
-3920.7766462794134,36.0
-3970.6869124427503,37.0
-3064.7485429849285,45.0
-2670.1313440586,44.0
-4137.812815369464,43.0
-3595.6545621760124,39.0
-13693.617012344483,39.0
-6112.171785279323,40.0
-1550.2405356406607,48.0
-4166.90569592439,39.0
-2108.1045258174827,43.0
-2112.885822457378,47.0
-2079.542512674774,47.0
-4887.229347861361,40.0
-4411.129859724572,37.0
-6164.218655656543,39.0
-1650.690809400433,45.0
-6552.370861749972,34.0
-12696.143766291796,31.0
-7996.704861979346,49.0
-1572.2915748627804,32.0
-4356.968336300688,35.0
-2778.4204925767153,40.0
-6120.645317048846,38.0
-2181.298955865336,49.0
-4259.990523446371,47.0
-2772.567222732954,48.0
-15574.373786735705,31.0
-14532.524064289244,41.0
-10112.40096846823,41.0
-9180.872465358647,33.0
-6706.04370258032,40.0
-2735.407002768765,39.0
-9541.330681593681,43.0
-2036.1946643500032,37.0
-10306.083483422875,36.0
-3955.946649848747,35.0
-13826.250079577803,32.0
-6320.2559009083725,39.0
-7936.57892927426,32.0
-2691.626527438875,43.0
-1269.169065852246,32.0
-12522.589425821414,40.0
-14240.183276472679,30.0
-3409.5341188966795,49.0
-11748.536470728726,48.0
-10532.717151656048,45.0
-4903.8627317839155,31.0
-11546.154078719841,38.0
-3806.232527676497,34.0
-15027.97050414647,39.0
-9236.307797400106,50.0
-5897.58841999399,34.0
-21058.318818845466,38.0
-9362.689715285043,42.0
-3466.5284235418767,39.0
-8225.461451655958,46.0
-10706.638583738448,36.0
-1036.083101226049,46.0
-4771.132769606349,46.0
-16989.691805501036,32.0
-2415.6725368514653,44.0
-1285.718228786635,40.0
-8777.628487379447,43.0
-15442.324199331524,42.0
-9699.561931777193,43.0
-5846.2466385084135,30.0
-9041.979167552347,31.0
-7106.726658435077,37.0
-496.01849462251135,36.0
-13558.920122310865,43.0
-13819.799402844666,35.0
-3158.9764164108,38.0
-12017.167743707098,34.0
-1352.3387271393394,44.0
-2193.3230470628732,46.0
-6618.064972415843,32.0
-4304.283386848176,50.0
-5840.275832619768,35.0
-2485.0038685138843,38.0
-13808.579791305438,47.0
-10275.942022866368,40.0
-5398.397300479932,50.0
-6563.4027589710695,34.0
-9036.69035340981,47.0
-1666.854424457145,37.0
-6936.008117039342,32.0
148.0934273305263,38.0
-5983.213680265767,34.0
-1526.7789219104043,48.0
-5186.719959354938,49.0
-7805.155334331665,49.0
-15573.681730006501,42.0
-2406.3589161568943,39.0
-522.5907883369446,47.0
-6931.812487341109,42.0
-15217.536016124595,48.0
-3273.0598149830057,47.0
-10103.658698596882,44.0
-2130.7381508081016,47.0
-6504.1594569773315,34.0
-19695.038212082567,30.0
-5618.350379434569,46.0
-16583.052158973973,40.0
-2263.217514731945,41.0
-2535.216421890491,41.0
-4871.910836944231,40.0
-1848.3623780357693,33.0
-6645.077645246969,46.0
-5399.139291774022,37.0
-7478.858010039392,31.0
-6050.724716255273,45.0
-12043.636262544223,35.0
-610.447697169448,46.0
-4536.733954726456,45.0
-5085.20982854963,34.0
-19110.539533651834,38.0
-15114.479204369713,50.0
-5572.4864586475915,50.0
-3303.4221459200635,40.0
-5783.578436807673,37.0
-6671.95084871668,32.0
-11098.113940576744,47.0
-13726.308625077741,40.0
-5584.874649263871,43.0
-2990.379054211976,43.0
-5455.518161691532,41.0
-9708.12603648301,41.0
-11670.72920258436,48.0
-6670.472871630641,34.0
-9249.75935065135,47.0
-5878.431368329628,42.0
-10725.386558157265,48.0
-2547.6450696491756,36.0
-4239.690067059723,37.0
-4565.370512119171,49.0
-2507.5280786102066,50.0
-2328.7515322540526,43.0
-5125.170913215014,45.0
-2063.746347267417,47.0
-1096.00629753906,45.0
-3027.614556400147,37.0
-17121.934853187606,32.0
-4142.396114584179,35.0
-5297.62600279008,40.0
-4884.42104266637,41.0
-3362.8686790525735,35.0
-3527.330952323554,40.0
-4944.22322110904,30.0
-8253.15364347877,37.0
-4957.9342521125,34.0
-4563.4489835039,33.0
365.8480723635098,49.0
-9627.382712065766,48.0
-7119.041672922723,32.0
-4154.250669345112,44.0
-4884.710128092658,39.0
-11237.068094483337,44.0
-2713.1437707077475,40.0
-675.6665549018468,50.0
-8346.451299038663,48.0
-3758.3652842965394,47.0
-3012.7771141875896,38.0
-5201.55305854455,35.0
-1987.2205112050503,47.0
-5047.123936085933,30.0
-2647.599175826425,30.0
-6010.892297181029,33.0
-5946.612642285854,36.0
-14640.006042253024,39.0
-13815.486206730786,44.0
-11196.313076103486,34.0
-1892.2107418435571,46.0
-8596.666833385812,45.0
-13674.430147204856,40.0
-17522.27405923376,30.0
-2558.708302082916,46.0
-6716.29363456538,40.0
-6223.955162073994,39.0
-3487.8226158579364,44.0
-14607.025003722116,42.0
-1186.9541683660805,48.0
-10805.767810819276,39.0
-14229.85750402751,38.0
-10943.06569221664,36.0
-4746.904687225755,36.0
274.677418299796,39.0
-13291.125120529749,42.0
-4477.972376372615,37.0
-16089.262164812717,34.0
-3100.5999182922196,41.0
-6014.528015890097,46.0
-2081.3483121341546,45.0
-6494.6856911385385,33.0
-11224.730811152782,38.0
-4027.4708079702436,33.0
-14522.937733988225,36.0
-2983.2357549990993,45.0
-5800.377508051011,30.0
-14765.29206257436,47.0
-6181.536939426578,30.0
-2635.232110059267,47.0
-4544.828768647784,48.0
-6353.8610318357705,32.0
-1648.9079010993087,45.0
-14564.712060918999,44.0
-10106.41217107722,40.0
-16093.40570074854,43.0
-278.08476634494843,50.0
-8697.811154780198,41.0
-19217.948302116623,34.0
-9917.412859212885,39.0
-12520.897827659053,44.0
-2871.2386314701525,33.0
-16800.46607331642,35.0
-3368.3353697998373,38.0
-4987.740739379355,41.0
-5914.983215770761,38.0
-2592.899661095629,43.0
-16459.418905818096,43.0
-16695.211426408285,41.0
-13740.667882307229,38.0
-6286.675926678907,36.0
-15462.158164947497,50.0
-4735.272327463923,50.0
-13616.031977340313,46.0
-3390.2657005084,35.0
-14509.526095311432,35.0
-7857.191698080595,49.0
-8905.522337808361,43.0
-3862.7250599548915,38.0
-690.1778653136316,41.0
-8261.932366179572,41.0
-4385.579860413864,46.0
-8481.844630934107,47.0
-15543.596775181195,34.0
-5620.231129182544,49.0
-4178.879043997188,45.0
-5402.078468311494,43.0
-17164.14344741159,37.0
-928.0787637041878,38.0
-18680.960598986494,35.0
-3126.782185003385,40.0
-4094.3012580558875,39.0
-2438.5729243859787,45.0
-12464.874565865839,49.0
-16037.135403283328,36.0
-18238.30999526586,36.0
-6662.118324257306,45.0
472.3358533234843,41.0
345.6216160750589,40.0
-2334.5070845545824,49.0
-5150.888839145404,49.0
-13799.450543792827,32.0
-6174.62337143313,35.0
-1934.67808252151,47.0
-1840.1402709930521,41.0
-2398.7204487218473,50.0
-6598.142623966672,45.0
-4009.742771991354,47.0
-16682.878228496476,34.0
-8736.258265790195,30.0
-3924.175130622497,45.0
-10734.051225828469,35.0
-6925.846946631178,32.0
-7020.243150185704,42.0
-11569.2250754716,42.0
-4258.33694068923,35.0
-14446.75302135272,40.0
-6865.902383096782,36.0
-4741.7517387467715,44.0
-9893.905258413626,40.0
-11807.465758747161,42.0
-4694.504740818598,35.0
-13860.686359396559,47.0
-3091.3492953322293,40.0
-19407.086158260474,31.0
-2410.9070624169417,47.0
-4657.19950929417,45.0
-5202.818920532839,43.0
-2067.813070845261,48.0
-3251.1181962869778,49.0
-10214.772933891083,41.0
-5513.47696341625,47.0
-21160.947595715123,34.0
-4569.303101243286,47.0
-12937.193201497645,35.0
-13067.767187110905,50.0
-2275.9320288968183,39.0
-12134.856279175612,42.0
-6430.083838807386,30.0
-5024.347432977423,30.0
-5357.883640145872,47.0
-14489.074939458469,35.0
-4298.613642420116,41.0
-7548.648617341284,30.0
-2411.603477411149,47.0
-9600.321312895847,48.0
-555.8828628982999,36.0
-10195.54226784927,38.0
