sal_avg_lc2vs0_iate,region
-18161.20326490917,52.0
-36108.05734563494,32.0
-23651.88490154987,48.0
-19217.715673760566,41.0
-30144.251639457056,71.0
-31577.963400687935,71.0
-26049.49636838674,43.0
-28214.164315626418,33.0
-28918.994502538517,20.0
-42603.204239056824,37.0
-36758.5678909507,65.0
-22122.735690842143,20.0
-21666.513423575278,17.0
-31238.76366226368,27.0
-21407.82308743413,3.0
-23804.06663103447,17.0
-22708.806657687037,46.0
-22685.873086798674,78.0
-30874.068203289055,22.0
-24931.863280914895,12.0
-27162.178044365064,78.0
-28943.806010885302,27.0
-21933.616055994076,67.0
-21658.21729618468,30.0
-18963.5336324145,69.0
-24310.040986156037,6.0
-38399.50622329384,31.0
-31601.821185947258,12.0
-35033.68645628836,67.0
-23584.02834296833,57.0
-17822.24497238582,30.0
-31501.099163997766,12.0
-27408.548970965276,70.0
-22975.54416468129,35.0
-23289.058759026728,55.0
-30719.70849584164,52.0
-34888.41128622064,43.0
-23428.91491095018,24.0
-25694.763834715144,61.0
-27932.88097010181,51.0
-22836.8575740362,62.0
-17968.857113991642,24.0
-34701.869021036815,70.0
-38633.518090861035,56.0
-35627.805434710936,3.0
-30920.858941740316,20.0
-22770.308865975756,13.0
-36876.294652413104,40.0
-41501.62621720832,34.0
-28836.28143305806,8.0
-29048.824946213943,76.0
-22157.70498335983,77.0
-20271.478177185265,75.0
-38501.96496444303,29.0
-28119.442008139355,50.0
-29789.833159079408,31.0
-18565.869995698366,2.0
-24494.518365259097,83.0
-33029.27031894348,38.0
-30483.038245688927,25.0
-35104.85422344979,85.0
-22131.61512191227,47.0
-19225.976469664136,52.0
-41103.49423955637,52.0
-22766.863634415895,75.0
-20040.719474891106,52.0
-25943.69149660143,23.0
-17635.510871612645,8.0
-20493.69446445263,28.0
-21302.531917102515,41.0
-24655.005337459475,68.0
-24445.521275572653,69.0
-19363.855711275235,39.0
-29146.923609192505,34.0
-30216.514171684765,25.0
-21758.253975425352,1.0
-29735.727530975353,84.0
-24858.33761228384,44.0
-35867.372567176055,76.0
-18262.008368877032,30.0
-16139.910221788678,10.0
-31605.647805042645,43.0
-22144.487363767137,34.0
-38890.71757817063,60.0
-18612.680771977073,11.0
-16374.511471455968,53.0
-26277.173936232415,16.0
-31433.141106036117,7.0
-23548.99629357411,31.0
-26865.181069151055,22.0
-39839.312839867125,47.0
-29501.833775544408,26.0
-23697.085944323808,83.0
-20845.226223255453,79.0
-25403.330134209937,44.0
-34670.67594736368,10.0
-34016.18128339997,75.0
-28043.333720777337,64.0
-26866.089388198066,39.0
-28787.379508303464,72.0
-21275.00024281648,47.0
-19923.38482983766,66.0
-21013.98779916163,3.0
-42845.4757215731,12.0
-30404.884145858116,82.0
-25022.09672630406,22.0
-23147.255389948157,40.0
-31479.921835874822,20.0
-38977.111490109746,21.0
-34205.61805452246,20.0
-39173.53612147294,4.0
-22297.791668836773,84.0
-17269.678386231906,2.0
-35443.961694369806,59.0
-30218.708495388557,55.0
-18408.00233018664,61.0
-36964.87541579311,58.0
-31340.567834516038,44.0
-30784.983009381685,46.0
-31246.730826437655,56.0
-28678.525370744777,37.0
-38530.005683884374,29.0
-40900.6772284109,46.0
-19934.688198194555,41.0
-25154.60317699138,52.0
-32120.565795470266,52.0
-21219.925530097982,47.0
-24513.726374020895,46.0
-25288.799134974346,61.0
-22277.44468810992,24.0
-37993.163529961734,39.0
-23556.84072176269,48.0
-19014.59873471325,41.0
-30509.30159729559,44.0
-20916.327890317378,6.0
-26302.486299540607,28.0
-29690.78778727319,39.0
-24974.848899291963,10.0
-28577.608955927637,25.0
-22648.363139077137,82.0
-35947.248049863876,37.0
-40969.22673630521,30.0
-30725.147264633306,57.0
-35211.5098661215,32.0
-19797.151662176464,78.0
-23456.518520723508,37.0
-34609.76113477477,20.0
-16539.14310303236,51.0
-24909.01330628914,63.0
-39796.810281820355,61.0
-25363.844812929987,25.0
-39854.72197593785,81.0
-28354.787971546095,12.0
-27147.251310044783,66.0
-34325.56746528517,13.0
-38068.3589191129,61.0
-23391.260452731734,41.0
-40201.54712659554,57.0
-18245.34825961903,85.0
-19267.659345860186,49.0
-31008.59235693377,60.0
-35086.440324717056,29.0
-22413.747356808803,53.0
-27466.157864919885,32.0
-18142.294569213456,7.0
-30407.866959877778,41.0
-39239.10791007492,63.0
-22114.174533058525,27.0
-18265.806180417643,68.0
-19941.942633597737,6.0
-16338.234413896895,7.0
-33802.613467660005,48.0
-29248.42214641256,75.0
-32237.48700984419,60.0
-26394.704773967624,72.0
-28705.18301717296,14.0
-39118.759963427176,29.0
-19045.98417905412,21.0
-32393.430622614607,6.0
-39962.07709189638,36.0
-21612.526741582784,63.0
-36878.36733928177,29.0
-18277.981026997786,42.0
-23741.26152824027,20.0
-30980.93613575044,8.0
-21793.226488894474,59.0
-30315.73323655658,62.0
-37102.75822280525,8.0
-27728.502619993422,18.0
-27446.99404933458,64.0
-28559.79679406965,59.0
-36047.33985149229,53.0
-28954.28267164318,32.0
-33206.27498563209,44.0
-28666.541215583402,59.0
-34543.93916074902,58.0
-38802.50459005083,15.0
-32592.717713884573,61.0
-24172.052703328285,62.0
-18165.929098888333,82.0
-26306.12833062684,82.0
-38861.594794568184,70.0
-26639.431459698346,11.0
-22568.115112327956,63.0
-20336.033696128048,55.0
-28622.072255650724,49.0
-31241.557755456997,37.0
-27985.852347035674,10.0
-32074.6473514591,82.0
-22740.277592532857,83.0
-37386.498707082006,37.0
-22970.92372931746,49.0
-36359.76234638688,44.0
-20654.25697597749,76.0
-29807.392014850833,41.0
-20430.04127525045,11.0
-34519.373422992954,31.0
-36466.06113298844,9.0
-22584.988467609597,82.0
-36109.16380812746,2.0
-21119.392390906785,57.0
-23303.248340207945,22.0
-19135.065803641995,85.0
-29897.813668330164,39.0
-24992.49241387582,64.0
-21809.931319422325,81.0
-23905.037387100354,38.0
-24087.73587149658,22.0
-22930.732738764018,13.0
-26988.74575218117,15.0
-20673.828659045295,59.0
-33619.163881964276,20.0
-34831.87920337352,84.0
-36193.154256257185,57.0
-22633.065585130593,79.0
-37102.12738901365,83.0
-24631.615125692777,58.0
-24725.13539472912,21.0
-30082.542598222135,74.0
-28381.927360809863,45.0
-31952.39295697597,32.0
-32252.78577494235,63.0
-19636.94369936841,38.0
-25923.30806180753,43.0
-21213.790162481455,57.0
-24607.150530999053,40.0
-32535.53145420901,59.0
-19164.145319293573,1.0
-18365.443717999067,47.0
-33396.39667929041,50.0
-31974.82892665879,26.0
-24872.99284391182,3.0
-21705.33936737678,62.0
-36655.455482685866,3.0
-34082.79053540535,14.0
-29748.929985463226,28.0
-17928.19216172867,24.0
-28137.6304733667,48.0
-18240.777808392835,49.0
-24521.230625937627,29.0
-26108.71581056834,53.0
-31797.54140152628,78.0
-33811.470532441606,7.0
-20846.637621753307,5.0
-21833.138090597855,57.0
-29600.715155264763,37.0
-32596.200096288827,42.0
-23250.14436908534,46.0
-24560.67442700805,52.0
-32712.95422116296,16.0
-30842.71769269159,58.0
-31481.742257015467,47.0
-22982.27261853256,36.0
-20074.373125468614,79.0
-32678.627103277453,6.0
-28182.347415535747,53.0
-31728.88611162998,3.0
-24288.60742686874,64.0
-37032.67685320778,13.0
-36871.743935291175,61.0
-33381.02138683127,54.0
-18378.734470686544,69.0
-16571.197660645004,23.0
-35678.1088468205,72.0
-34696.81852027912,23.0
-23804.059302866655,59.0
-39395.939580653714,68.0
-21605.32211785829,43.0
-20317.247647147306,16.0
-35859.63593794097,57.0
-22547.058432206883,40.0
-22462.492003771033,71.0
-38686.649521391184,71.0
-35830.134468227654,65.0
-21651.562448734003,37.0
-40929.462226655574,79.0
-35319.66326051067,55.0
-31003.576768315896,49.0
-38015.56669710611,58.0
-38306.16918117812,23.0
-31847.50792892401,75.0
-24394.379670633556,15.0
-20619.762073009948,74.0
-19378.640979801236,45.0
-35002.13169412816,25.0
-22736.953472074776,34.0
-25972.090841498753,85.0
-21326.89853416429,5.0
-29503.32646469926,44.0
-18665.653036656026,66.0
-34255.613999892696,79.0
-16464.151591779428,37.0
-36534.15117497419,84.0
-19639.60748009244,47.0
-37344.645056837355,78.0
-24409.05199169486,75.0
-21885.8724397684,3.0
-31074.886245366768,22.0
-22242.976604630574,47.0
-40467.99511758862,43.0
-17147.876024988276,85.0
-28560.45449135761,83.0
-19315.450269324258,20.0
-20319.14464008674,14.0
-19746.777313531267,28.0
-28108.487140533616,22.0
-36202.622097051564,5.0
-31694.60558875487,65.0
-21087.219660500046,74.0
-30285.452290192814,61.0
-34793.98415895442,50.0
-16321.106207702349,18.0
-30770.393256778316,1.0
-29517.117068239844,59.0
-31608.42350706651,63.0
-20575.59844035767,18.0
-35526.24768282539,22.0
-23914.02719622372,10.0
-39689.996517340864,27.0
-32001.879548319695,48.0
-25938.536280775596,26.0
-36276.183969150974,33.0
-17374.898012595288,17.0
-35435.77551168204,65.0
-35096.31577924734,20.0
-21456.250560375793,83.0
-26612.997384632876,31.0
-18471.05915876501,61.0
-36744.14801812808,7.0
-31821.222001883125,74.0
-40008.26939006676,4.0
-20301.02025597752,1.0
-23331.217004294747,36.0
-25334.284404966733,1.0
-31076.349760188124,65.0
-20349.49446401979,59.0
-29812.033846247192,36.0
-26738.929440371285,26.0
-29978.135735803804,42.0
-23244.648641960543,47.0
-34943.729521851186,83.0
-21575.112439009852,54.0
-29624.32883918519,23.0
-34779.515106843595,51.0
-17843.024177415053,15.0
-38744.91132458681,10.0
-33335.53478173064,7.0
-33381.14713818781,72.0
-18619.76847887341,3.0
-29638.03428101283,65.0
-18755.73686671977,39.0
-31916.82684984048,58.0
-18298.671079178843,60.0
-26677.410575098205,66.0
-16315.870886913724,85.0
-25017.89107653708,81.0
-40511.01112957508,20.0
-34564.42301168477,61.0
-16201.692257649513,65.0
-36078.23543908292,22.0
-38149.07335197431,48.0
-23946.656934204955,18.0
-32139.11402444545,84.0
-31597.764500930014,42.0
-22975.12791705908,37.0
-30161.029388167528,64.0
-21222.918254026532,57.0
-18990.695216718945,31.0
-22299.8424363136,48.0
-35157.399468337346,22.0
-25541.819114678852,72.0
-25444.007729746696,56.0
-20154.370213957573,2.0
-39803.41501799409,56.0
-19878.182584313476,65.0
-28229.6553310546,12.0
-29557.273515680994,68.0
-36037.222056326165,55.0
-17497.34254462719,18.0
-29406.446257491913,59.0
-39791.16952852737,11.0
-24747.38515343817,33.0
-27572.061024032584,65.0
-18435.363649345454,54.0
-44433.63968706898,41.0
-34888.196292473214,22.0
-37311.89561513465,52.0
-34985.13903790407,65.0
-32084.777070382486,36.0
-39814.739942933855,43.0
-26806.325287538537,28.0
-25431.210633681963,48.0
-31346.50047711045,75.0
-36343.75583076556,50.0
-29321.61081984229,15.0
-39487.123402315,20.0
-40474.535999894826,39.0
-35408.53570994723,13.0
-34930.43494599238,4.0
-42252.56617412953,11.0
-30212.849217448045,48.0
-30563.36858793864,7.0
-22255.14808606303,14.0
-22209.552190215127,4.0
-36074.087500905924,79.0
-37760.359168967625,85.0
-36680.06377326112,83.0
-23239.28111143017,53.0
-34098.80507421246,70.0
-27504.803157944712,78.0
-24605.499056082168,13.0
-35492.99403514768,83.0
-22604.903369822332,46.0
-17872.033265542883,44.0
-20725.035386375923,28.0
-35349.13895399844,35.0
-29154.50938439572,85.0
-31651.05587519543,58.0
-25901.494662261917,47.0
-28866.858477274087,64.0
-23453.425864158224,29.0
-33734.84900473716,7.0
-29972.48498835933,32.0
-17813.906296271558,70.0
-24533.479302199925,85.0
-35216.61520054814,16.0
-37552.1820211404,78.0
-28345.647712991537,4.0
-35191.330826853475,29.0
-23249.75888172727,23.0
-32974.758130550166,20.0
-40733.98836828961,62.0
-17786.634250212413,72.0
-34667.1044900502,1.0
-23484.48236256854,46.0
-35006.48627028102,68.0
-33107.45661395654,35.0
-23164.497885577817,13.0
-19626.38834478504,67.0
-23345.63027108731,41.0
-30770.270093528216,8.0
-31576.285260729044,36.0
-25470.687684339387,54.0
-18428.137643840695,48.0
-16740.26668410397,29.0
-33980.54609921158,47.0
-31874.628021879245,42.0
-29176.240624076403,50.0
-19727.075679574544,27.0
-33034.62145044634,67.0
-21677.823257146636,64.0
-18019.668411330695,79.0
-23757.201833700303,7.0
-30203.595305734227,15.0
-30872.233383033643,80.0
-20477.25484852666,73.0
-34757.3497506634,38.0
-27493.149198313655,4.0
-25565.710066189687,43.0
-23527.972624917427,24.0
-36997.7206346982,77.0
-34078.390623193154,74.0
-25288.73603870466,79.0
-34357.907006393565,12.0
-27782.600672734265,58.0
-32407.579398826092,9.0
-24077.336011988198,50.0
-38258.50048283706,77.0
-24179.778612191796,37.0
-25332.688911517434,1.0
-31536.13573209342,14.0
-22058.514459960865,27.0
-29358.048213248738,43.0
-34772.63636723249,37.0
-20026.53996520123,79.0
-26115.15230862474,13.0
-18059.29719968159,64.0
-42292.7719904628,38.0
-33961.12176709957,80.0
-37790.16331157159,61.0
-23268.065346530282,40.0
-31674.816425829173,10.0
-18502.15988447225,64.0
-27609.6878849008,4.0
-23291.706836133744,23.0
-17536.894022596618,12.0
-34792.745594917935,53.0
-26899.256120411552,72.0
-41402.05630140498,34.0
-37012.84333229778,85.0
-23505.856901637155,81.0
-40733.53001587813,8.0
-16744.69367899913,18.0
-20422.28942668176,57.0
-39032.62981484998,73.0
-40182.60205559926,53.0
-22418.942896348846,81.0
-29808.5527033834,65.0
-20841.14176610358,52.0
-32892.015520288296,50.0
-17526.1320116252,37.0
-34464.70594829251,31.0
-32383.685168909105,63.0
-18195.203240389812,66.0
-35125.087260882116,82.0
-27470.01329957952,71.0
-35025.605475177,36.0
-36146.512635451174,77.0
-23446.67339190581,6.0
-24285.245132081545,50.0
-21668.541080526615,53.0
-18573.022939628805,4.0
-39748.99751301384,63.0
-37195.5801552224,29.0
-17389.25155478131,65.0
-19579.1739669997,27.0
-21323.773328497893,25.0
-19868.104179114987,84.0
-34477.171430417555,27.0
-35285.210968575695,79.0
-28366.16745685748,52.0
-41040.70539968033,56.0
-24483.707718203954,32.0
-27576.571785947843,6.0
-16666.28164018104,4.0
-23248.682464960613,47.0
-35056.13150781895,81.0
-34871.2561788277,48.0
-20806.582025207572,61.0
-34818.49085777044,62.0
-19551.68921226714,70.0
-27810.490971541272,22.0
-33269.725641733494,52.0
-41757.25531072729,6.0
-28454.176988266747,71.0
-23937.705327616324,84.0
-29749.199275746578,6.0
-27069.449995614967,67.0
-23812.358284593152,35.0
-18886.57532224132,38.0
-24071.16455486595,23.0
-29174.019972277834,85.0
-34794.01241295952,46.0
-24845.84207208245,58.0
-21920.704230334562,51.0
-31588.634140712424,38.0
-32046.29844189487,40.0
-18464.95102090839,29.0
-37574.61510759794,32.0
-24491.774571520556,44.0
-19529.599693970635,23.0
-30175.521632404136,34.0
-22831.962027212434,17.0
-18397.07105643553,47.0
-29326.918633607194,23.0
-20649.01694257732,33.0
-23495.890328104542,22.0
-20500.730564605412,5.0
-19428.44953819059,3.0
-15922.903143877993,67.0
-40904.679669912184,67.0
-19359.59838108944,4.0
-16257.301174835931,41.0
-18776.13630520265,65.0
-23035.584671021334,3.0
-42358.06946908621,81.0
-37059.19915397834,49.0
-17401.2727845811,63.0
-19129.159611725885,8.0
-34816.07119423883,19.0
-21860.416104291526,54.0
-17243.953253018903,82.0
-31181.585170628787,22.0
-31770.053499239,64.0
-22816.40959120825,20.0
-22188.902644007256,37.0
-23791.21014669103,45.0
-33285.21368441743,6.0
-39678.76239283879,76.0
-30078.90746518557,12.0
-35415.55786917465,54.0
-23354.27490440963,75.0
-27331.106328218426,44.0
-29984.50209008599,41.0
-37693.000445001584,84.0
-28303.936630169384,20.0
-37139.24709649379,10.0
-32308.412254475308,35.0
-22181.278456282387,37.0
-17265.441622474635,52.0
-20116.257233960187,64.0
-31006.881336062244,18.0
-31964.38611000147,22.0
-25761.269110876743,29.0
-25589.99892917934,2.0
-39916.69916825999,71.0
-39629.23920351948,69.0
-31289.928911552815,81.0
-31642.10670166178,7.0
-35217.87133157415,84.0
-26023.77106710973,39.0
-34557.86133723206,57.0
-40174.06723826491,80.0
-28686.397052348217,40.0
-39875.32355697294,75.0
-24931.080531606865,56.0
-35510.106823713424,65.0
-24189.484174972877,69.0
-27191.743658419728,51.0
-25265.66363250227,8.0
-31504.41703985229,70.0
-22777.196385887582,64.0
-38078.06402314671,68.0
-21133.093901119595,36.0
-19016.68018597622,1.0
-23714.682239098063,71.0
-28523.799081562654,73.0
-24243.578935762947,60.0
-20723.923619774167,27.0
-24162.23809783618,66.0
-33097.74888356121,61.0
-38453.20364884213,83.0
-21798.9005038081,12.0
-18878.917225765155,4.0
-24226.562306295873,24.0
-32790.06039228955,39.0
-23335.746224063434,49.0
-20521.494507606887,53.0
-21674.8060577847,46.0
-35811.924895125776,31.0
-32876.738022195525,68.0
-28874.308324134523,72.0
-22141.11509939721,62.0
-26151.885016867887,1.0
-18209.328257500005,41.0
-44273.17528984463,12.0
-38398.42422612129,52.0
-24306.586206168202,83.0
-23808.757293796738,44.0
-36740.84579201091,58.0
-28824.29791805482,5.0
-40456.73251405302,56.0
-27802.915043801306,69.0
-29186.546255479057,35.0
-27261.25492849048,63.0
-24687.943595999026,49.0
-29504.739239143768,46.0
-30990.119235319115,56.0
-25720.612492231594,72.0
-38887.93250893908,66.0
-35100.612386132896,51.0
-36920.42112979157,81.0
-21326.68625961895,73.0
-23454.002990553425,31.0
-37469.14685822815,47.0
-33619.02550308802,33.0
-18692.29516213449,30.0
-33845.07320604456,21.0
-30832.45083929028,77.0
-19310.196643864314,72.0
-30211.73021093703,78.0
-25264.016917531575,82.0
-38974.483184653436,4.0
-28837.890912338073,59.0
-26289.335101560966,79.0
-40534.31837502145,34.0
-29720.89787404305,52.0
-24422.55136208691,30.0
-25536.411433023008,25.0
-37056.56105182642,72.0
-35235.31460771699,11.0
-36887.6583307829,15.0
-16475.576477070997,60.0
-22522.41910275832,1.0
-18583.410212806735,34.0
-23651.144317826514,12.0
-24841.129031765042,24.0
-16736.234612830955,54.0
-23589.867359335258,3.0
-35308.40814473838,55.0
-32261.63336432555,73.0
-18115.46643979505,30.0
-24992.470986275057,64.0
-22065.10494206202,20.0
-32678.0152494907,71.0
-30378.879050302297,49.0
-30046.446567524286,47.0
-25152.265451197298,35.0
-29394.56358773428,37.0
-28524.227811201272,6.0
-31608.50307467283,7.0
-35551.31127164094,29.0
-22716.17607441174,9.0
-32492.809674282355,7.0
-25960.683169161603,43.0
-24376.434890433324,36.0
-33639.91457274956,39.0
-41084.8587955695,68.0
-21807.478734777575,78.0
-37958.604442058924,37.0
-38264.33462025825,83.0
-24922.103670426615,17.0
-36299.72490509396,83.0
-32157.208861986863,64.0
-25983.59902082399,42.0
-28002.45074054994,42.0
-27742.498316799232,32.0
-40991.725967182705,46.0
-21809.038504240747,62.0
-27981.08603099941,11.0
-27041.076987555683,55.0
-20766.907040364877,34.0
-43754.57933961893,37.0
-23020.056423572118,26.0
-18869.62152454524,71.0
-18791.119870935752,66.0
-40035.1485468935,57.0
-25292.251078682693,11.0
-25098.134577456258,10.0
-25105.24499564961,46.0
-25230.816032840543,54.0
-25242.33300092978,56.0
-25331.51794444347,65.0
-21186.555266040727,37.0
-33323.28420381904,17.0
-23462.846340739154,4.0
-18560.50804341428,18.0
-34555.46250174875,53.0
-37693.61697098764,18.0
-28161.307383400548,60.0
-19030.653070475753,62.0
-25931.529882899275,58.0
-34726.21296663547,7.0
-22418.456768307315,10.0
-24521.39029027178,47.0
-26999.024097082518,53.0
-31893.203999130255,25.0
-27919.412735952083,60.0
-17879.314682504206,36.0
-17004.5905799848,2.0
-31664.63380589623,35.0
-23310.0389464842,39.0
-33525.50763672563,43.0
-29131.344449753247,37.0
-31896.16893586107,46.0
-19573.37900883738,80.0
-24954.287191558502,9.0
-17354.429835774015,22.0
-26661.66913500566,25.0
-22094.585894157033,60.0
-33358.36918324258,11.0
-24491.281139519433,57.0
-34451.798329465826,11.0
-31392.953061162778,82.0
-32402.38028367971,36.0
-22331.218807663678,27.0
-27248.818440698335,71.0
-30811.85883423149,37.0
-19725.59149856637,37.0
-21318.39646352954,32.0
-37314.0277278998,28.0
-19674.91403646876,65.0
-40885.313901777365,71.0
-18872.999978907184,61.0
-31202.285597569527,23.0
-30400.111143167385,82.0
-30081.106970083758,36.0
-30488.46405764473,22.0
-15490.05698803655,66.0
-21983.627499766637,15.0
-27306.171692262047,17.0
-36053.112605268,50.0
-39763.92542930714,73.0
-19479.368247020044,55.0
-23151.457558948314,41.0
-29506.931808202033,20.0
-17986.265321286304,8.0
-22991.44163555829,30.0
-28760.109928256203,77.0
-26336.725412039814,8.0
-37431.87739558221,14.0
-25695.720761508204,49.0
-18383.645228657242,24.0
-24802.67174255487,29.0
-28045.064063314647,11.0
-19579.228036671146,69.0
-37084.53632937566,69.0
-24857.233895799192,73.0
-20221.01350100913,81.0
-18229.282694979076,84.0
-41001.87737711928,44.0
-34556.9489680696,62.0
-17582.41962159222,18.0
-31806.168903649814,69.0
-27301.24136707223,19.0
-19947.15506558495,66.0
-16546.17874700238,29.0
-24877.644786653393,60.0
-20029.711106870243,38.0
-32833.318596606594,54.0
-28613.620609406054,52.0
-23252.31213035654,66.0
-36184.59037891701,49.0
-32844.79638356106,9.0
-30306.642735712816,23.0
-29108.946211079383,85.0
-25016.093078483864,39.0
-35524.00593887236,84.0
-24353.45968812287,76.0
-21194.065038035573,24.0
-20615.34509428823,24.0
-43455.12287784709,23.0
-26080.573377855824,27.0
-27042.800833130746,14.0
-20599.67866490389,70.0
-28742.851704631015,51.0
-19241.467675369673,20.0
-30663.040062869055,13.0
-37126.16860506838,12.0
-30108.41530814822,13.0
-23158.83627042056,52.0
-18046.721326661584,68.0
-27760.84369080064,18.0
-37211.872966231895,24.0
-37038.1856730398,11.0
-26398.152025829433,54.0
-30513.31556178299,22.0
-26408.554212996998,30.0
-38308.24666169395,50.0
-29094.149559233003,69.0
-35488.98524390468,62.0
-16554.962112707195,69.0
-36589.94050293675,39.0
-33196.59948863571,2.0
-16383.667269375097,48.0
-27868.691311743052,60.0
-29615.70566771878,78.0
-23950.490708154564,69.0
-19924.547469023433,72.0
-25209.947540426012,30.0
-16825.8278421085,65.0
-25694.85128942706,2.0
-35169.03768638949,84.0
-39627.118916492866,13.0
-37735.91259028026,2.0
-29091.890913813266,8.0
-33374.34692226684,15.0
-36475.552349075166,44.0
-33829.67365340794,68.0
-22789.95445286185,78.0
-28048.57156611415,34.0
-30857.388760443537,48.0
-18223.463997349474,19.0
-35772.76619593958,81.0
-16677.207451037128,79.0
-26417.454311018988,41.0
-27234.020430700803,15.0
-28006.237805882054,74.0
-20898.15255398293,26.0
-31577.933279423283,8.0
-24836.379488457816,79.0
-25909.384327515472,85.0
-30675.92822003206,58.0
-36570.979312302545,22.0
-24438.075309660744,33.0
-39287.30463436893,49.0
-27298.970235237357,54.0
-20230.714940671533,4.0
-35052.70696093602,75.0
-26838.41079513389,62.0
-22344.794100960273,7.0
-27764.79646614698,72.0
-28303.274179758395,85.0
-18553.298565787492,16.0
-18628.26199835572,46.0
-19983.093434824244,68.0
-20451.499291508924,84.0
-25214.72551765063,2.0
-34603.29664097371,59.0
-21347.54672186653,35.0
-30466.40834745839,85.0
-29276.27642917108,36.0
-35553.186552471205,73.0
-31587.11617622616,46.0
-27444.533755975353,58.0
-18678.975633894952,1.0
-18172.241456070795,6.0
-19450.19746574514,26.0
-22291.268242946735,75.0
-22181.471985415585,48.0
-18850.798966812905,19.0
-21444.59952920602,61.0
-22951.830136142893,57.0
-20096.186975441946,82.0
-32874.949847814874,56.0
-33036.32730268878,49.0
-27449.360850663445,36.0
-28225.532310570023,68.0
-41762.50200157755,83.0
-26583.59785504487,57.0
-38527.3781662721,21.0
-37851.70650733117,20.0
-28758.056536865595,23.0
-20572.11960631089,65.0
-33654.05076140372,75.0
-27096.41280734649,7.0
-33514.31361472868,51.0
-39520.26990484316,63.0
-21307.941936226638,64.0
-37024.60915744817,19.0
-32567.463232558624,20.0
-26397.556537941935,44.0
-35151.54748872913,21.0
-18409.4990315619,25.0
-27901.012891961334,58.0
-23728.57585949292,61.0
-26623.40943935291,77.0
-23487.02463007455,67.0
-20096.076730111523,55.0
-19588.443060769685,57.0
-24002.525657978706,59.0
-26198.34251605327,81.0
-18240.543079235045,67.0
-23586.127576233564,26.0
-20699.955004188654,28.0
-29258.63226377207,12.0
-32242.868869999784,24.0
-29126.87905210197,58.0
-31660.634583535382,67.0
-26761.050172753305,21.0
-27525.895733832047,22.0
-21571.669700776627,60.0
-33078.64754185851,66.0
-26260.547410175437,28.0
-38035.650013492304,58.0
-18685.946867340732,37.0
-29077.974309177232,21.0
-37034.53491377889,18.0
-25840.576515797253,23.0
-23759.8394539457,18.0
-28872.359310484637,83.0
-34362.38816283197,81.0
-38689.02647502316,25.0
-37038.602993034256,38.0
-35945.387690713615,28.0
-35440.524203836925,40.0
-39251.30837296834,36.0
-33690.02405960333,63.0
-24292.81909725398,31.0
-26066.48300008927,49.0
-35948.23837323686,28.0
-31816.692341136168,77.0
-35627.90119702404,8.0
-33177.11130686807,13.0
-20311.941093750218,7.0
-24847.30279628067,41.0
-18921.628577719897,39.0
-29231.697585735506,51.0
-17571.955414536933,58.0
-21175.23110728828,40.0
-30321.242456182914,85.0
-18853.717438598374,82.0
-21881.036538142427,59.0
-30836.18759420702,14.0
-31205.83388692302,69.0
-27077.96090105723,48.0
-35273.96156186107,28.0
-17723.585985623926,8.0
-37607.080618810636,34.0
-36376.15656733411,47.0
-20870.330782898418,30.0
-17141.485132734986,47.0
-39669.12522201439,74.0
-23240.828481820623,16.0
-25922.86570199395,55.0
-31212.69658191607,33.0
-17684.007096872694,55.0
-17508.269977033928,26.0
-22511.33800865082,14.0
-36895.61822257581,85.0
-38756.82122048196,55.0
-32210.80941922052,77.0
-36774.80929746806,46.0
-17498.891200079477,54.0
-24446.174450487637,33.0
-24860.88323884688,83.0
-35079.476797720454,76.0
-28697.848717207875,77.0
-21772.830736667136,66.0
-24379.09535620168,63.0
-44587.242128036174,72.0
-29292.332674789614,64.0
-20215.477355601593,61.0
-22893.122287112397,66.0
-21291.930720155342,63.0
-32956.651121336196,68.0
-24010.315702898715,64.0
-28700.506399274476,29.0
-36002.436221984724,74.0
-28844.643560679735,83.0
-33793.9908884377,52.0
-31461.668398485013,72.0
-21598.15800026396,2.0
-32469.525723686784,28.0
-37482.255044478625,60.0
-23473.28381539349,43.0
-30133.887312950756,13.0
-29089.782134383742,32.0
-39369.33667706349,72.0
-34552.75518060705,66.0
-31550.68924842005,9.0
-36734.68807445043,18.0
-30939.259385603043,2.0
-30014.462495785545,23.0
-36564.26727210648,32.0
-16469.966339060586,3.0
-25608.05093325033,42.0
-24020.54734228613,68.0
-17847.503205944446,82.0
-36684.81816601902,6.0
-31650.277764411992,76.0
-24104.734290287357,50.0
-32806.25192687048,49.0
-18275.719340116135,52.0
-28450.34585156053,78.0
-16720.364771598488,82.0
-39122.0101878513,3.0
-33563.977894636926,76.0
-39719.51578242545,55.0
-24597.457691609183,43.0
-30664.6084715983,56.0
-23512.72125848062,65.0
-32910.644807298595,42.0
-20727.55191762962,74.0
-29520.93635025861,47.0
-33407.83448762901,49.0
-35709.107273668604,41.0
-16879.368237886432,1.0
-38125.7036242026,85.0
-22691.66481445797,72.0
-26252.906027174176,80.0
-28898.292636750084,64.0
-25455.06616845008,83.0
-16657.69877547396,81.0
-32435.228504618244,31.0
-29632.109129503,55.0
-30045.29238748677,58.0
-17912.228352823484,77.0
-25985.88517407491,35.0
-20080.741541226398,17.0
-25673.675951382476,69.0
-18039.297306208246,15.0
-19837.198987977557,50.0
-21381.49714109364,53.0
-30782.739853173975,26.0
