empl_chge_lc2vs0_iate,age
-2.0736319097457976,43.0
-1.54061831946881,39.0
-2.219743369453498,47.0
-2.190379615686042,37.0
-1.708844647845671,44.0
-1.3302162057297369,37.0
-1.8396640288049044,44.0
-1.922335333034596,49.0
-1.7982761771550875,30.0
-1.5274923201475348,46.0
-1.9517410469781775,43.0
-1.829713986540796,43.0
-1.9620192661006803,37.0
-1.9073536683538324,46.0
-1.6468604472851072,31.0
-1.1642861175493664,41.0
-1.6620409905349653,42.0
-2.054540166220934,33.0
-1.8524749362619788,45.0
-1.4410977133251879,47.0
-1.8355888552304958,46.0
-1.2076567101923548,48.0
-1.8008824596906288,50.0
-1.2709193378354722,45.0
-1.4504753861280815,43.0
-2.2127547282547946,36.0
-1.9200510097678007,45.0
-1.5321956582030818,49.0
-1.544624586999705,42.0
-1.9005839965474844,35.0
-2.218830925268334,46.0
-1.942927168077611,46.0
-2.240118415709933,35.0
-1.5091717962453906,43.0
-1.9628420943490914,45.0
-1.0265130805174463,36.0
-1.6385571039439315,47.0
-1.8948052186504987,49.0
-1.4991974281042457,47.0
-2.24517120004634,35.0
-1.2970246979644193,32.0
-2.0883194431867382,31.0
-1.4989641361929935,31.0
-1.8121511273234958,37.0
-1.1618806761840523,35.0
-1.2189576961925652,42.0
-2.281964108254059,33.0
-1.9886631774859285,50.0
-1.6367038593012784,36.0
-1.0587228233096797,32.0
-1.1862548514535514,32.0
-1.7383369428325264,44.0
-1.6931503434757396,34.0
-1.9264107271840094,47.0
-1.9304423087898908,32.0
-1.6550286020261196,42.0
-1.574165309599135,30.0
-2.0143385135183864,35.0
-2.1292717689222966,40.0
-1.0842141156812026,41.0
-1.1963048903377451,43.0
-2.131222522243802,32.0
-1.8121500942653976,45.0
-1.4812637649776066,31.0
-1.9410298190837856,34.0
-1.890726721585345,50.0
-2.0149078792779083,43.0
-1.212558590671808,43.0
-1.27235916629432,35.0
-1.4519358369320252,31.0
-1.0474202602016243,36.0
-1.6661532151674883,33.0
-2.1966114081320276,47.0
-1.973381942054149,35.0
-1.5430229893043854,45.0
-1.4848867515431112,43.0
-1.9718916838485119,43.0
-1.674621589995881,42.0
-1.8147451876830087,32.0
-1.9836005793050762,47.0
-1.675992576413448,38.0
-1.4491389077838595,30.0
-2.4065098999803833,37.0
-1.3361723649691777,42.0
-1.533226332569958,48.0
-1.8706354760510555,50.0
-1.7056647367244537,44.0
-2.3069345938589216,45.0
-1.8611305191777197,47.0
-1.4725762589335274,33.0
-1.485627793692575,38.0
-2.2408009131340316,40.0
-2.063799858326397,38.0
-1.9757343984129379,38.0
-1.7595673555270932,30.0
-1.9962169538420491,37.0
-1.9885400444815593,35.0
-1.871371148756501,38.0
-1.9848228939305819,31.0
-1.8995684374828017,48.0
-1.6706330061194947,44.0
-1.78036030037717,34.0
-1.673359877078554,36.0
-1.7077737897289944,32.0
-2.127962237970287,46.0
-1.8181447850886745,50.0
-1.0065438172266017,39.0
-1.6289953592542425,49.0
-0.9668806859317861,33.0
-2.161690556055913,49.0
-1.2699836316812516,33.0
-1.5441044403577968,40.0
-0.9420379380590149,37.0
-1.9468171630339213,46.0
-2.0055870707708623,34.0
-1.2918547262742062,41.0
-2.029306468833651,46.0
-1.1428316972373307,36.0
-1.236440572926499,38.0
-2.256207244627398,44.0
-1.9899079786211737,47.0
-0.932807333626131,33.0
-0.9888096993702717,38.0
-1.1953408331219055,34.0
-1.3587960421396437,32.0
-1.7846204703479476,31.0
-2.3032084341478747,45.0
-2.1687928893363497,32.0
-1.2765470622014892,43.0
-2.18631136664283,45.0
-2.2525283541725245,31.0
-2.0236057772746796,33.0
-1.8166081999691153,43.0
-2.171880662656837,48.0
-0.9850601578387145,38.0
-2.278976692927433,42.0
-1.7184314476979945,47.0
-1.6655109148855691,45.0
-2.2994099201896643,44.0
-1.2273629248039843,35.0
-2.0499709269514055,31.0
-1.4530295640152247,39.0
-2.0869945998979436,47.0
-2.2963820982972383,44.0
-1.004383495282304,32.0
-1.8727034823199267,38.0
-2.3157459061786883,48.0
-1.583442682257248,40.0
-1.1780905699945607,47.0
-1.158422816796571,37.0
-1.800861672889631,37.0
-1.6709134362815161,41.0
-1.9650698966581464,38.0
-1.7499778151389431,40.0
-1.8051139389267954,34.0
-1.844068747973076,42.0
-0.632461003397613,36.0
-1.7427344657437496,41.0
-2.064076210877205,45.0
-2.229585603892368,39.0
-1.9897607131796824,47.0
-0.9559559986402831,40.0
-1.5907296556850183,30.0
-0.7790424847630036,32.0
-2.3211609106968507,34.0
-1.7451190371328524,41.0
-1.0333419919449582,32.0
-1.8019742124708709,30.0
-0.8485358237998184,42.0
-1.8551896439000033,32.0
-2.005006971127886,48.0
-1.5331655093695762,35.0
-1.6266764096984163,44.0
-2.3141717812500984,38.0
-1.7092846604317962,50.0
-1.2157571888022383,37.0
-1.420794828292491,40.0
-1.7742156408751781,40.0
-1.7966657184555346,36.0
-1.565573780351458,45.0
-1.127636518012737,33.0
-1.8770484295989074,49.0
-2.1918742104733733,34.0
-1.0943938171282297,34.0
-2.1234816442240927,41.0
-2.227363089850728,49.0
-2.037689998598976,48.0
-2.4397356701969897,44.0
-1.4830320488655353,41.0
-2.417418510279234,40.0
-1.6647266016033635,47.0
-1.9120625549968728,37.0
-2.1240321463069587,44.0
-2.177774181891473,48.0
-0.9251446483492761,45.0
-1.361820637631418,34.0
-2.0813082230016025,41.0
-2.264779062002765,45.0
-1.1159415654570097,33.0
-1.3376083542855344,39.0
-1.5519733121886867,39.0
-1.4614101575949512,42.0
-1.6399428844918944,38.0
-2.190222415781749,44.0
-0.6781340107904698,34.0
-2.0490154812023054,49.0
-1.727646854429009,37.0
-1.1003320719352727,50.0
-2.2795357333838444,43.0
-1.2670003341718075,30.0
-1.7936320712169673,43.0
-1.5592037718900817,40.0
-0.813354350811134,32.0
-1.240831027433825,45.0
-2.4233801487491347,34.0
-1.2495801218283087,42.0
-2.0778039991604933,43.0
-2.09181979656774,30.0
-1.651087412215635,31.0
-1.832076552966504,39.0
-1.5904206507349816,39.0
-2.0079388517533943,49.0
-2.554086247209066,49.0
-0.9090768047183808,40.0
-1.4578015986641204,39.0
-1.1253316105388247,31.0
-1.9922722264486281,43.0
-2.216760162381889,33.0
-2.074895629232351,34.0
-1.8845520169875414,32.0
-1.0751510314224126,38.0
-1.7740552084856638,48.0
-1.363674533579121,34.0
-1.8151065711288303,48.0
-1.2654389358667255,41.0
-2.417588112270351,37.0
-0.794456654915635,36.0
-1.1608877797177448,32.0
-2.233982562132608,36.0
-1.6656817824478922,44.0
-2.5436289332196016,46.0
-1.6464553847686434,47.0
-1.6649951769356757,39.0
-2.2435009231510064,37.0
-1.8576158876210371,40.0
-1.4844531064518067,49.0
-1.7914498010500202,42.0
-1.4289542236714465,38.0
-1.2758255953989717,46.0
-1.5625395561481394,50.0
-0.8268851164883181,31.0
-0.6592835842646207,31.0
-1.6784015883758192,48.0
-1.5853693755019767,43.0
-1.4726285314205447,50.0
-0.9282869064373109,38.0
-2.141351601909206,49.0
-2.310689737272807,46.0
-1.3385264941877328,44.0
-1.3949599523934215,43.0
-1.9323264741655761,45.0
-2.154340109366424,44.0
-1.6820397133119898,44.0
-1.1642299892012828,40.0
-1.5471122221798477,42.0
-0.93568244361881,35.0
-1.6872101109882438,34.0
-2.0461240418131843,42.0
-1.379610158442315,50.0
-2.19879838426008,37.0
-1.5006835434625905,50.0
-1.0746845598455823,34.0
-1.2045202073395231,41.0
-1.4259780361004246,32.0
-1.1101085169605902,32.0
-1.3842174176658621,41.0
-2.426217425604907,48.0
-1.5375216717604643,42.0
-2.032356528029728,33.0
-1.1426919873510173,35.0
-2.067485848402026,39.0
-2.1016371553781674,50.0
-2.1921983940584187,48.0
-2.2033961004631983,39.0
-1.4709614619589066,43.0
-2.2361031481584615,42.0
-1.1583226539957534,30.0
-2.097991439041803,40.0
-1.5428969433793607,42.0
-1.7982765931368974,41.0
-1.5197269073187742,40.0
-1.0180833963989002,30.0
-2.0188906159293847,37.0
-0.8869849096150493,30.0
-1.772161304144132,36.0
-2.2851954566467403,48.0
-1.8234449801451174,43.0
-1.8823358548532272,44.0
-0.9673092923869067,31.0
-1.7000344264197182,48.0
-1.895701698306002,48.0
-2.1933010383104556,33.0
-1.360025971974173,31.0
-1.5280411604834443,41.0
-1.6219637799512032,44.0
-2.3135012126488554,36.0
-1.7875087141234993,32.0
-1.6410927710153913,36.0
-1.4458383527520646,40.0
-1.8784890541665824,47.0
-1.9030363337609257,35.0
-1.6321581942438912,36.0
-1.642858491119926,50.0
-1.846572078029234,30.0
-1.7050268590651085,47.0
-1.7156063010357074,49.0
-1.624727872816274,30.0
-2.0213972897888635,30.0
-1.228509975129615,37.0
-0.864900764923189,40.0
-1.063393979706031,44.0
-2.3644373274436457,45.0
-1.9115290732881525,39.0
-1.1472705312699991,33.0
-1.3545374895197295,40.0
-2.2437304756551435,35.0
-1.654504751648439,34.0
-1.7045516395779585,50.0
-1.696391634770761,44.0
-1.6774722534579118,47.0
-2.0264738278588625,43.0
-2.4532534655462968,44.0
-1.3787230840431532,43.0
-1.962022983615936,40.0
-1.156538918232698,34.0
-2.014155590623463,39.0
-1.490158536945021,50.0
-1.146238465548684,44.0
-1.5631921633422843,48.0
-2.089652482643036,42.0
-2.078100938312562,40.0
-1.4122308664702952,49.0
-1.604268955515038,38.0
-2.0451216551198828,47.0
-1.6386864766055464,44.0
-2.1560801926298354,33.0
-2.4317085216265157,40.0
-1.3213409964311853,41.0
-1.5197822107325285,31.0
-1.3325915680075135,50.0
-1.618232822670362,50.0
-1.4270933869525226,31.0
-2.2044282777596207,38.0
-1.1003836492713437,34.0
-1.440244505898025,39.0
-1.5473012500593508,42.0
-1.0851442892370116,32.0
-1.3413674881356898,30.0
-1.8402319258925468,36.0
-1.5753830971074,50.0
-0.977904567359893,33.0
-1.6404852946397503,44.0
-1.9655179578110382,44.0
-1.7807388684643504,43.0
-1.5584805271635906,41.0
-2.193131178718244,48.0
-1.0476833661332048,32.0
-2.0055598729618276,39.0
-0.9747325686607343,31.0
-2.167252352839485,41.0
-1.5074243233867721,33.0
-1.3986277574876025,35.0
-1.504141708419886,48.0
-2.3433826911874127,35.0
-2.2336693481294696,42.0
-1.8507205338291124,50.0
-1.9379363488774901,46.0
-1.1401004564319397,40.0
-2.123569879545401,31.0
-1.6381901258800742,48.0
-2.0020676646782505,35.0
-2.118151861759588,31.0
-1.977904100855108,50.0
-1.8499702676744318,44.0
-1.3193386351557623,39.0
-1.605467103330905,45.0
-0.7768203726115104,35.0
-0.8907529754381476,34.0
-1.6311705957404783,47.0
-2.2869744660159843,42.0
-1.3685872365631022,48.0
-1.454061682779764,40.0
-1.5905507856568242,40.0
-2.1205287922976894,41.0
-1.7757028681731066,48.0
-2.085224395168357,32.0
-1.4462672612187173,49.0
-1.9043641690100295,31.0
-1.670405699513449,47.0
-1.6373560370054598,46.0
-2.188377782770289,38.0
-1.4995974186534744,35.0
-1.0224713357037483,37.0
-1.15797339109847,41.0
-2.02828440532673,48.0
-2.0188441489887077,41.0
-1.5100241465520727,44.0
-1.6485836866656374,43.0
-0.9907187211977524,47.0
-1.5721360147470331,30.0
-2.116531331533082,48.0
-1.847709952598231,45.0
-1.3568711295010139,43.0
-2.0169714076309426,35.0
-1.797313128353807,42.0
-1.8675361235570151,41.0
-1.6633632004626877,36.0
-1.8876418514282853,35.0
-1.3503286827600465,46.0
-0.6823375479516343,32.0
-1.8375119076486441,33.0
-1.658820202920901,44.0
-2.3527221250624626,45.0
-1.2615797438847838,45.0
-1.8475343362221848,41.0
-1.431201552441772,33.0
-2.189222482445027,31.0
-1.751434142493499,41.0
-2.1333895430942307,33.0
-1.7735096723553303,32.0
-1.9667243712293365,32.0
-1.9732337668252629,44.0
-1.9869315866352,37.0
-1.889904231781529,35.0
-1.2458437396275244,37.0
-1.121487161967701,30.0
-1.9977896566105098,41.0
-1.3049169474587985,38.0
-1.3645400797134468,31.0
-1.1198810153624783,35.0
-1.859073664826656,50.0
-1.1404971405534217,43.0
-2.0467498818206122,50.0
-1.748887267201658,32.0
-1.332723442986347,40.0
-1.7170871775508874,46.0
-1.3525460156381501,38.0
-0.8681865515194043,39.0
-1.6322672187012444,34.0
-0.7395415492957629,33.0
-2.271822514016809,39.0
-1.5123489439816422,47.0
-2.2571304554502403,42.0
-1.4451414531053255,42.0
-1.6784304155179939,33.0
-1.6541235782136459,50.0
-2.212266669710669,34.0
-1.2050670150354796,45.0
-1.1416617796266242,47.0
-1.9749279936417734,45.0
-1.8730495705145898,34.0
-1.5752857681264454,44.0
-1.186745305505532,38.0
-1.0751268549460504,42.0
-1.7581884166662245,42.0
-1.4413463975196699,49.0
-1.4265877496029056,40.0
-1.0793763997244892,41.0
-1.9251982557736893,35.0
-1.1667025204154544,31.0
-1.948716153198625,34.0
-1.4705288550848863,50.0
-1.1012244977157026,40.0
-1.3550331643712714,48.0
-1.588524680310329,39.0
-1.4543983837747207,32.0
-1.5473695351923913,38.0
-0.8409054127790333,45.0
-1.3095855495383155,50.0
-1.7879437423244091,47.0
-2.0645248843666755,50.0
-2.1075926034082224,45.0
-1.4505532212612253,49.0
-1.3148834513344054,50.0
-1.2050613182043175,37.0
-1.7097605286541095,34.0
-1.3906279330392808,42.0
-1.883463884386158,45.0
-2.243943515106097,40.0
-1.4996847279761152,39.0
-2.046270601041174,31.0
-2.1138873066714843,36.0
-1.0865438074401537,34.0
-1.5282016935595668,41.0
-1.9335706227261982,50.0
-1.685059041218599,49.0
-1.857925013053151,42.0
-1.9863760206018755,41.0
-2.1497344530214164,35.0
-1.670740758586358,42.0
-1.827090563110151,39.0
-2.1479015877853764,34.0
-2.3455232977548848,45.0
-1.4074168469819335,45.0
-1.0174873982460675,31.0
-1.5001061269759273,42.0
-1.7068670038946971,33.0
-2.4081120932050326,41.0
-0.7581123762437493,33.0
-1.3489584379703734,47.0
-2.1431850935754677,36.0
-1.5462085840239672,41.0
-0.9004205676019399,33.0
-1.5686105963665578,48.0
-1.3562840134995038,39.0
-1.7897376052822656,48.0
-1.5233866044920534,47.0
-0.960370183952473,30.0
-1.600791752499408,39.0
-1.6167265279337768,36.0
-2.0256213766756113,36.0
-1.8518624888113493,33.0
-1.9957909900765172,46.0
-1.6073436618727324,42.0
-1.244468358892075,37.0
-1.82892748695581,30.0
-1.0656278614163281,38.0
-1.2966442677573453,41.0
-2.3971206836153156,49.0
-2.504828172917276,41.0
-0.6446763467891655,36.0
-1.667476067807054,34.0
-1.732069323971532,41.0
-1.2003202362382919,32.0
-1.8587966502542552,43.0
-1.9588085298467413,41.0
-2.0802544963461522,34.0
-1.8258348405026972,48.0
-0.8106369765906551,42.0
-1.4789522853966948,34.0
-1.8613680079089403,41.0
-1.7922029797106616,34.0
-1.329749655693857,45.0
-1.1377622464098822,48.0
-2.343080258155669,44.0
-0.9262042719798317,37.0
-2.2417829602422428,44.0
-1.930838736981107,46.0
-2.075447845794458,47.0
-2.1632766653223032,35.0
-1.6402619507797327,40.0
-1.530447367723216,46.0
-1.8251040952180009,36.0
-2.010961487829758,47.0
-2.0728980219645585,37.0
-1.2702805253440892,36.0
-1.6552555472385961,48.0
-1.2752448527189921,41.0
-1.5585346653697942,39.0
-1.5534852838983237,41.0
-2.2339176185985083,30.0
-1.0639224037147093,34.0
-1.468003058451143,36.0
-2.172357182444588,32.0
-1.7149540644114847,47.0
-1.908442517825224,44.0
-1.0038744929503791,34.0
-1.829008748443379,50.0
-1.3991958789965733,34.0
-1.4854868896565105,49.0
-2.4036371420404494,38.0
-1.9143041726819068,39.0
-1.064283804051856,48.0
-1.096943436670657,43.0
-2.164616042658337,38.0
-1.7022069180712995,40.0
-1.4865373241747772,37.0
-1.8534449278908425,34.0
-2.1560820293193133,31.0
-1.5086948426522446,32.0
-1.5914546071741995,33.0
-2.2116792852233322,30.0
-1.5764480567647974,42.0
-1.5600010582199584,34.0
-1.5910730768528476,42.0
-1.3293195872631656,34.0
-2.046655652638215,48.0
-1.8888326835407745,36.0
-2.2206884313976154,36.0
-1.7386855367803977,41.0
-1.4688338417326032,46.0
-1.7812901358056734,34.0
-2.0160850485549426,50.0
-1.8965776654909212,42.0
-2.0574203005804086,39.0
-1.2628492535845781,35.0
-1.8019636634480158,35.0
-1.6115440397907421,44.0
-1.9708045145171893,39.0
-1.4119578220001276,33.0
-1.451821707183774,42.0
-0.9195819252779103,30.0
-2.093590607000822,39.0
-2.224315720128348,42.0
-1.7480066734715214,48.0
-1.8430113126373842,43.0
-1.9674128892934974,36.0
-1.5421885072775137,39.0
-1.057751208476689,36.0
-2.1491665599938323,46.0
-1.9551621703533115,37.0
-1.1479626399952665,31.0
-1.940108872201495,44.0
-2.1414025268406633,45.0
-1.2519435669563175,49.0
-1.2960837859322327,40.0
-2.170092231933433,39.0
-2.2928196613866514,50.0
-1.8067849096211517,38.0
-1.198150267163355,40.0
-1.7783952716305311,33.0
-1.5791414085309832,45.0
-1.8485325967061952,34.0
-1.4254457224960573,36.0
-1.495541382648918,45.0
-2.1532916610812007,43.0
-1.8086994143645625,50.0
-2.218835219356053,40.0
-2.5444881755495317,41.0
-1.9327644496344898,41.0
-2.0626242701673227,31.0
-2.395090417159162,40.0
-1.784050051441286,49.0
-1.3391759253366584,37.0
-2.13379120886988,40.0
-1.5917815029985092,33.0
-1.338631569604911,34.0
-2.10203929896929,42.0
-1.223807612058302,30.0
-1.868070633426325,38.0
-1.8625672743805524,39.0
-2.132488333781392,32.0
-2.0012228315523104,30.0
-1.0460873392715435,46.0
-1.5050573339752185,43.0
-1.88119179939031,47.0
-1.5845211541777902,43.0
-1.2995890709095552,49.0
-1.242555275497799,50.0
-2.118613335981137,41.0
-1.7505540086430385,48.0
-1.8320499340693552,35.0
-1.2957876835685267,46.0
-1.7371711414124626,41.0
-1.3145124888556532,35.0
-1.4570278073244702,49.0
-0.9482656826832939,32.0
-1.038943059667474,39.0
-1.5527739063374162,46.0
-0.8930107785048068,35.0
-1.9091344598319693,40.0
-1.8135454839892264,31.0
-1.500354754386694,49.0
-1.9920686595347412,48.0
-1.2068130550532497,30.0
-1.8445217278048296,35.0
-1.6421251248184892,38.0
-1.919566236810331,33.0
-1.3024561200680456,32.0
-1.4844394416939524,44.0
-1.535343985842637,49.0
-2.0460106662142024,31.0
-2.171412948628957,39.0
-0.8010300326891533,30.0
-1.2397061087866021,32.0
-1.4209047523792362,45.0
-1.0929672436588669,33.0
-1.7733397412023204,47.0
-1.9156300057706466,44.0
-1.5795787292121282,38.0
-1.2132354911423855,36.0
-0.8271232399483763,34.0
-0.9694523270361184,34.0
-1.1473201329817453,41.0
-1.6592912220972602,45.0
-2.31780250057116,50.0
-1.9208009189003679,47.0
-1.3532385703163856,42.0
-1.6818831814968878,44.0
-2.199362015579826,44.0
-1.4367487874897682,36.0
-1.50219426989585,42.0
-2.013608041432746,46.0
-2.0107204413502187,44.0
-1.3082802381836596,47.0
-1.1377037079099332,31.0
-2.2081923300931967,48.0
-2.008768659273112,30.0
-1.1373374313118454,42.0
-1.2816773034898241,40.0
-1.819915953047413,39.0
-1.9176699606202066,46.0
-2.160597110470448,49.0
-1.9345571858289297,35.0
-2.011441540854899,34.0
-2.007177711451889,34.0
-0.9663256307848025,39.0
-1.727657555547976,33.0
-1.6190940641779377,35.0
-1.3540801201644392,39.0
-1.0380000450711768,38.0
-2.1179919228500657,43.0
-2.05223015768057,37.0
-1.0432418224570088,39.0
-1.350115962224372,35.0
-0.8421388561696246,33.0
-0.8807756461735071,32.0
-1.7073646900051882,40.0
-1.5666135845014562,34.0
-1.5770578938180688,43.0
-1.951163274505561,31.0
-1.8043403658388755,44.0
-2.0837913708073144,36.0
-2.111747877833284,43.0
-1.6972146699697677,48.0
-1.6621514207505008,48.0
-2.2268072243775334,37.0
-1.1578114887774378,35.0
-0.7631212458678279,33.0
-1.4989951310428908,45.0
-2.197457905135313,39.0
-1.954089159866992,32.0
-1.438749571430931,46.0
-1.6396726705477136,42.0
-2.024532728100911,30.0
-1.8308296537643294,46.0
-1.5006249912490384,37.0
-2.0960556523666765,38.0
-1.093745195615832,31.0
-1.8895545079940843,31.0
-1.0691460978685159,43.0
-1.041845290290884,48.0
-1.7850730724288173,32.0
-1.4341621778442404,44.0
-1.9040719662379828,43.0
-1.8677097720336844,31.0
-1.2727804340955102,37.0
-1.0531249672591738,33.0
-1.198419948273163,48.0
-1.3659499887369164,49.0
-1.8064250830952668,37.0
-2.1424810868307613,44.0
-1.3510099556445896,38.0
-1.9283380875362297,33.0
-2.0296453234071943,32.0
-2.3951189386677263,42.0
-1.8337274264446655,38.0
-1.2283747068419986,31.0
-2.0082354217059106,43.0
-1.5415734682712952,37.0
-1.24943338661709,40.0
-2.2756319818780297,35.0
-1.711379485052256,36.0
-2.085199216962709,48.0
-1.68258626157477,47.0
-1.9223923285686237,31.0
-1.529591221030354,49.0
-1.313316248796896,34.0
-0.7969982440229204,34.0
-1.7024632380107998,42.0
-2.1152347616354916,34.0
-1.2699962544812826,36.0
-1.6450822587867568,33.0
-1.8268815194759003,42.0
-1.7445595390405468,48.0
-1.2090694181324435,33.0
-2.1170592711538903,38.0
-1.310976306354999,42.0
-1.4226705071511296,46.0
-2.110207131690834,36.0
-1.090545311675178,36.0
-1.378998549906618,37.0
-1.877222554525551,50.0
-2.055624503409682,35.0
-2.102441310601139,50.0
-1.2663903774084688,47.0
-2.3469210575439226,50.0
-1.6729020102174883,44.0
-2.019057280047398,40.0
-2.108816512673207,46.0
-1.104551260540192,34.0
-2.0995127900694737,37.0
-1.8783892455641762,40.0
-2.2277266212740625,50.0
-1.184554919674712,48.0
-1.8178098069635509,46.0
-2.149038689094387,31.0
-1.9223682125045267,34.0
-1.8084128533062838,31.0
-2.0314625767583925,45.0
-1.9349371806062918,45.0
-1.4845345718409562,31.0
-1.8509147531753682,38.0
-2.235666719015264,41.0
-1.6423698190344322,50.0
-1.8086289245915934,36.0
-1.6205963826968384,37.0
-1.812233648191801,45.0
-2.355994138354089,44.0
-2.0156440407092333,43.0
-1.6367484791878049,39.0
-1.1601044238561424,39.0
-2.191254140583957,40.0
-1.8260603725662914,48.0
-1.6872100356163715,39.0
-2.015373165331238,43.0
-2.480421455366225,47.0
-2.390164342868908,47.0
-1.638575630789991,40.0
-2.1173641742596505,37.0
-1.8858935574943811,39.0
-1.7943666263753966,45.0
-1.6222249883099589,34.0
-1.2580552925123878,31.0
-1.7881684241367246,49.0
-1.7784470320208012,32.0
-1.7254749036233012,35.0
-2.2206013152459683,40.0
-1.8526887303284918,38.0
-1.9046005311382381,49.0
-1.6797792965895963,47.0
-1.4117364040970615,48.0
-0.9894292110669383,31.0
-1.1867338616150318,41.0
-1.1880921942548457,41.0
-1.1307405504114683,33.0
-1.7434358805658217,40.0
-2.3085058975098423,39.0
-1.2966437967059266,43.0
-2.2210134524488976,37.0
-1.0000290330004433,36.0
-2.423533065723331,35.0
-1.2989375695351018,32.0
-1.8022203445671523,39.0
-1.3950894513109213,32.0
-1.717027166243853,43.0
-1.9561760346099049,32.0
-1.1314491654530265,40.0
-1.1551241653542954,30.0
-1.783111594153383,49.0
-1.3338631921545439,48.0
-1.8171209664459118,45.0
-2.2178173511733723,31.0
-1.2003594412672653,38.0
-2.070714696284754,34.0
-1.1843281211468422,39.0
-1.864121875186853,50.0
-1.6803403303644204,34.0
-1.3179131905334032,38.0
-1.1988672168989911,42.0
-2.473910032629493,39.0
-1.6714183135113598,46.0
-1.2260912437731408,36.0
-2.0430554235971568,46.0
-1.4627640755814981,46.0
-0.6731232827924118,32.0
-2.41508197849251,44.0
-2.156800203274182,40.0
-1.459307459594567,43.0
-1.648717232672299,42.0
-1.6302464938959353,43.0
-1.5577675817318257,30.0
-1.1865473521144876,31.0
-1.7243801018949139,37.0
-2.072350157206228,36.0
-1.6391374172825803,43.0
-1.3448740468272407,35.0
-1.4168743736510072,38.0
-1.156077227110396,34.0
-2.1497186797568038,44.0
-1.7049519833794395,46.0
-1.7442554144377267,32.0
-1.9762585765452605,50.0
-1.9241481127807185,35.0
-2.1700602563766735,38.0
-1.4014046445848982,47.0
-1.3087852972352851,40.0
-2.1822330328532535,50.0
-2.370943228194066,34.0
-1.1119696008486355,47.0
-1.7700225992411125,37.0
-1.981513858363292,32.0
-2.0083212012533562,38.0
-1.8915044651377695,34.0
-2.3396150397599467,48.0
-1.7991445677601516,49.0
-1.2286920954803644,49.0
-1.0446445945342058,42.0
-1.8919695489055441,39.0
-2.134093875410336,47.0
-2.0851241698852347,42.0
-1.127902250884269,48.0
-1.3213295174286745,47.0
-1.3782473632291858,44.0
-1.3136310987978357,47.0
-1.9701358336106536,34.0
-1.256147649721838,30.0
-1.8634626951869933,46.0
-1.575803877825619,40.0
-2.4620854698842156,41.0
-1.6414499130941547,41.0
-1.6106363130234032,40.0
-1.9274944763190756,33.0
-2.174271225320827,46.0
-1.5965584833369655,37.0
-2.2698206295398933,31.0
-1.6363490431004102,45.0
-1.1685324764687903,35.0
-1.9216875192032046,46.0
-2.223160592378674,45.0
-1.6130338717728212,34.0
-1.4463795514118485,38.0
-1.272974857547228,50.0
-1.653087657367235,50.0
-1.5753396118452194,40.0
-1.6359642570953614,37.0
-1.6165658616596108,32.0
-1.50809023421414,47.0
-1.677614499936888,40.0
-2.15095358634254,43.0
-2.4005281773000013,43.0
-1.7199750804745977,41.0
-1.8076264886091626,41.0
-1.345103275712718,48.0
-2.1714268913251713,34.0
-1.2736539570956262,47.0
-1.7603502129846407,42.0
-1.3517207136041862,48.0
-2.010808644066328,36.0
-1.9077383104693335,37.0
-1.73362774953974,49.0
-1.6642432353526453,50.0
-1.9546075131485452,43.0
-1.6311810127691029,45.0
-1.6285928904094473,47.0
-1.761435847745191,45.0
-1.6691521419254136,37.0
-1.2778568562153347,32.0
-2.16467169894222,35.0
-1.649320526975698,40.0
-1.8812458910496068,41.0
-2.244098225599454,35.0
-2.505281431935474,40.0
-2.1060270385508644,30.0
-1.2607157999284895,37.0
-1.86301101387086,34.0
-1.710342267516471,33.0
-1.91171491169685,49.0
-1.3539896482497227,48.0
-1.9006789665237287,32.0
-1.6924428886311735,44.0
-1.6564229898707072,39.0
-1.1782097126723066,44.0
-2.2938237494810796,40.0
-2.2589590452791812,50.0
-1.5661084663159897,48.0
-2.6251835597584297,47.0
-1.8552850115016408,38.0
-2.289206925985819,35.0
-2.3391154215086183,47.0
-2.160878977876685,30.0
-1.9060642785694273,30.0
-1.6338317081030849,33.0
-2.166737325811919,36.0
-1.2296461271358592,39.0
-1.1689688679798875,44.0
-0.930024324613672,34.0
-1.782076929812984,46.0
-1.3868285391146005,45.0
-1.2585242150195317,40.0
-0.9230818320345563,30.0
-2.1679462705959587,46.0
-1.8842101210399946,40.0
-1.8865924794011466,39.0
-1.7045375833518102,44.0
-1.551499750093921,42.0
-2.2580260034110733,48.0
-1.2734261069583226,39.0
-1.3413661584688672,38.0
-1.016273040866988,36.0
-1.9407353665720724,36.0
-1.7840009215136905,39.0
-1.1625644936406971,42.0
-2.093174332189345,37.0
-1.175708835461267,34.0
-2.0193076240683676,41.0
-1.4906753575441254,46.0
-2.193170083748437,45.0
-1.441322024476738,33.0
-1.445953295527809,38.0
-2.0490261007206145,33.0
-1.1681367405272916,36.0
-2.4641651825355932,45.0
-1.8962722021421303,30.0
-1.6023045409352692,47.0
-1.754809680892634,30.0
-1.5043583507314273,47.0
-1.9032786294179496,48.0
-1.6424408863031765,32.0
-2.032561874269877,45.0
-1.6068634115810911,44.0
-1.625578762413799,40.0
-1.528900809449451,43.0
-2.1016997784940847,50.0
-0.9828844336772014,41.0
-1.3204349317718114,34.0
-1.3867378125398762,39.0
-1.3054684137266945,44.0
-1.341240015602063,33.0
