earn_x0_lc1vs0_iate,unem_x0
-45.03119943550789,1.0
-32.50454474870567,16.0
-26.159162889794544,3.0
-24.730116113333565,16.0
12.895754873480044,3.0
27.457558289625545,18.0
3.4525423034238543,15.0
-12.419521841949233,8.0
-3.146568578881329,14.0
-14.018661030875734,21.0
-45.89221381547327,14.0
-11.979553948498321,19.0
-74.75954896158476,15.0
-30.45302951676669,24.0
-7.507674126759412,20.0
-2.920180160804776,9.0
18.55040559421387,22.0
30.80332645610254,9.0
-14.775881714107179,7.0
-52.24027955688129,8.0
-76.53536157876022,4.0
8.619419747071461,1.0
-9.69147555833591,20.0
6.301733223745316,10.0
-29.897245520806386,13.0
17.870508001221992,19.0
-20.268574695883473,23.0
-71.32346097116852,9.0
-53.768218353487356,21.0
-22.15818351981649,23.0
-47.11989656141573,11.0
-57.94915912543834,14.0
-33.967527519846044,6.0
6.860071209306639,24.0
18.620445450617268,0.0
-9.604627781267055,6.0
-14.268766880621229,24.0
-95.34410512895795,12.0
-4.321506317719887,6.0
-12.283878493093312,7.0
-4.067555122146302,16.0
-7.056634871438369,5.0
-10.193809270181248,19.0
2.3520426168961848,10.0
-1.3853037546469693,22.0
-9.32461460924872,22.0
-11.58289065465118,0.0
-6.040595939488867,4.0
-18.496439952800912,11.0
5.975118436072648,0.0
-32.1212402104408,16.0
-28.962151671789343,14.0
-22.5751394452449,12.0
-15.986175661235848,0.0
11.925680014205653,19.0
-21.838504911723447,12.0
-25.79575506069807,7.0
-2.2734960366549046,8.0
-17.958818172511034,21.0
-35.450658939228475,14.0
-19.192281376266614,6.0
1.8273108196673744,3.0
-22.717581018082413,19.0
-10.19430146596062,23.0
-15.237182564720797,15.0
8.277164917422771,18.0
-12.899191010779774,9.0
-6.209778414556126,23.0
-8.424886225222906,19.0
-20.675238860239915,18.0
44.41052764152492,17.0
-15.898433547923105,19.0
2.4483710369432288,6.0
-8.181431892063705,11.0
-117.80961594934422,2.0
-0.6083609914350849,6.0
-27.98879967764492,18.0
11.263776297184677,22.0
-22.23647117608259,10.0
-54.4490006151845,19.0
-56.19261258777473,17.0
-10.869502169572593,24.0
46.78179619616835,2.0
-8.748820006522209,6.0
-23.061113836560367,13.0
18.539336969941132,18.0
-51.66898750583971,18.0
-51.64720529502904,14.0
-15.761819987081765,19.0
28.059927830977628,0.0
-5.327261037039676,22.0
-35.30207409116926,16.0
-35.2085326069282,0.0
-19.58542141086633,16.0
-118.82026871228425,23.0
-39.8592619516573,4.0
0.2067958178997742,17.0
-79.03962268919861,1.0
7.27476929275065,15.0
1.1451838920713726,7.0
-90.86207419126401,17.0
-5.521043526973585,20.0
-23.135303824794732,0.0
17.63797226767398,8.0
40.015047219889794,3.0
-83.07797261184885,6.0
-61.58736387914587,8.0
-18.670264840517007,10.0
-4.365075272237959,8.0
17.665716920385393,14.0
-15.53478732189193,12.0
-41.30797780274569,10.0
16.325970846555762,13.0
1.895016715260283,17.0
-77.35484771678307,20.0
-22.35593181821696,5.0
-37.700790564143404,5.0
-12.896248212452349,9.0
-25.54632985806967,2.0
7.305719055347467,5.0
-28.576140208374497,12.0
18.52281841050555,1.0
-5.4562710290827034,24.0
-6.170703834925376,2.0
-33.89916562068669,23.0
-83.92621177151466,7.0
-39.88718794481383,0.0
-89.75900238926636,18.0
-0.39616892194362663,4.0
-34.692483148793535,21.0
5.130185092478072,0.0
-10.590961704579513,12.0
-9.847323506997824,22.0
-133.51945098523572,20.0
-9.848579108485225,10.0
-28.53053352739316,15.0
2.045309914953151,7.0
0.04207907400710642,18.0
4.521354805761547,9.0
-99.7732265223143,5.0
28.979780725695854,3.0
-67.50891579793796,24.0
-20.186638654239346,1.0
22.71342681365678,15.0
11.241981726475352,8.0
-63.00656849787299,16.0
-24.5913663212516,10.0
14.101834772012744,22.0
2.527514973126017,8.0
11.669718815493795,10.0
-50.12661215772886,3.0
-7.8535957047889156,5.0
-11.457529529876297,22.0
-14.466264441164554,22.0
7.8981926420856325,6.0
-18.13363724144824,16.0
25.85763675909388,1.0
14.007349890116686,18.0
14.983426359619589,16.0
-9.991426576545763,5.0
-93.34459960044478,15.0
-4.063990344970534,0.0
1.9120478574982371,5.0
-39.63323908408893,6.0
-12.646369492398037,7.0
-48.06159157228777,8.0
-24.61603825900363,23.0
-3.0894280168090518,9.0
-46.0952211002338,5.0
-43.82439236023163,14.0
-62.02247881066563,1.0
-54.72329838017549,22.0
-13.164626275433202,6.0
-17.179565956423815,10.0
-5.6768002885820295,11.0
-63.751517569107136,12.0
4.81320850749742,19.0
9.895771681722863,3.0
13.973232288740462,13.0
-14.423512422204567,16.0
-75.94786226039014,15.0
3.3369279057541945,18.0
0.7788261635265599,11.0
-4.247713049673621,19.0
-15.13350658569306,7.0
-30.893267150815063,2.0
-14.31449560949791,10.0
-4.5936495892605365,1.0
-7.33409703360411,11.0
-12.474010136092758,20.0
3.3601935762454573,20.0
14.795207424372101,5.0
-6.485782252184151,0.0
-9.320257768977825,9.0
16.853949525009625,2.0
-16.98370708872248,6.0
-53.910398771420546,23.0
-8.730995876537065,20.0
-17.943190734592633,24.0
31.459031869935984,14.0
16.918432673239955,0.0
-123.87798146939383,1.0
-0.4206697793666976,16.0
-39.39646071743513,24.0
-18.566742846796046,0.0
5.694781786638828,21.0
0.7167308848669904,10.0
-28.726567642146875,20.0
-3.6506339742213783,19.0
25.796925548300294,17.0
6.627628811840076,18.0
10.220462490807648,13.0
-6.493008107414198,1.0
-2.353233680521612,3.0
-36.65406015839915,3.0
-5.3223127879295475,13.0
-39.71046695121336,2.0
-23.76944358293275,11.0
-6.614302676252379,17.0
-35.674544738211864,22.0
9.481243996673665,8.0
-9.777745969659385,15.0
3.132368805993715,16.0
3.7981722543364302,11.0
-9.854270071348893,17.0
-7.778801919641609,13.0
3.330803886226647,8.0
-13.392983685219438,12.0
22.35264712767298,16.0
-16.38865717118866,23.0
-28.644675022176386,20.0
-15.827432636852507,5.0
-0.780896055445794,17.0
11.089029036480472,22.0
-1.6134511146723725,9.0
-11.355488895709442,9.0
-10.148304701283735,20.0
-25.057784482717324,9.0
-89.33877475870202,18.0
5.3243381744163365,23.0
7.60455508994221,15.0
28.301439178512865,19.0
8.02174563218739,7.0
-12.286699713389922,24.0
-16.862993850883015,13.0
-10.7909888482409,14.0
-22.880293629934158,1.0
10.065073667284707,7.0
-33.151324257029344,17.0
2.347697557690765,4.0
31.7417159624364,19.0
-39.51974176583582,5.0
-13.65695978164922,10.0
-12.164404352385304,3.0
-3.3470242904874716,15.0
21.53193024048106,24.0
5.127191926326042,1.0
-19.172954332837264,11.0
11.377468945254478,19.0
-19.54732677183308,17.0
-10.53314923954062,0.0
-15.66860737727039,21.0
-75.91730463225144,19.0
-69.96492701780568,19.0
-28.83880467875133,18.0
-17.605134776769887,9.0
-19.396437311792965,5.0
-31.613913931638706,12.0
-49.14358124179677,5.0
-19.99691766192865,23.0
-64.69690923097818,12.0
-31.892444512313062,20.0
-20.017351368185103,17.0
-57.36520336578269,7.0
-28.967072271979447,4.0
-3.084177422163748,1.0
-32.409317782000585,8.0
-21.65794772734486,15.0
-19.00567247710879,14.0
-61.79031164510201,12.0
-108.6942269080979,15.0
0.8460570770562583,23.0
-30.665452000561686,5.0
-53.641733034599326,13.0
-0.6887902249379181,17.0
-28.223631418311783,16.0
8.371342855605121,5.0
12.074061237156968,14.0
-30.65291294243542,22.0
-23.36838131997581,22.0
-33.63311603296213,18.0
-9.615064909029826,6.0
46.119543977500584,22.0
10.107864319855935,4.0
-4.170273815426366,14.0
-7.459717012957071,6.0
-42.88917582483549,20.0
29.410669726617925,17.0
-104.87171156018678,7.0
6.8070070392491,2.0
-7.251968762019658,15.0
-4.0447622323709425,22.0
-28.448579618924665,7.0
-87.76800828974399,14.0
13.54637489981701,15.0
-1.1775259087104177,12.0
-9.291202765837056,4.0
7.451449260418798,19.0
-19.73287800739638,9.0
-17.070426574710694,12.0
-13.338744947865223,2.0
2.0737732021810675,22.0
-2.077258551044622,1.0
-3.595984737836787,21.0
-44.80675721526697,22.0
-15.329428344080952,13.0
-9.990131538106283,8.0
-27.963930016284664,18.0
31.876758881569362,20.0
-56.879683547850846,23.0
-19.996401290282108,18.0
15.953560642993267,13.0
0.170134214371501,21.0
1.822912080701613,13.0
11.71768326876493,22.0
-31.565165880302004,20.0
-21.89509619921921,23.0
-14.802649125952229,17.0
-1.6515535841514932,16.0
-22.46003526254077,22.0
16.788497849334163,6.0
-32.67187160556182,3.0
50.07955461335394,13.0
15.245308743393792,4.0
-93.53183704031198,0.0
-2.020747112807726,4.0
-13.710588463956562,1.0
-23.730951688715447,19.0
13.299620434434757,1.0
-48.39589100656704,10.0
-2.902325964144424,23.0
-25.17482529157732,19.0
-13.598124647320574,15.0
6.3377013081286435,6.0
-74.87720875803655,17.0
-16.317174345798804,10.0
-9.833923662431985,10.0
-94.72914036131147,18.0
13.0607616234729,3.0
-78.37825036282584,3.0
-14.916888075674706,20.0
-23.38580229176739,18.0
-35.122673368894596,19.0
-2.6474796766760846,11.0
-11.278162399122039,4.0
-31.18344306033606,3.0
40.89709370507671,10.0
-0.9643776749040924,20.0
12.892135121123374,15.0
-20.006527878695195,23.0
-8.634690545541844,24.0
-25.496583614633494,16.0
9.184821764385106,9.0
-50.397228864640056,10.0
-27.38883295121954,22.0
-23.36978183350965,17.0
-56.18727982943818,21.0
-17.347994832960442,5.0
-2.181573729811028,7.0
-4.1343351568445,4.0
-5.786380767900312,8.0
-12.475586804281136,19.0
-0.2651090867954622,22.0
-88.44888929600461,22.0
4.295333130639146,0.0
2.341637323184287,8.0
-20.029462712341626,20.0
-56.301090270713416,6.0
21.564791505318,21.0
1.044056915152911,15.0
3.563203539263597,1.0
-58.83338146990218,14.0
13.591570683249927,11.0
-22.87747204472388,8.0
-131.45076985814683,3.0
1.1462262808393913,11.0
-4.875156404751493,1.0
-39.33053201566133,23.0
-90.74744980746777,16.0
-48.67303501406968,4.0
-64.6671657711002,10.0
-60.94528218185155,1.0
34.33017987902466,7.0
-127.19928226996171,16.0
0.7790632822782726,18.0
1.9817540087509542,4.0
-28.835513449113023,7.0
-43.581400106217956,2.0
-0.8399072614559506,20.0
-12.292423694156696,8.0
12.115696650564246,14.0
-39.34749199886443,11.0
-33.038017366953056,6.0
-80.07995503223606,24.0
1.7391256551076495,7.0
-37.4054940974234,9.0
-36.246313621219855,23.0
2.9856641165058093,20.0
-32.88215520057962,6.0
-106.6288953925262,17.0
-24.083443845883323,12.0
5.57988179418431,13.0
-27.210762247757543,11.0
-35.639496015806884,7.0
-28.205019790596047,16.0
-111.4096992562263,9.0
-3.211532649385454,17.0
-0.25015296892217975,20.0
-4.723883903860326,11.0
-83.7183948396696,21.0
12.520231746216215,11.0
-3.1617272012392803,23.0
-18.107430710695127,18.0
-27.569210941127892,6.0
6.796653888564272,19.0
26.212020152408478,24.0
-40.767438977731445,5.0
12.329791017422622,13.0
8.287086113496542,5.0
-11.395437610547106,9.0
-50.093320858295954,9.0
-3.6730733540026677,5.0
16.04255557122594,7.0
-8.410589374205983,8.0
-31.27990341323519,10.0
-64.03585961931788,19.0
19.98787617083076,3.0
-73.21709459953473,16.0
-17.827535878121875,16.0
7.2936269981041555,24.0
-1.32774973271475,8.0
-38.2984336433139,21.0
2.799796063559995,1.0
-26.817248475618953,15.0
-39.06726464169799,7.0
-34.17124795112349,2.0
10.572461516661711,3.0
-0.23189773676017467,6.0
-39.85540264817598,17.0
-49.15674805612218,4.0
-3.098868364049764,14.0
-34.135778886062695,6.0
-29.640716273041107,2.0
-10.739882673752394,2.0
-37.63592681012965,11.0
-0.26221666219714734,16.0
-22.225829822974497,5.0
12.064544035079464,8.0
-20.59121302268389,5.0
19.05839102625805,4.0
-29.34268242713418,11.0
9.505516991724306,10.0
0.14447748504078106,6.0
-8.300098942478193,16.0
-77.76966338059424,15.0
-25.32342017792422,2.0
-8.267257538922683,7.0
-36.25595059919107,19.0
-28.884315825151972,15.0
-29.438539942099396,3.0
1.0632196304250527,12.0
-125.67092163404357,10.0
8.597869250258341,3.0
-36.108454755395215,18.0
-18.681398360384833,23.0
-42.336741786644325,15.0
19.27691788486213,13.0
-68.39846522027597,0.0
2.930812767417848,17.0
16.934714201111504,5.0
-39.69253943663034,16.0
-65.37507218276215,17.0
5.939165372711717,15.0
-60.333502873196835,5.0
-32.64793058530559,14.0
-9.70385564615151,20.0
-22.6695011192636,13.0
21.20027250867455,5.0
-10.420018499467858,18.0
31.776065771968433,17.0
-48.60930034724635,24.0
1.171418139296577,9.0
-68.31737874633961,23.0
-42.202770292183004,21.0
-24.359590177253722,22.0
-39.86288513682007,14.0
-4.426998657976583,17.0
-26.065782251804478,18.0
-104.20642043218265,10.0
-81.16574986353919,20.0
-7.737259969794243,3.0
-7.901910519809903,8.0
-2.6859257657390003,20.0
-84.25198345117644,24.0
26.3230234808276,20.0
33.77551750032733,3.0
10.80218448491376,4.0
38.17170597470664,22.0
-65.0820628530318,20.0
3.0426182025474233,22.0
10.782084664545032,1.0
-86.73911338320602,16.0
45.47168114576371,5.0
-4.54227214708618,16.0
-28.031705785473008,2.0
11.895005912405452,11.0
-41.353686294125055,20.0
-107.38344399584048,24.0
23.143387674488622,6.0
-34.581788138159936,4.0
-5.92236264582499,14.0
-32.81336585305877,21.0
-48.82765586819448,15.0
-88.07043192513788,8.0
2.3147296706758453,20.0
-56.463659767833065,6.0
-19.678226776677462,2.0
16.921508005115356,16.0
16.16906060152246,19.0
-36.3623078627896,8.0
-42.3793750443196,17.0
-51.885532274854654,17.0
-3.4193488575388074,17.0
-64.381821382851,12.0
-11.763304975846154,23.0
-14.302771958828316,18.0
-8.584716488107745,9.0
-27.798515967561002,15.0
-20.169736932239644,10.0
6.54469825664961,17.0
17.87450368099178,6.0
38.83922133074995,2.0
-32.49009657106895,23.0
-2.2180631861882603,14.0
-9.706085628607127,11.0
13.1303472577967,8.0
-70.87968528355498,21.0
-10.680698696028031,8.0
0.1727452177773614,7.0
30.85306971631065,5.0
-12.823281499813945,14.0
-23.392239477231726,18.0
-54.07620384345444,17.0
34.42128540639186,19.0
-18.25484832544055,11.0
-7.683368290509293,11.0
-20.03589088283862,6.0
-22.129584528464477,18.0
-2.1906342392360187,16.0
8.450131089886725,13.0
-29.860601750472853,23.0
79.39143756052374,18.0
-20.80936028993483,2.0
-8.702983478851479,21.0
-121.81147108465473,7.0
-2.418612599619962,2.0
-7.170461939783991,16.0
52.328534327180364,13.0
6.753949247936131,10.0
5.668299556151624,7.0
-26.516000479262686,3.0
-23.6252241617982,10.0
-28.091264672578404,12.0
-21.872128233477383,17.0
-23.63583162206363,2.0
16.96680239563898,21.0
-25.5963524761641,11.0
-11.320722492274115,23.0
-1.9599243687152352,1.0
-16.043581701629165,5.0
6.4670096230404965,12.0
-11.56119418242821,2.0
-4.253907911910801,13.0
31.001933703390307,23.0
-55.40087202834047,6.0
-18.215948506909513,2.0
2.479797404938097,18.0
-19.29483283677233,7.0
-89.97792791161453,15.0
4.004407817562836,5.0
-40.202354806477615,20.0
-20.396040470464015,8.0
-4.161053893110875,16.0
20.02014302971861,22.0
-4.393627106094186,10.0
-26.65054744584114,17.0
-18.33130709846415,19.0
-17.27740869352408,13.0
-9.41214239027461,22.0
-57.99268831952287,9.0
-1.7886062287897389,18.0
10.679374832360295,15.0
-1.7664417544243634,22.0
-93.47274022358562,22.0
-44.004039373488745,9.0
-65.56184247348801,20.0
-40.53955872879533,11.0
-1.095186520787152,4.0
-59.49073986881899,21.0
-2.519090759586569,9.0
-48.888456971283745,15.0
16.99437029937947,14.0
1.005553723946619,6.0
-13.98286059995625,8.0
5.238167411517665,23.0
-32.050735295787064,20.0
-108.87002795302976,8.0
-40.2094199890152,12.0
-17.17378519808699,13.0
-5.817331064229023,14.0
-47.591091849075895,8.0
-1.6450943855535627,11.0
-28.270283233925397,3.0
9.32920361217019,13.0
-40.661805981315524,21.0
-37.955349084364116,13.0
-25.9387034707905,17.0
-35.35570808784186,18.0
-15.926730545982487,23.0
-9.145547468856478,1.0
-9.549672321228599,12.0
-27.09109566553036,4.0
-23.056442842034983,3.0
-99.38798907912769,19.0
-16.604116858658585,21.0
3.213793865105991,3.0
-3.1400771991401655,5.0
18.291642377478922,3.0
7.771444786572715,7.0
-75.5194364176075,6.0
8.731818354729699,23.0
-12.124763566557263,1.0
2.3585488890913098,5.0
-5.798588220661031,13.0
6.542815657120212,1.0
-49.02888113045344,6.0
0.5771034632914116,23.0
42.497887528368786,17.0
7.932698089445166,8.0
-16.5209041935047,15.0
-14.667223098137626,1.0
-7.217004985305238,15.0
-16.454604723204,11.0
-9.764911563524223,4.0
-6.971049991397933,4.0
3.0985800160018755,7.0
-29.0408074584887,7.0
-28.204012940352904,12.0
-55.77551261801034,24.0
43.82106778030842,18.0
8.395856458970911,9.0
-22.054251466671985,14.0
-0.7059851707048779,17.0
10.795972036937371,6.0
-9.539955330416262,22.0
2.191551405414259,2.0
-129.95984347503327,8.0
-7.742066983863371,4.0
-13.010712411516451,20.0
-22.681951639199497,13.0
-3.69381274694193,3.0
-14.404685463705022,10.0
10.799216379427918,24.0
-49.63694159257335,12.0
-71.81731220681604,8.0
-76.20617048243173,12.0
-0.8557073573620073,8.0
-18.564904780756194,3.0
26.343796010719075,6.0
3.9881395875664367,6.0
10.750255406846321,23.0
-1.8799011485481287,23.0
-9.172340019076163,1.0
-16.67237323543779,16.0
-48.37236635842186,10.0
-12.880950396900175,9.0
10.57231314605022,17.0
-18.746230252879826,1.0
-38.693223159837515,17.0
-3.806501499239488,9.0
-22.18589933536478,2.0
0.9920576305939548,3.0
-3.417544248016953,7.0
30.663273269557678,17.0
3.8059343278588713,4.0
-30.103829710227615,4.0
7.309507016576038,22.0
31.112562500171165,5.0
-4.530521421819799,5.0
-7.378275193792277,2.0
15.474512126517842,22.0
-75.77295792673988,16.0
-21.26495316357375,23.0
-133.13962646064704,9.0
-119.00698803576711,20.0
33.13887073577954,10.0
-29.03044041954223,5.0
-3.08125198773061,14.0
8.530080173301329,13.0
37.99927155353142,18.0
34.73515596396349,18.0
-81.14447419958185,9.0
-47.83445097282572,14.0
-1.3208345859919888,23.0
-51.822509987907864,23.0
-17.208650421846016,1.0
-42.13363483705905,24.0
11.29118159337898,19.0
-26.561116626661885,7.0
10.159150478054784,2.0
-24.181570147842308,12.0
-3.800228889521449,9.0
-2.6922684147405676,14.0
47.92600107955627,3.0
9.19699878248413,1.0
12.420794628806902,0.0
-26.888035525602163,20.0
17.53073337717376,1.0
-7.5558362939368635,16.0
-10.793902609203272,4.0
-28.65344107355503,5.0
-49.817684409491676,13.0
-94.44886994220724,16.0
5.497596880833457,6.0
-46.72220692759936,18.0
-10.604304870091518,21.0
-64.02701829945647,13.0
-1.054917955314103,16.0
-21.218777573215597,13.0
-12.072791208251886,14.0
3.7684798816978855,6.0
14.32100198969951,0.0
10.136848150663354,21.0
-6.068453926106827,20.0
2.185189619510652,10.0
-28.683852414691884,3.0
-46.51212745501499,2.0
-14.292171820618075,14.0
34.20924390440625,19.0
16.886499133004577,0.0
21.6715798433047,8.0
10.970796073604788,4.0
18.558886987140674,0.0
2.684772243593727,8.0
-76.27972815381494,9.0
-23.007879188372705,8.0
-74.81491119806208,22.0
-68.91859575785116,13.0
-36.58291842876943,17.0
-48.053134259733184,11.0
-17.690622440150435,20.0
0.5678833010104647,6.0
-9.344660426994892,13.0
-48.549228159745155,22.0
-106.96738171098013,22.0
22.75393277864316,5.0
-25.926811063221294,7.0
5.158669487959742,16.0
20.681515347945677,10.0
-0.5030136037797739,21.0
11.626944714158618,13.0
-16.156407569157015,8.0
66.89110501175128,23.0
15.393831904202557,8.0
5.384721467761224,11.0
-23.166135229377232,3.0
-8.311383989528935,5.0
-11.274567771501324,9.0
-2.6569769860959696,13.0
18.75990934483991,5.0
1.407687070121824,9.0
-14.068605518139464,16.0
6.9466805057538465,1.0
-5.714871634432157,18.0
-23.62738703640821,7.0
-11.045502282372826,17.0
43.31019110548016,16.0
-26.869932947114165,6.0
2.9720994466791524,7.0
-19.07545590071419,18.0
-72.12749616696067,3.0
-3.2258373653470116,7.0
-19.086136031683935,21.0
-7.78031043082035,19.0
-33.18914640816752,20.0
-107.76340560721866,12.0
-24.475651119940096,5.0
-14.953850429665323,9.0
-16.260624779266507,8.0
47.393282901202724,8.0
8.968017758714154,15.0
29.522918118563524,20.0
18.430926151365725,20.0
-11.6721512478465,1.0
1.320364080644774,12.0
-4.719306408611992,17.0
-54.9928699983451,20.0
-32.9131049266862,18.0
-47.99401415079291,23.0
-16.798154864347424,20.0
-21.013405059457956,12.0
-68.31812780184976,2.0
6.924184839873277,16.0
17.6755677934259,19.0
7.2816424785469,16.0
-60.16337298634858,18.0
-17.450379847671993,19.0
15.307126809914983,18.0
-12.524726477389606,2.0
4.239954684882683,23.0
-5.367359509785217,8.0
-29.598308848534685,9.0
-31.10677905811258,10.0
-12.434533386139549,8.0
-36.38864675806154,24.0
-25.441213402245694,7.0
-37.18501086022731,14.0
-91.86152085422646,4.0
-90.8802188621977,24.0
9.41867617037559,12.0
-0.7960541779898631,2.0
3.812601903725871,19.0
-8.920857401855045,17.0
-4.189548957906453,8.0
-17.922404107226214,8.0
12.526966680648684,21.0
-53.328322371237846,17.0
-34.174507735636126,9.0
6.5636420670394955,15.0
-3.6699586987046047,16.0
27.27105515197323,1.0
9.521992830429525,24.0
14.63497537105934,15.0
19.495738338008252,14.0
10.682772333597427,15.0
-10.28917833953885,18.0
-127.11261929554144,16.0
-40.291984118304526,9.0
-49.69151061461173,20.0
-33.830483982440654,10.0
-26.911654561693524,8.0
-19.844568879724648,2.0
-41.224033474386374,3.0
-25.427646232461225,10.0
18.28628091789163,19.0
-65.22466832978489,17.0
-16.95429343365697,0.0
-41.741541669409,18.0
48.53326103310519,14.0
-5.354875103540678,6.0
-5.08699317153966,17.0
-50.50364160586275,8.0
1.1642161158910085,23.0
-22.676643375544018,15.0
-3.485170674484962,9.0
-8.453017401541734,18.0
-21.603605529461863,8.0
-1.1768508112993459,4.0
7.071092253707988,7.0
-52.49482872290338,15.0
7.0736702069736594,13.0
-7.8151339989403255,5.0
-21.018718471254545,22.0
20.962724451966054,13.0
-0.866295776401671,15.0
-21.448069328006554,4.0
-1.3793059760858313,17.0
-4.3282319516023335,7.0
1.2538109317405315,18.0
1.7665437149298668,15.0
-28.48767234434115,3.0
6.979682463140108,15.0
-14.99847044768778,18.0
-11.161005124544118,10.0
-22.61031042569524,21.0
-29.007891055351564,14.0
-2.385533791474586,12.0
-26.712971749710903,7.0
6.690424776778578,15.0
-12.042459354553841,23.0
-16.339944086336345,5.0
-10.555356119970668,0.0
-29.75868053106307,18.0
-35.00178999469234,5.0
17.44710348983341,6.0
-24.326504533067776,2.0
-15.601850499112857,8.0
12.210769039928437,1.0
-12.263936427194892,3.0
-12.8934602685747,20.0
-3.465078933064774,21.0
-14.835521177689486,23.0
-56.992811561748226,9.0
11.64188973787131,11.0
-18.075863256085142,12.0
-55.95862464632603,11.0
-10.499176096453262,20.0
-3.396720414715702,8.0
-63.745743355934934,12.0
-1.5055783593625591,11.0
-74.5800993434705,21.0
-29.367919505032205,12.0
-21.694894624030212,8.0
-70.09116117836606,11.0
-42.391694840634784,12.0
-18.036016156644422,2.0
-56.26522053647466,2.0
21.174010338784058,6.0
36.60864791526572,14.0
25.13388734834207,22.0
23.784432308022403,2.0
4.9300444897793625,0.0
-16.596326492078447,5.0
-9.808679186262395,4.0
-30.722838818755108,1.0
18.033885836871065,4.0
-3.3644707250687134,9.0
-3.6937835959356207,16.0
-23.027673468907096,12.0
-17.2123351465157,21.0
-1.3107401197892656,7.0
14.386646667195173,16.0
-6.346211029620548,16.0
-7.563539101050495,0.0
-4.7738834776304415,14.0
0.9223778849416533,5.0
2.6368011962215263,16.0
-17.56282606504442,13.0
-97.04876104647951,10.0
-20.1593145105457,6.0
-5.3962484538052,14.0
44.885952171044906,12.0
-7.278441960552753,6.0
-7.582865153800448,1.0
-10.743483081814816,4.0
4.8865611603154875,3.0
-46.980007138038445,5.0
-44.34762405122228,15.0
-84.52874714327186,22.0
-54.52528176637429,23.0
-44.548661795928524,13.0
-21.56862365892738,8.0
10.814333754661646,21.0
8.260999490662343,9.0
-55.141101493638246,13.0
-66.9680527399338,1.0
-31.73811781553428,1.0
-13.573153471276981,7.0
25.489806339069673,20.0
-22.1859515790536,15.0
-47.214088636793804,11.0
-6.007203628729325,0.0
-23.15128736111285,1.0
-12.726018707838193,6.0
-26.17476655503921,8.0
-0.4162192107114606,12.0
-10.925373460734534,1.0
-25.721383222864233,22.0
-23.226481585078247,18.0
-2.518910881473005,4.0
-29.941417677367895,5.0
-33.94750087985312,9.0
-0.5332416524576047,13.0
-92.0638837877882,2.0
-0.6747416614422264,14.0
-9.484043674680947,4.0
-7.915799081171031,10.0
-16.40421977197808,14.0
30.110759084102646,1.0
-21.517367756422203,3.0
1.0617322818887942,18.0
17.826469289011925,19.0
-12.632759265530112,22.0
-53.59663638313566,11.0
-67.73773190574855,10.0
-41.20145607751044,14.0
-41.94246549284952,14.0
-41.024954020161545,8.0
-11.679658300177945,12.0
-11.258143552908024,0.0
-144.71172982255416,14.0
6.911463460978846,9.0
65.47521458807825,5.0
-5.064996395282549,11.0
-63.75971014464676,7.0
-10.053139282472415,1.0
-7.284392859744571,24.0
-16.372522512182456,20.0
-15.008625129320052,15.0
-78.85487819736045,21.0
-21.05516930983005,20.0
13.963150202881778,13.0
6.495034890392532,23.0
-14.355331479743683,4.0
-28.298541802984005,3.0
0.7245045466413771,0.0
-1.7306206983781465,11.0
24.24765318301162,11.0
-27.392853180204725,13.0
4.083965849266888,21.0
-19.54062955570197,10.0
-32.86027101007515,11.0
-74.80960254384638,12.0
9.416803392345486,0.0
-53.09870352256755,8.0
-54.62021558347584,8.0
-15.074407196783369,4.0
-29.56282049704143,14.0
14.05573035222372,7.0
-28.393132588832486,1.0
-30.49735056686228,5.0
17.735384461152993,13.0
21.460584567402748,5.0
1.8281673850726747,3.0
-1.4650480299058586,10.0
-14.65127333169985,10.0
-13.285925905102772,3.0
0.3378287514502176,22.0
-8.790171649463133,10.0
3.495568142230468,10.0
-13.305256863707001,3.0
-16.121927054942176,1.0
-68.2447499519144,13.0
-1.944611580670042,20.0
-31.107545463057647,5.0
1.0130694848209743,6.0
-2.8939815093567063,23.0
-14.97761973295593,19.0
-14.341626264859045,4.0
-7.900961950290139,14.0
-48.27203464771003,16.0
-40.70906575622382,11.0
-65.58795345474118,9.0
13.806873684697019,20.0
-8.062653295486442,0.0
3.958901204326466,2.0
-17.582787039759715,17.0
-16.912407150304887,23.0
0.6588258339137134,9.0
-11.135125809063396,17.0
-20.276794779935365,7.0
11.7844321136389,23.0
-36.54885340612145,18.0
-46.8355790749076,1.0
-33.21168240245346,13.0
1.7980068334618409,20.0
1.0091880357165905,13.0
-24.093354505627246,7.0
19.359691780611648,4.0
-13.497547838685492,12.0
-1.65667584746123,4.0
-18.86485824310499,22.0
-36.711252862946225,22.0
-38.504147553311384,17.0
-10.613933742232064,9.0
26.055284410009435,14.0
-6.766808670430237,22.0
-5.253833101569853,15.0
-21.97034870651521,4.0
-7.4588402780347,4.0
-117.77616102778995,11.0
-1.9812259788660795,8.0
-8.356812371052037,14.0
6.170811584540985,19.0
-37.03764118634143,19.0
-7.776420316791132,13.0
-5.52631104582218,2.0
-116.89730155032908,8.0
-1.3173950752388919,3.0
-59.15856161004916,16.0
-34.6776900779314,20.0
28.902441997907502,9.0
0.5543510932546951,1.0
-18.989363501844267,14.0
1.7414145322284185,11.0
-36.65225769276188,12.0
-26.900003769077987,7.0
-14.32061822189496,8.0
-17.06722039992534,6.0
