sal_avg_lc1vs0_iate,olf_x0
-631.6923135608765,47.0
-11028.807836843349,11.0
-13783.506834892081,31.0
-4623.147904398412,50.0
-1338.1400950775933,33.0
-19475.50964830821,9.0
-17056.35847266231,34.0
-10733.13911804538,22.0
-5896.007202779368,10.0
-5399.587548628611,44.0
-4266.354456004785,57.0
-7954.646082404852,6.0
-8443.758019839372,8.0
-3837.071270274845,38.0
-4030.8317665020313,66.0
-2430.3157017394333,9.0
-13518.117757402484,38.0
-12213.604558297704,39.0
-4391.027433239266,18.0
-4575.99800595042,56.0
-5366.221156967036,70.0
-3678.707544622147,14.0
-3924.7438035623964,25.0
-4931.003454373579,68.0
-9220.054437709317,33.0
-3792.9022889509706,51.0
-5845.4885944787475,27.0
-9988.123389071108,55.0
-6120.419080086168,42.0
-2492.1473785469443,11.0
-5359.094662809212,38.0
-7873.406227247573,27.0
-12085.789341286272,36.0
-4720.73288005152,22.0
-4844.2518182669155,22.0
-4065.819631496249,22.0
-1251.642668442746,59.0
-8570.227330079693,8.0
-7117.010754987051,9.0
-4726.426192328448,61.0
-13671.981331848681,54.0
-4477.728361153357,52.0
-3332.822758933883,70.0
-4702.596802279239,37.0
-2003.6601352225096,10.0
1091.2949422362035,58.0
-2625.086193232022,70.0
-12263.4380346309,4.0
-4491.243076782128,57.0
-6405.3078169725995,58.0
-7856.061243691659,31.0
-5283.636581440462,68.0
-4802.153233682035,20.0
-3522.454602713892,68.0
-3933.045021607587,34.0
-7547.33515175051,49.0
555.1755781047882,31.0
-4532.845145257408,41.0
-4040.1512889595724,40.0
-5684.008134161579,62.0
-5699.476262639463,41.0
-4161.568786821093,70.0
-4777.241074024503,66.0
-11333.637514157375,21.0
-6543.682607770092,12.0
-14791.404636144287,30.0
-1665.3389494445428,60.0
-8523.529979595034,25.0
-3154.7529799135664,32.0
-14115.67881265472,6.0
-6016.992961360406,21.0
-662.3568986093655,19.0
-10462.155138770058,27.0
-4443.363204641259,45.0
-13432.400037222578,55.0
-9532.078499136263,15.0
-4103.69064042182,42.0
-888.9094734892085,50.0
-19404.018826338634,14.0
-15972.629623293822,5.0
-11413.417483091243,28.0
-10864.866245033856,47.0
-2535.9768506890514,65.0
-1697.2213538472108,34.0
-6206.141285221217,19.0
-14396.065247449096,31.0
-2032.432039329593,49.0
-4969.508696436502,12.0
-8356.96273037898,42.0
-4996.602926741604,27.0
-578.7604530997278,58.0
-14885.26021643403,22.0
-1492.0454285858032,79.0
-2516.6227267366376,32.0
-5033.569071705767,60.0
-1166.2921870246769,84.0
-14156.042591236295,28.0
-7004.3994326413895,49.0
-17280.068026035176,35.0
-822.3145143603238,77.0
-1955.8225783087958,68.0
-12963.157982234534,42.0
-4346.247573366289,64.0
-2090.0527613233453,40.0
-3646.829932437927,50.0
-9999.325015675886,19.0
-1632.7304164086436,53.0
-5673.645224892165,38.0
-10290.446772720388,38.0
-2798.35879708945,31.0
-5926.4759690909905,47.0
-6973.588983058935,32.0
-3140.85237135627,43.0
-16991.342409285462,1.0
-10497.6082131229,54.0
-4820.33144049003,17.0
-4602.621469221492,43.0
-6099.418978294352,34.0
-7893.298453389427,45.0
-4353.237752585812,29.0
-10697.835130455194,3.0
-6113.474411604439,79.0
-2492.0148006760446,65.0
-17572.27358000858,32.0
-5460.610441240984,52.0
-10552.477727632555,48.0
-4021.7063065525263,52.0
-139.89604854649735,41.0
-3879.5712225063635,51.0
-3044.411473276038,57.0
-2353.3079718678187,36.0
-3131.823687429325,79.0
-18297.73389341094,7.0
-4449.178483139311,61.0
-5135.9744122028505,55.0
-4973.246285467811,33.0
-3231.0272499606835,19.0
-11602.101457115568,15.0
-3565.2011474406722,40.0
-4874.973616586467,34.0
-15430.943691842613,6.0
-4956.249436413385,26.0
-3445.602520511675,60.0
-1302.6831166134898,29.0
-4465.6119106114775,27.0
-2051.0865216109796,62.0
-6568.982278483997,38.0
-5354.586831687142,56.0
-6614.556959863192,23.0
-2917.27790795245,78.0
-3853.4345450055075,65.0
-9837.629901037984,22.0
-11407.053438242396,21.0
-4279.66377965377,17.0
-2514.8144381047696,77.0
-19166.433768360836,22.0
-9342.246234963046,8.0
-5760.423857729966,34.0
-3012.2296684418343,49.0
-1172.1899777801355,64.0
-2482.0980120306435,63.0
-10438.513545019496,55.0
-75.6056766346286,52.0
-2070.738067394326,41.0
-8456.9518675474,53.0
-3038.618800173091,39.0
-21277.977654789094,23.0
-3363.9346461152136,62.0
-10869.752188952527,44.0
-11068.666612139677,35.0
-15569.877930510516,38.0
-6705.977246562123,70.0
-17378.520740892516,53.0
110.87773057963093,43.0
-3463.184670849596,32.0
-4892.713165464567,63.0
-5460.00195961901,62.0
-10146.849691062589,21.0
-4374.7802624749565,15.0
-2358.4789073821153,51.0
-12172.048386294839,5.0
-18643.920336505387,56.0
-10901.667403892112,44.0
152.57805735744975,71.0
-6060.693445692532,40.0
-1047.5634476365185,80.0
-6844.562701436536,52.0
-12893.280239288568,10.0
-5324.357144800409,33.0
-10786.70944706075,26.0
-6172.088630640166,41.0
-15725.194555892589,23.0
-3566.608645865864,32.0
-14207.322081006183,25.0
-21564.10146555054,8.0
-5508.943824115216,35.0
-17462.341657023062,46.0
-1437.0576193251204,57.0
-7845.967454401005,18.0
-5233.374363109484,54.0
-3355.732464424496,58.0
-5241.463293698795,24.0
-3616.273349871035,74.0
-4252.733679313353,38.0
-11439.036826887283,24.0
-7179.766553775974,23.0
-4527.677322254716,68.0
-16928.21294809617,13.0
-17754.56697525686,29.0
-4211.564652319248,9.0
-5402.686888711047,45.0
-13753.231357180215,9.0
-9615.015917020417,18.0
-3424.5758983504343,50.0
-1566.577236004171,25.0
-12433.197264142054,23.0
-6756.402007267676,4.0
-5906.446662271059,33.0
-3038.508758340068,20.0
-6754.718697053434,29.0
-10578.57588098765,57.0
-16085.803087496526,7.0
-12229.037699829443,9.0
-7730.000557769364,17.0
-1273.837824102373,89.0
-14560.986386783563,30.0
-3849.5324385860567,43.0
-3365.298108049268,8.0
-8760.051663455786,34.0
-16113.830647278974,44.0
-7694.550431730893,40.0
-20140.383586779004,36.0
-3929.812876372531,65.0
-3241.181598885772,59.0
-16083.535248914639,46.0
-5743.426507178139,53.0
-8276.630851937998,18.0
-617.642111228993,37.0
-2797.2652091416267,54.0
-2469.417637119438,52.0
-4866.978714829694,54.0
-11928.698014783018,36.0
-3721.1288921163996,39.0
-16580.865504014495,1.0
-1771.1544699914366,25.0
-7452.287645331953,10.0
-3740.07588038448,33.0
-1591.8792332010435,69.0
-16550.665110468508,30.0
-2241.6297551912944,63.0
-14113.937874370422,34.0
-4386.509573217294,14.0
-4747.391286278649,32.0
-3976.985067426014,23.0
-4548.358720179345,45.0
-19483.96092402521,38.0
-4725.177015467846,22.0
727.991500037477,71.0
-6975.68841479692,64.0
-8135.431004468983,26.0
-8851.680244735242,11.0
-4512.361683298566,47.0
-4255.870334558593,14.0
-2260.2674132574803,59.0
-2930.3106130171363,51.0
-15804.606817144448,41.0
-10029.658657647567,27.0
-2398.2627946852126,12.0
-21056.928553600683,52.0
-4121.145251980286,28.0
-7800.037736691866,10.0
-7547.321160355633,51.0
-9085.536383042869,59.0
-2044.696144720072,64.0
-4647.453881588823,62.0
-7645.033973328972,58.0
-8384.699418305252,31.0
-11747.490326515104,59.0
-3625.071076370018,19.0
-2755.121643446428,49.0
-9152.988646973276,28.0
-16746.988099367336,12.0
-5283.453196461787,24.0
-6366.228705518471,40.0
-4400.930541651187,31.0
-5197.951426353603,65.0
-14737.054971263275,18.0
-2587.635940266199,57.0
-3734.36110870559,68.0
-15344.199084255808,29.0
-6731.801642416263,24.0
-20884.17975539137,35.0
-2237.032795326394,74.0
-4513.151384154977,59.0
-9384.005954228918,38.0
-13703.867719031221,19.0
-2333.7592899473966,66.0
-396.5228196500277,53.0
-13741.86667593144,2.0
-3475.7465924097487,32.0
-3720.49329929141,77.0
-14391.041754853177,28.0
-3553.690829050483,58.0
-4533.315145295567,46.0
-2361.323816282207,36.0
-3470.0579705436885,49.0
-10221.87382782955,3.0
-3718.229616332488,35.0
-4551.303031267356,46.0
-5023.723982776379,55.0
-21327.723932875502,55.0
-3563.5916670387287,72.0
-13568.342270632884,27.0
-23141.59524501301,32.0
-22683.158486826476,6.0
-6380.753550492127,39.0
-8202.361360393183,50.0
-13121.486856932312,18.0
-8402.764673543179,56.0
-3324.4959273816057,64.0
-1627.0584148301486,33.0
-5741.445227869892,55.0
-1215.9340972148157,59.0
-14306.183454345017,9.0
-1545.3847000346964,64.0
-11876.529012509875,14.0
425.5913379459622,79.0
-21309.68341399948,13.0
-10825.45959086201,32.0
-4281.553184861899,26.0
-4777.808660332754,35.0
-2328.593181917603,55.0
-4573.117768564319,61.0
-2589.218453759389,63.0
-10113.515286234031,46.0
-4844.991254541875,60.0
-4414.556308781242,46.0
-758.1027110610825,18.0
-3968.89188495631,10.0
-4957.564087358392,4.0
-4716.541086265279,23.0
-16163.033893010372,11.0
-5221.438776315565,28.0
-12983.673976334092,20.0
-16639.928319197366,25.0
-11560.074214597304,32.0
-547.1686123571612,25.0
-2397.5920811231153,32.0
-2386.0724798128476,38.0
-4605.255399368654,63.0
-1324.9671069691838,57.0
-4027.796508110081,33.0
-7562.425171410514,33.0
-12457.39881184333,43.0
-6611.437641827037,50.0
-12628.214245264046,5.0
-3035.8302023156866,82.0
-996.3076235295666,31.0
-21105.99970501667,12.0
-8878.448969374633,53.0
-11458.080194023307,52.0
-1187.726134437944,23.0
-664.669664731203,37.0
-12020.283133715264,36.0
-14698.662140164994,26.0
-9683.956468136761,32.0
-8647.576833473178,45.0
-2144.961095516715,57.0
-7708.387404953423,59.0
-12633.790457707531,16.0
-2707.3159001868335,53.0
-5026.94031267644,22.0
-4382.293287389603,68.0
-4380.500432422287,43.0
-6694.174110133311,40.0
-13507.849486647196,29.0
-16352.412404706709,21.0
-6204.903201880833,42.0
-4467.883792304612,34.0
-1599.644415322045,57.0
-14965.183430141587,46.0
-5198.790883776681,17.0
-4460.371198072249,42.0
-3479.470476904834,25.0
-6516.374436538706,60.0
-4624.235811103192,39.0
-7258.837219725532,51.0
-1119.8907379951042,59.0
-9754.564543029115,16.0
-825.6155548859605,29.0
-7883.201890184849,52.0
-8433.153572092684,17.0
-22477.634530474177,2.0
-390.79162636054866,42.0
-17252.763386412946,13.0
-21180.76588596874,46.0
-10854.947264954299,2.0
-5425.023112715527,41.0
-1413.4525562758063,66.0
-3489.021605195065,35.0
-5235.068885491361,61.0
-13049.292937374747,36.0
-7981.356789283946,34.0
-16206.832113204266,19.0
-9022.12767868283,23.0
-2466.0980889691364,73.0
-17366.966911170977,17.0
-1626.5860334536626,29.0
-2571.103324884276,64.0
-3296.6499061749373,4.0
-10051.665640053314,13.0
-5112.404473040264,37.0
-13322.278076807956,8.0
-3867.86528175293,52.0
-13264.607969462471,59.0
-9755.050502251148,10.0
-4025.1211273402187,10.0
-6727.337670728737,36.0
-8548.000055832355,55.0
-9587.092598126424,44.0
-13184.876471660504,40.0
-5582.850071896095,83.0
-3976.279646368661,34.0
-6726.306641496786,43.0
-12672.813782413916,32.0
-5472.3615922169665,23.0
-12218.729851795404,17.0
-6387.178889579963,53.0
-13673.473918438736,29.0
-8649.653420546236,4.0
-11816.816906843746,52.0
-15485.919025431725,27.0
-4401.272613135865,27.0
-4093.7066658980475,34.0
-8106.459205199137,56.0
-12730.577571665814,21.0
-4943.360125863954,32.0
-3194.5318551263513,65.0
-2588.829724749068,66.0
-15002.019802133438,43.0
-14189.80531069808,43.0
-9650.52408554671,53.0
-7677.137584417355,11.0
-10106.27456299433,4.0
-4666.718397913501,27.0
-5546.790153057015,59.0
-4320.657908023237,68.0
-6732.516046065253,67.0
-3359.6464563952136,30.0
-12318.5438830361,36.0
-3865.9116863509444,13.0
-4628.332774522076,35.0
-5006.799535029562,13.0
-4173.047203143017,43.0
-5476.395733829864,55.0
-6388.142468920135,20.0
-2293.6438212709327,68.0
-5930.210375635669,32.0
-1317.0055263275294,35.0
-4117.354231137303,72.0
-13392.044952435897,0.0
-20862.48933740945,42.0
-3867.812001480963,18.0
-4085.875306685275,21.0
-5166.199947635886,83.0
-10372.90056864175,15.0
-8342.552842001462,11.0
-3290.587848019765,59.0
-13843.185517874323,52.0
-17854.489128989106,30.0
-14206.159627567573,28.0
-3117.649126927814,47.0
-7555.635856014105,49.0
-10659.014014289376,32.0
-11415.300959877972,50.0
-3087.020490551926,44.0
-7682.265649675469,11.0
-3274.1938755315514,23.0
-842.8805930428307,66.0
754.33764813958,64.0
-4697.57452680916,40.0
-2534.4660067532423,42.0
-5927.290010106345,59.0
-12599.579057614588,37.0
-14432.58093656089,9.0
-2127.7827523155784,25.0
-2294.3409037671763,42.0
-14642.92895969859,44.0
-6347.809844589733,21.0
-4801.691645496093,29.0
-8959.9004556788,31.0
-4154.697600534821,48.0
-4131.496288663038,59.0
-5461.00497471863,22.0
-2609.4088503702365,51.0
-17671.646183723933,19.0
-5479.119527715884,57.0
-2957.242691338545,53.0
-5973.472113035481,39.0
-10806.597268418918,15.0
-12357.594699542831,33.0
-4029.6739572963934,53.0
-12336.343791319632,10.0
-3286.5260992497374,45.0
-7741.461672994983,35.0
-4479.419080430334,46.0
-6958.27776050232,41.0
-11411.974906875326,20.0
-3581.0794439729943,11.0
-1804.770958544798,24.0
-3967.87632936941,48.0
-861.9463635281794,3.0
-18722.682220456976,38.0
-13356.790232260191,25.0
-17994.666804687087,29.0
-2023.1945302411773,20.0
-1907.3255477168732,67.0
-5613.084138717764,64.0
-11982.936973058004,1.0
-15610.672021251528,39.0
-3833.6123462078367,24.0
-4673.837413872376,60.0
-3706.8994391391725,31.0
-20425.75569731165,40.0
-14374.999180158544,5.0
-5995.60173989973,52.0
-13244.15394620959,30.0
-3690.196916527387,55.0
-1234.3848354645056,86.0
-9856.858118740738,52.0
-8963.329526930991,40.0
-5363.853688070258,60.0
-4169.108559744465,37.0
-12656.770439538588,25.0
-7014.93762897608,31.0
-3447.3008415928475,27.0
-6349.681060971072,47.0
-6352.96424828637,59.0
-4223.964288178138,34.0
-3896.4894828446977,3.0
-3759.7780762771617,44.0
-17673.838012631808,39.0
-4593.576423807428,43.0
-2627.4057167918963,55.0
-5251.871343318175,44.0
-5534.409340129581,82.0
-9182.743051846082,14.0
-13579.340183979619,12.0
-4353.386373049552,87.0
-450.40966296825,67.0
-398.20690544144145,35.0
-2088.435732013734,71.0
-8166.666542749267,37.0
-7048.6758285848955,22.0
-15054.834397982699,30.0
-6371.02386798491,21.0
-21913.345052917106,36.0
-9755.573668141431,36.0
-14435.527625244995,2.0
-659.7149191834477,14.0
-6347.436115065343,34.0
-14489.36245015484,54.0
-5555.192462240546,13.0
-2441.4176521498093,81.0
-5357.756199577601,57.0
-7806.494246206559,52.0
-4001.497010234424,58.0
-4900.795613058084,38.0
-12798.90643974239,54.0
-4777.974705661554,51.0
-3359.914543248145,42.0
-7525.004852411465,20.0
-11283.278799945312,49.0
-4480.413165581287,51.0
-2843.629445629982,43.0
-6135.251505425734,41.0
-12115.049022125848,48.0
-4539.961263005083,33.0
-2025.3953339847558,9.0
-2341.035383040877,46.0
-7145.211211773065,56.0
-14795.078501797696,33.0
-259.64685148022124,41.0
-3824.217392682782,52.0
-2779.6435583401408,52.0
-3586.200220655425,57.0
-5829.914592845524,49.0
-8007.460744163622,32.0
-3744.6623325331275,48.0
-4465.603530061687,49.0
-15200.14367662657,46.0
-3600.286532004178,25.0
-6699.105983000405,29.0
-14766.61986244796,55.0
-266.6610758381321,34.0
-11739.753891985418,2.0
-2345.626402135031,33.0
-426.96644295434,47.0
-4520.20926338098,23.0
-8573.86560109691,17.0
-8554.83958223079,22.0
-16444.915664501677,43.0
400.73488397232006,52.0
-5888.20320256376,43.0
-9353.58908420369,28.0
-10645.394541280466,27.0
-26.032232934690796,24.0
-4699.64626494124,33.0
-4490.565950617247,3.0
-10578.150921552042,24.0
-2618.93348650106,46.0
-6450.474413087546,48.0
-11424.732433603975,52.0
-10214.210827557294,2.0
-14588.573400970206,24.0
-5014.25653782621,72.0
-15655.57421340376,57.0
-4703.8901450213425,41.0
-8063.26485979985,38.0
-2040.4968467716972,68.0
-2561.002050610099,56.0
-12969.643373862287,50.0
-5284.191339044355,81.0
-7964.222879885446,35.0
-1762.1964524954592,56.0
-14939.683191395465,21.0
-12510.523362383245,37.0
-10908.328757734249,32.0
-7208.687504817306,51.0
-5830.590834551315,33.0
-14165.53017853594,47.0
-22121.47866952088,9.0
-10921.90365035384,15.0
-18168.699607390554,3.0
-5343.451822133282,27.0
-3324.1119560942034,37.0
-5651.469342936911,59.0
-17736.33932689027,26.0
-13831.254885307826,29.0
-11983.08173082869,15.0
-16228.709997131027,13.0
-5759.510221944305,43.0
-3147.309611322155,37.0
-3825.6173745790366,70.0
-10156.207988901178,14.0
-4337.7882826676,24.0
-3572.7719462984924,64.0
-3452.461614393631,20.0
-10473.6275751383,20.0
-8393.024533473352,4.0
-4470.247404367326,48.0
-11705.012544721998,47.0
-10565.310085137302,56.0
-2170.3674399626975,51.0
-7156.3707267522705,37.0
-14999.689947710443,16.0
-17941.16826619522,45.0
-1121.6995929378877,45.0
-165.37972721491997,67.0
-2240.5500399835114,74.0
-5642.353001018622,52.0
-2384.921019406076,66.0
-6049.931803686071,47.0
-15359.068127180886,20.0
-5419.049221562829,28.0
-4619.324218003165,51.0
-7712.684811686638,46.0
-14827.310618817799,12.0
-4319.945664465187,28.0
-1846.4795876614976,52.0
-9228.31873602502,53.0
-18252.970874611496,41.0
-12951.691295315184,39.0
-10992.67070376762,46.0
-3959.925587892285,32.0
-3045.4474714874814,45.0
-14752.281049910967,8.0
-6259.798972304651,33.0
-4325.233913834594,65.0
-5256.286326502669,49.0
-4175.087306084767,31.0
-4089.0540923191384,60.0
-3889.7665149012373,26.0
-4349.1749499867765,21.0
-21875.09428372984,21.0
-17259.141486695607,19.0
-8249.103634125157,31.0
-1957.851056940155,65.0
-3316.6644777381375,55.0
-15993.28486985817,42.0
-14942.429386588687,55.0
-4404.312701015093,32.0
-3469.2315691513413,48.0
-2770.0913559200435,59.0
-1777.0626788271811,41.0
-13290.263674655818,13.0
-6463.664120728444,62.0
-10081.849892951956,16.0
-10336.567263664321,2.0
-7289.926545542004,37.0
-15163.637947650443,1.0
-7183.461337668283,19.0
-6091.852034946186,41.0
-13720.579783989204,56.0
-17276.7470416691,55.0
-14785.393820533132,59.0
-2409.013580515624,38.0
-222.74154374941145,61.0
-5907.118969111146,46.0
-11597.606282275328,42.0
-6560.270394936654,22.0
-9307.225335676043,35.0
-1964.5736407724771,59.0
-2710.098477358976,20.0
-20709.499767973197,58.0
-5019.093647111256,34.0
331.32113771849924,38.0
-14286.995685382393,48.0
-3990.474036946809,44.0
-7216.265251390843,16.0
-5687.72433309669,76.0
-4599.507831745766,58.0
-3916.4028987709426,18.0
-9535.054209441652,28.0
-9895.834516062338,14.0
-9900.735534736115,7.0
-5264.42474620919,10.0
-5029.393021580856,53.0
-15174.890667702324,44.0
-6694.559943848228,30.0
-3439.899397302323,47.0
-14422.95767939449,40.0
-19775.590798731893,37.0
-1224.5719511131147,64.0
-16244.812120925202,23.0
-8129.198834106699,11.0
-6289.729276307325,8.0
-10848.667443994837,60.0
-2417.7711187199784,59.0
-1068.2698409258674,7.0
-4816.760484895818,67.0
-3121.4716229367386,26.0
-7637.951438708647,21.0
-3152.0609880439542,17.0
-9049.669883708957,49.0
-3791.8781211681826,53.0
-3788.920805132146,56.0
-12070.299735554823,40.0
-5287.908643722715,25.0
-1152.7948309098647,51.0
-1616.0696509468125,39.0
-14532.114561366036,11.0
-2697.339686471065,40.0
-8079.411027758351,50.0
-6428.80464643252,18.0
-6261.484749788966,29.0
-1257.529450334343,48.0
-2709.934802455713,70.0
-8644.779178044271,25.0
-6499.740325625117,21.0
-5473.545332413105,65.0
-8299.141992737921,10.0
-3920.776646279415,45.0
-3970.6869124427503,50.0
-3064.7485429849285,25.0
-2670.131344058601,43.0
-4137.812815369465,4.0
-3595.654562176018,71.0
-13693.617012344486,31.0
-6112.171785279323,76.0
-1550.240535640657,10.0
-4166.905695924386,14.0
-2108.1045258174845,26.0
-2112.885822457377,16.0
-2079.542512674773,37.0
-4887.229347861357,9.0
-4411.129859724574,58.0
-6164.218655656543,34.0
-1650.6908094004302,77.0
-6552.370861749974,37.0
-12696.1437662918,18.0
-7996.704861979347,52.0
-1572.2915748627795,68.0
-4356.968336300688,18.0
-2778.4204925767153,11.0
-6120.645317048849,58.0
-2181.298955865336,43.0
-4259.9905234463695,72.0
-2772.5672227329524,40.0
-15574.373786735707,51.0
-14532.524064289244,53.0
-10112.400968468231,60.0
-9180.872465358652,27.0
-6706.043702580321,32.0
-2735.407002768766,47.0
-9541.330681593681,0.0
-2036.1946643500023,21.0
-10306.083483422875,17.0
-3955.9466498487463,33.0
-13826.250079577803,17.0
-6320.255900908375,24.0
-7936.578929274261,59.0
-2691.626527438875,56.0
-1269.1690658522457,60.0
-12522.589425821416,46.0
-14240.183276472682,11.0
-3409.534118896683,12.0
-11748.53647072873,31.0
-10532.717151656048,24.0
-4903.862731783916,53.0
-11546.154078719846,51.0
-3806.2325276764964,30.0
-15027.970504146471,18.0
-9236.307797400108,43.0
-5897.588419993988,56.0
-21058.318818845466,6.0
-9362.689715285043,30.0
-3466.5284235418767,52.0
-8225.46145165596,3.0
-10706.638583738448,54.0
-1036.0831012260483,82.0
-4771.1327696063545,53.0
-16989.691805501036,42.0
-2415.6725368514662,34.0
-1285.718228786635,5.0
-8777.62848737945,38.0
-15442.324199331524,4.0
-9699.56193177719,53.0
-5846.246638508414,54.0
-9041.979167552348,31.0
-7106.726658435077,31.0
-496.01849462251056,79.0
-13558.920122310865,11.0
-13819.799402844666,26.0
-3158.9764164108037,72.0
-12017.167743707098,1.0
-1352.3387271393399,67.0
-2193.323047062875,56.0
-6618.064972415847,72.0
-4304.2833868481775,28.0
-5840.275832619771,59.0
-2485.003868513885,57.0
-13808.579791305438,48.0
-10275.942022866368,23.0
-5398.397300479932,18.0
-6563.4027589710695,48.0
-9036.69035340981,54.0
-1666.8544244571467,62.0
-6936.008117039344,33.0
148.09342733052586,72.0
-5983.213680265767,66.0
-1526.7789219104038,35.0
-5186.719959354938,29.0
-7805.155334331666,25.0
-15573.681730006501,22.0
-2406.3589161568952,48.0
-522.5907883369439,49.0
-6931.812487341109,46.0
-15217.536016124595,50.0
-3273.0598149830057,41.0
-10103.658698596884,24.0
-2130.7381508081016,22.0
-6504.1594569773315,25.0
-19695.038212082574,37.0
-5618.350379434569,31.0
-16583.05215897397,20.0
-2263.2175147319435,54.0
-2535.2164218905,59.0
-4871.91083694423,48.0
-1848.3623780357689,50.0
-6645.077645246969,55.0
-5399.139291774023,9.0
-7478.858010039393,55.0
-6050.724716255274,36.0
-12043.636262544227,30.0
-610.4476971694473,52.0
-4536.733954726456,56.0
-5085.20982854963,44.0
-19110.539533651834,28.0
-15114.479204369713,8.0
-5572.486458647592,55.0
-3303.42214592006,8.0
-5783.578436807675,29.0
-6671.950848716684,48.0
-11098.11394057675,55.0
-13726.308625077743,37.0
-5584.874649263871,55.0
-2990.379054211975,69.0
-5455.518161691531,49.0
-9708.126036483012,34.0
-11670.72920258436,57.0
-6670.472871630642,57.0
-9249.75935065135,41.0
-5878.431368329628,53.0
-10725.386558157265,24.0
-2547.6450696491743,72.0
-4239.6900670597215,79.0
-4565.370512119171,22.0
-2507.5280786102066,15.0
-2328.751532254055,63.0
-5125.170913215015,66.0
-2063.746347267418,19.0
-1096.0062975390592,26.0
-3027.614556400151,47.0
-17121.934853187606,27.0
-4142.396114584178,49.0
-5297.626002790078,39.0
-4884.421042666369,37.0
-3362.8686790525726,56.0
-3527.330952323553,31.0
-4944.223221109039,27.0
-8253.15364347877,6.0
-4957.934252112501,12.0
-4563.448983503902,24.0
365.84807236351025,50.0
-9627.38271206577,23.0
-7119.041672922723,56.0
-4154.250669345112,50.0
-4884.710128092662,18.0
-11237.068094483335,53.0
-2713.1437707077475,26.0
-675.6665549018464,52.0
-8346.451299038665,33.0
-3758.3652842965375,45.0
-3012.77711418759,59.0
-5201.55305854455,51.0
-1987.2205112050492,27.0
-5047.123936085932,53.0
-2647.5991758264254,32.0
-6010.89229718103,50.0
-5946.612642285854,62.0
-14640.006042253026,16.0
-13815.486206730788,2.0
-11196.313076103488,41.0
-1892.2107418435571,12.0
-8596.66683338581,58.0
-13674.430147204856,48.0
-17522.274059233765,4.0
-2558.7083020829173,49.0
-6716.29363456538,14.0
-6223.955162073996,15.0
-3487.8226158579346,15.0
-14607.025003722118,2.0
-1186.9541683660814,71.0
-10805.767810819276,14.0
-14229.85750402751,40.0
-10943.06569221664,29.0
-4746.904687225755,19.0
274.6774182997968,68.0
-13291.125120529749,10.0
-4477.972376372616,48.0
-16089.26216481272,12.0
-3100.5999182922205,25.0
-6014.528015890097,36.0
-2081.348312134154,17.0
-6494.685691138539,54.0
-11224.730811152782,12.0
-4027.4708079702436,70.0
-14522.937733988227,34.0
-2983.235754999099,29.0
-5800.377508051014,67.0
-14765.29206257436,5.0
-6181.53693942658,63.0
-2635.2321100592653,41.0
-4544.828768647787,26.0
-6353.8610318357705,41.0
-1648.9079010993096,27.0
-14564.712060919,37.0
-10106.412171077222,13.0
-16093.405700748543,18.0
-278.0847663449479,14.0
-8697.811154780198,33.0
-19217.948302116623,56.0
-9917.412859212887,11.0
-12520.897827659053,37.0
-2871.2386314701544,59.0
-16800.46607331642,27.0
-3368.3353697998373,67.0
-4987.740739379358,86.0
-5914.983215770761,57.0
-2592.8996610956347,40.0
-16459.4189058181,39.0
-16695.211426408285,15.0
-13740.667882307233,8.0
-6286.675926678909,60.0
-15462.158164947501,13.0
-4735.272327463923,84.0
-13616.031977340313,18.0
-3390.265700508402,74.0
-14509.526095311432,14.0
-7857.191698080596,59.0
-8905.522337808363,2.0
-3862.7250599548934,59.0
-690.1778653136315,35.0
-8261.932366179572,31.0
-4385.579860413864,46.0
-8481.844630934107,22.0
-15543.596775181195,22.0
-5620.231129182544,27.0
-4178.879043997187,58.0
-5402.078468311496,25.0
-17164.143447411592,22.0
-928.0787637041876,29.0
-18680.960598986498,8.0
-3126.7821850033924,69.0
-4094.301258055889,50.0
-2438.5729243859787,31.0
-12464.87456586584,32.0
-16037.135403283324,32.0
-18238.30999526586,8.0
-6662.118324257305,43.0
472.33585332348537,46.0
345.62161607505993,83.0
-2334.5070845545833,25.0
-5150.888839145404,39.0
-13799.450543792827,20.0
-6174.62337143313,54.0
-1934.67808252151,68.0
-1840.1402709930517,79.0
-2398.7204487218482,33.0
-6598.142623966672,43.0
-4009.7427719913485,3.0
-16682.878228496476,30.0
-8736.258265790195,18.0
-3924.175130622498,28.0
-10734.051225828469,45.0
-6925.84694663118,12.0
-7020.243150185704,12.0
-11569.2250754716,10.0
-4258.336940689231,60.0
-14446.75302135272,11.0
-6865.90238309678,51.0
-4741.751738746771,66.0
-9893.90525841363,24.0
-11807.465758747161,6.0
-4694.504740818598,41.0
-13860.68635939656,53.0
-3091.3492953322293,27.0
-19407.086158260478,35.0
-2410.9070624169417,82.0
-4657.199509294171,31.0
-5202.818920532839,61.0
-2067.813070845261,26.0
-3251.1181962869814,42.0
-10214.772933891083,9.0
-5513.476963416251,22.0
-21160.947595715123,11.0
-4569.303101243283,24.0
-12937.193201497648,33.0
-13067.767187110905,26.0
-2275.9320288968174,78.0
-12134.856279175612,24.0
-6430.083838807386,33.0
-5024.347432977423,55.0
-5357.883640145874,33.0
-14489.074939458469,2.0
-4298.613642420117,76.0
-7548.648617341284,25.0
-2411.603477411148,28.0
-9600.321312895849,3.0
-555.8828628982997,45.0
-10195.542267849274,44.0
