empl_ttl_lc1vs0_iate,region
-3.461183418600194,82.0
3.347623755417092,30.0
2.701397795009934,46.0
-1.6908096195303841,43.0
-4.3418262627146955,73.0
5.166933937322375,44.0
6.446341684757163,19.0
2.5203492266194405,28.0
-0.04299972478866665,20.0
-3.1230758050851133,7.0
-3.9036750078157265,5.0
-0.5599639576111,39.0
2.3809195162142247,36.0
-4.300131243279523,11.0
-2.0539981238875997,63.0
-1.7676036110350846,52.0
1.3284573049666641,32.0
3.5635605215181254,48.0
-2.18993649786662,41.0
-2.36031608598838,71.0
-3.9684775777267935,71.0
-3.886767794135391,43.0
-2.9427757210008796,33.0
-2.1022606099751844,20.0
-2.5977046857418156,37.0
-5.445869916330995,65.0
-0.571972985982273,20.0
1.8416188335355015,17.0
-2.463684454347333,27.0
-3.8535155726767667,3.0
-2.8033181076140052,17.0
-0.10354683436000656,46.0
3.742633763716438,78.0
-2.6814862147170317,22.0
-1.7361944282936044,12.0
-3.3441991495043744,78.0
-4.419681263872567,27.0
1.875849346151295,67.0
1.8551869803488632,30.0
-1.5157329545668632,69.0
4.522220096254094,6.0
-4.31944367803346,31.0
-3.8969432758878098,12.0
-4.2620945785335875,67.0
-3.0678213168830886,57.0
-5.041652183630826,30.0
-4.6764241622984635,12.0
3.1389680531076323,70.0
-2.430394743853609,35.0
-1.7982765804819372,55.0
-1.538095366254404,52.0
-5.232484035686584,43.0
-2.328486192056155,24.0
-3.4136124381246673,61.0
-3.1463370459077975,51.0
-1.4720221119983732,62.0
-5.007633553366876,24.0
-4.113504424676826,70.0
-5.539249271132295,56.0
-4.025652778310239,3.0
-2.554735467175884,20.0
-3.0664365808886607,13.0
-4.530782166055744,40.0
-0.10691394637946194,34.0
-0.2790920492430593,8.0
4.440391354706313,76.0
-4.015421519449094,77.0
2.7371152013381366,75.0
-5.842028509742422,29.0
4.990055866637549,50.0
-2.0138816002038102,31.0
-4.0705415158045675,2.0
2.029411603517957,83.0
-4.045114113552409,38.0
2.8358235050475664,25.0
-0.13358371144345416,85.0
-2.760688546601262,47.0
-5.06886425423534,52.0
5.781717911808048,52.0
6.7365943742748,75.0
4.825234853663787,52.0
2.392573420224453,23.0
-3.2241152363628798,8.0
-4.4200595089451165,28.0
-1.8513106004497195,41.0
5.288707619110385,68.0
-3.8845379541075435,69.0
-1.194998241600984,39.0
-2.372856280766842,34.0
-3.4970349616712664,25.0
-4.9036221291012625,1.0
4.167857902775922,84.0
-4.174327121558783,44.0
-5.521521395542476,76.0
-0.08856295417295246,30.0
-3.8493747926243955,10.0
3.622634781115147,43.0
-2.0379113480479596,34.0
3.222536632813382,60.0
-4.560186820749864,11.0
-2.8691433028900404,53.0
3.1260738940635022,16.0
-4.050637366875423,7.0
-3.278835854562838,31.0
-3.269369628042261,22.0
-1.5682177878100192,47.0
-4.964247388040497,26.0
-2.2344376570718425,83.0
2.9431989094513753,79.0
-3.5283167360164374,44.0
-3.626079727490998,10.0
-1.3774599742582532,75.0
-4.13946447051558,64.0
6.127703465036989,39.0
1.7356707561358817,72.0
-0.7813437182704039,47.0
-2.2148859121230293,66.0
-0.6254174783249302,3.0
-1.2835870220943209,12.0
-3.0947831824796492,82.0
2.4863211733921236,22.0
-1.9465444150827995,40.0
-4.232760906249073,20.0
3.4848563111171575,21.0
-3.1505772366935574,20.0
-1.27444569211821,4.0
-3.6831435674671487,84.0
-5.067568623752255,2.0
-4.07849371713196,59.0
-3.186963127977632,55.0
-3.2160018085207076,61.0
-6.143880873760358,58.0
4.901417215258433,44.0
-3.0077161305713043,46.0
-3.3336530226919194,56.0
-2.9842006037757076,37.0
-5.630414412823128,29.0
-0.45678586293950785,46.0
-1.4151230116117834,41.0
-2.3447040548895806,52.0
4.3984890255479066,52.0
-1.7414237819165577,47.0
-3.4016760545941365,46.0
-3.986005927385985,61.0
-2.2018412114389796,24.0
-5.553430560042114,39.0
-1.5603220858787443,48.0
0.07818434792695084,41.0
-1.8756124328055206,44.0
-3.9800276339263534,6.0
-2.5266480066285553,28.0
1.1184224811841603,39.0
2.7444935842241556,10.0
-2.94022422165702,25.0
-3.510642117286426,82.0
4.6189762400993235,37.0
-2.2949994261746514,30.0
-2.640177429526377,57.0
-4.043676254980746,32.0
-5.5804275685855105,78.0
-4.181963729233158,37.0
0.11804752824095255,20.0
-3.722788300124588,51.0
-4.545756826702351,63.0
-1.845771065281713,61.0
-2.978284817944698,25.0
5.655478648206602,81.0
-3.3355612352336568,12.0
2.148780849951588,66.0
0.8332875925453695,13.0
1.8818640048307675,61.0
-1.1473511436194015,41.0
2.6877539505613064,57.0
-4.857968280045107,85.0
-3.932104588911746,49.0
-3.7011889775140876,60.0
-4.220158016554789,29.0
2.243989752746444,53.0
-2.815730507483094,32.0
-3.318100492626919,7.0
2.306527412829741,41.0
3.3551439918720307,63.0
2.3639312176527993,27.0
-4.598892791882971,68.0
-1.8876590170744394,6.0
-4.4400408128150035,7.0
-2.3694133164991884,48.0
3.9008915141478315,75.0
-2.9271674707306534,60.0
2.390611902664377,72.0
-2.887367347129093,14.0
1.709249760847046,29.0
-2.853217585970153,21.0
3.029929669366239,6.0
6.309520341117112,36.0
-2.485395816925961,63.0
3.2325561094327977,29.0
-3.5571627381364603,42.0
0.3560719180069827,20.0
-2.9678140355063434,8.0
-3.720780723731597,59.0
-2.636648282745572,62.0
-5.588056633906331,8.0
-3.0751274139798954,18.0
2.4273492990095926,64.0
0.39377979673716323,59.0
-3.8790268263665393,53.0
5.466516366540432,32.0
4.778116514240504,44.0
-2.2014995653305016,59.0
-4.095743007583523,58.0
1.7742077776533547,15.0
0.6058693350075162,61.0
-2.9201109591479812,62.0
-2.424245610441031,82.0
3.580836198276925,82.0
-2.5197628173150757,70.0
-2.9756381875827276,11.0
-2.481457209289802,63.0
-0.8518464576469005,55.0
1.247796720374068,49.0
3.7788106772003633,37.0
4.052235256525336,10.0
-2.0306499185892433,82.0
-5.025069962290014,83.0
1.3623331352103727,37.0
-3.9625782043730293,49.0
-4.709949168321487,44.0
2.1870047546763787,76.0
3.0135103560103103,41.0
1.7107720078191657,11.0
6.318344911153695,31.0
-5.734386879114502,9.0
-2.9748524633408113,82.0
2.2703640422123526,2.0
-2.3420771821456747,57.0
1.1683627044763691,22.0
-5.29832342891128,85.0
-3.852334925979342,39.0
-3.6009023748876876,64.0
-2.223218403416128,81.0
3.488375939511939,38.0
-2.603590356165961,22.0
7.23715206424823,13.0
-3.7248527043529527,15.0
0.7676757416822636,59.0
-3.6811195695147685,20.0
-4.892550737193956,84.0
2.220473575861841,57.0
-5.136588228653793,79.0
1.7785778909354248,83.0
-2.4756300706465284,58.0
-1.648672671269586,21.0
-2.6727366142895805,74.0
-2.8170615734509266,45.0
5.682616601007698,32.0
-2.6646574126557163,63.0
-5.871447927026258,38.0
-1.0631066705820695,43.0
1.6255975518356256,57.0
1.2441139297994672,40.0
-3.3275882180955847,59.0
-1.6636665447995345,1.0
-3.9233299118071514,47.0
-5.212629758220103,50.0
2.615535640682343,26.0
2.034075892604029,3.0
-3.9232014054403326,62.0
4.93113549993195,3.0
-5.7062431043117945,14.0
-1.3279153014547156,28.0
2.106126815388721,24.0
1.3665784923034636,48.0
-3.6616431895718167,49.0
-3.8409131008085806,29.0
0.09088866244092886,53.0
-0.5816691455265084,78.0
0.8942430185467067,7.0
-1.948827025541962,5.0
-3.489600690622377,57.0
1.3106928771527335,37.0
4.675467259801545,42.0
-2.6484700646690795,46.0
-0.6194466306509643,52.0
-3.6935368352605495,16.0
-4.18070477327917,58.0
3.6236355703418246,47.0
-3.529558859895569,36.0
-2.991872470662805,79.0
3.0285932737616528,6.0
-1.492824304576982,53.0
6.814569549980611,3.0
-4.152014696605341,64.0
-3.846812776491741,13.0
-0.7703923434222828,61.0
2.0646187664973414,54.0
-2.6514763855756027,69.0
-4.311918392704343,23.0
1.307182833259894,72.0
-6.016854680039382,23.0
-3.2476470724320587,59.0
1.832138069397772,68.0
-3.988053392727669,43.0
-2.8965296695446585,16.0
-5.129242207369835,57.0
-4.667562504171027,40.0
2.4371936825962637,71.0
-5.415671045186813,71.0
-4.821612907797062,65.0
-2.632657398827003,37.0
4.604319337226192,79.0
-4.158771665670834,55.0
3.005715214589063,49.0
6.294937457036351,58.0
6.9798222122985685,23.0
-1.8383581837315255,75.0
0.3222321972016269,15.0
5.648885315117858,74.0
1.8137730566650103,45.0
-6.073554991343153,25.0
-5.068959642590872,34.0
-0.7071136735038572,85.0
-4.907917555361044,5.0
4.470050655365998,44.0
-5.410275301786166,66.0
1.5551967194631442,79.0
-4.911542637293644,37.0
5.9452624098433136,84.0
5.38784291091243,47.0
-5.498939840737319,78.0
-2.695955770977519,75.0
-4.032922696346937,3.0
-3.9471451689018506,22.0
-3.421973941887341,47.0
-1.3103295256396206,43.0
-0.9238046580237993,85.0
-2.9081294826779907,83.0
-4.395747519479347,20.0
-2.951189976094855,14.0
-0.20538643753848662,28.0
-2.345269733556222,22.0
2.5155409448249113,5.0
-4.275332716964682,65.0
5.018130833324445,74.0
4.11469620155891,61.0
0.5854626844343427,50.0
-4.776313613389382,18.0
-4.505389836454728,1.0
-4.388826110793608,59.0
-4.2386207714324655,63.0
-5.32683430202953,18.0
-3.5303635840002565,22.0
-1.245917563776867,10.0
0.17015538398897423,27.0
-2.448933745032982,48.0
4.311486252105927,26.0
-5.236475129800637,33.0
-4.169861028205218,17.0
5.38840667071079,65.0
-0.2841175693195228,20.0
3.0435621526981764,83.0
-4.320763741760165,31.0
-4.131546630867819,61.0
0.6559320009767737,7.0
3.083814734921698,74.0
-0.9543341275380297,4.0
1.7056113018419448,1.0
-3.926910118471585,36.0
0.4777515319623782,1.0
1.1474258323475226,65.0
-3.9452748198130116,59.0
-3.9689889258291227,36.0
-3.513121510529503,26.0
-3.447419774256144,42.0
-1.6510480667562133,47.0
1.3848977515129612,83.0
6.8242694352560935,54.0
-4.015928469589871,23.0
-4.285883300157555,51.0
-3.404002486388034,15.0
1.5294907504345097,10.0
-3.5718136288861317,7.0
-4.379946891841606,72.0
-3.644149495747737,3.0
-0.8497836980465734,65.0
-1.40416149607693,39.0
-2.114177140073354,58.0
-4.887024237589152,60.0
1.6743517080576789,66.0
-4.13017710535335,85.0
-0.7607012366436743,81.0
-0.3816908615349437,20.0
6.989929420468473,61.0
-3.2696116379302804,65.0
3.7864874113350617,22.0
4.948847222854643,48.0
3.5404676183089823,18.0
-2.9980706696333055,84.0
-4.407908981322636,42.0
-2.9426356632170716,37.0
-2.466509793358692,64.0
4.026578907457633,57.0
1.8715224053654453,31.0
6.769712480266819,48.0
-0.20064940777540663,22.0
-4.9224394063421135,72.0
7.111765242266505,56.0
-4.802317920630132,2.0
-5.985449827709564,56.0
-1.4529294966027884,65.0
1.7827789424094114,12.0
-2.6266409291753434,68.0
1.2415141496676347,55.0
-3.091326325152986,18.0
2.378755752628697,59.0
-2.0902861829450323,11.0
-2.052890203691184,33.0
-1.5945619104306283,65.0
2.6046145547378003,54.0
-2.102850108548127,41.0
0.9147464730343868,22.0
-3.5388460089170626,52.0
-4.791440795021872,65.0
-0.37424771718711813,36.0
0.04863337982682259,43.0
-2.7953767853752147,28.0
3.452399289107632,48.0
-2.2718742233801223,75.0
1.7172637235365285,50.0
0.9403984769226583,15.0
0.6130107867918282,20.0
2.741578907443916,39.0
-4.008949022226619,13.0
-5.994005236249432,4.0
-2.3958655065018424,11.0
2.2750114791315665,48.0
-2.525066634574503,7.0
-3.683969914840168,14.0
-3.8903089927928334,4.0
1.7153908555121575,79.0
0.7935788691407288,85.0
-1.215073787406018,83.0
-1.0862551680318722,53.0
0.11828114365294073,70.0
-2.8829029751886868,78.0
-2.436677693424023,13.0
-3.830191705180561,83.0
-1.9636762343642356,46.0
-2.4251918967531716,44.0
5.055440726351175,28.0
-4.460259634686405,35.0
-3.662597817968837,85.0
-3.852624694506087,58.0
-3.0476299151419948,47.0
-1.9728667623359648,64.0
-1.1199832194312425,29.0
-6.586175026750812,7.0
-2.383908782211414,32.0
-3.8421906905264382,70.0
-2.6042843570301715,85.0
2.0251099644893973,16.0
4.596994315144195,78.0
-5.3475043804948275,4.0
-5.830738174500771,29.0
-1.4772861349210868,23.0
1.0063802775635922,20.0
-1.4786302858453118,62.0
-2.6662236372299897,72.0
0.9253581314978505,1.0
7.640940644961546,46.0
2.000728640701417,68.0
-4.340887164768954,35.0
0.28243331402337946,13.0
3.6939255289769264,67.0
2.7403564664179503,41.0
-3.854854044155664,8.0
-2.3605506170067203,36.0
-3.086890559755738,54.0
-4.21267064974513,48.0
-5.148735726725471,29.0
-4.344948473143084,47.0
-4.011547323422569,42.0
-2.7022007501649177,50.0
4.864688835102252,27.0
2.801964558120244,67.0
-3.7164967555766664,64.0
-3.347701246014135,79.0
5.475830046524157,7.0
-2.243961618537539,15.0
-3.6106445407187233,80.0
2.5347925589840288,73.0
-4.807086092926335,38.0
-3.602248057225167,4.0
-2.0973849822469113,43.0
-3.969944855101545,24.0
3.10032367220526,77.0
-3.051494109830104,74.0
-3.3304106558633473,79.0
-3.5020579523582316,12.0
2.2326705926004164,58.0
1.383476976752867,9.0
-2.3762451120306163,50.0
-0.001096914871720145,77.0
-3.1378987269984115,37.0
0.17207112674829883,1.0
-5.69453370800158,14.0
-1.6730134707819404,27.0
2.265961418116869,43.0
-4.6763482629258935,37.0
-4.366900358403528,79.0
-2.9043640730917333,13.0
-2.981221708706071,64.0
3.154721334010196,38.0
1.530474361119089,80.0
3.296571257656134,61.0
-4.219678442608839,40.0
-5.72771119788568,10.0
-0.1515219780985168,64.0
3.2809727284899157,4.0
6.752702809375125,23.0
-1.437196130109828,12.0
-4.296692121574957,53.0
-3.29213510127187,72.0
4.306725972006174,34.0
2.0309797094699813,85.0
-0.32972207658580266,81.0
0.3449182162836837,8.0
-2.6019304687254223,18.0
-5.706861830463788,57.0
-0.39940933622183117,73.0
-1.4566783768978127,53.0
-2.229552096279139,81.0
-3.508162626885937,65.0
5.394415968399968,52.0
-1.7737217054961705,50.0
-1.275051030418196,37.0
-2.8172241352015015,31.0
-2.996611823213188,63.0
-3.1531022167305167,66.0
-4.093053776076381,82.0
-3.588638466712794,71.0
3.8324696203063864,36.0
-4.425072841362608,77.0
-3.2392719169217505,6.0
-3.075738449500667,50.0
-2.328630850727772,53.0
2.915355216744431,4.0
1.1392226235216052,63.0
-6.030005104732746,29.0
-3.491558318935073,65.0
-4.063339090555152,27.0
-5.056621983568476,25.0
1.4836041822019645,84.0
-2.7100046823894326,27.0
2.148751120683586,79.0
-2.0977061750534562,52.0
5.439736695019647,56.0
0.9977450171195055,32.0
5.146415613933694,6.0
-4.061739771733003,4.0
-1.2028073461946935,47.0
0.9309535398800377,81.0
-3.5986814022101496,48.0
-4.654515620020778,61.0
-3.201514847520861,62.0
1.9146086234841935,70.0
-2.9498378013699,22.0
-3.5210990697304267,52.0
0.9318907953762885,6.0
-2.826601909655279,71.0
-3.0075387237114306,84.0
0.26169423749161425,6.0
2.784244918734315,67.0
-2.993899086097283,35.0
-3.05718603860892,38.0
-0.7458921405853844,23.0
2.5212490259619433,85.0
-4.425949233411688,46.0
-3.6878287545334696,58.0
-4.680644792284822,51.0
-0.4753668040666241,38.0
3.385281547204433,40.0
-4.963485789149851,29.0
-5.658221889823019,32.0
-3.5394921839086195,44.0
-2.8978724440738093,23.0
-3.091197183980988,34.0
-0.8340567623291417,17.0
-2.612162905819769,47.0
-3.694954910792679,23.0
6.775314609381645,33.0
-2.8431381529882724,22.0
1.4200437957764824,5.0
7.743418367508234,3.0
-4.246279551184919,67.0
-0.2316511237415737,67.0
-4.68442952190108,4.0
-4.438867847916697,41.0
-0.23073859966578136,65.0
-0.5667947549188428,3.0
-1.397256895214118,81.0
3.2401590240659712,49.0
-4.997442141821087,63.0
-0.26833248678490507,8.0
-0.46514362421536815,19.0
3.018671568028312,54.0
-4.132574793297647,82.0
-2.8541473095612875,22.0
-4.170932963252544,64.0
2.6262379018074005,20.0
-4.603272174707932,37.0
-0.3942046247021831,45.0
1.0316163844936264,6.0
0.2684498504987687,76.0
2.1752487344741276,12.0
-4.167228963624313,54.0
6.46346546796333,75.0
-2.569856258714099,44.0
-1.3640885087134607,41.0
-5.027788848015686,84.0
-3.7990243662060275,20.0
0.7709843028941354,10.0
-3.409772983926359,35.0
0.37366984666867675,37.0
-4.218920977750126,52.0
7.191607123311636,64.0
1.2189880171216099,18.0
1.1113683876744398,22.0
-2.7588730190170034,29.0
-1.8382186692859752,2.0
1.7044709888831302,71.0
6.660627750288707,69.0
0.509057522423142,81.0
4.942205441175976,7.0
-3.978275870376719,84.0
-2.9359574090858667,39.0
-3.4640498499735726,57.0
3.463457725424317,80.0
3.8253110923385254,40.0
0.7834476088186668,75.0
6.062280204027681,56.0
-3.8494794009118496,65.0
-2.7616885164331926,69.0
-3.2301421856577495,51.0
2.2417685933961153,8.0
-3.4638558058330653,70.0
-3.390700485505283,64.0
-4.605533981309242,68.0
2.627650896124147,36.0
2.3690458769469114,1.0
-2.95310078574426,71.0
1.340611680350187,73.0
2.0899116424638144,60.0
-4.144536461628922,27.0
-1.470610304600926,66.0
2.5086614886649876,61.0
3.1893657678037854,83.0
-5.0758179206153375,12.0
-4.8103947708752255,4.0
-4.196657913915843,24.0
-1.8641169565782447,39.0
-5.245748070145681,49.0
-2.1413043629466757,53.0
6.387054395768304,46.0
-4.292699920719142,31.0
-4.593945538201879,68.0
-0.26790457837796433,72.0
5.563813538444175,62.0
-2.7266061796678276,1.0
-4.653925958587808,41.0
-1.5659907477102735,12.0
4.315001247694287,52.0
3.4155340718747365,83.0
2.5346158232198395,44.0
-5.288485207899075,58.0
-3.9923609252335663,5.0
2.3400300922307795,56.0
-2.5921756500039685,69.0
-3.088895291002347,35.0
-2.281510287746916,63.0
-2.68828749782459,49.0
-3.295411332837129,46.0
-3.8384709012725096,56.0
-2.2626995238985623,72.0
5.343843595541765,66.0
3.782830746871533,51.0
-0.7098106385385425,81.0
-4.918089319825927,73.0
-4.365052505793229,31.0
2.157448086697431,47.0
2.56019463883889,33.0
-1.7198892412489895,30.0
-4.928173121899618,21.0
-5.444752952716013,77.0
-4.397000516501436,72.0
4.007323154116683,78.0
-1.4522032679725598,82.0
-1.1787444751365035,4.0
1.3422318285692016,59.0
-0.8018224023108897,79.0
2.3118365379984884,34.0
-1.1259368873588946,52.0
-2.5522321280876556,30.0
4.29878658381906,25.0
1.7678699868763008,72.0
1.2801976346596242,11.0
-4.732781090100033,15.0
-4.399389585257733,60.0
-1.739535174207763,1.0
5.196175366662774,34.0
-0.6824258117752457,12.0
0.45091399244859154,24.0
-3.4737685208899522,54.0
-3.6509665194695984,3.0
5.425823423127264,55.0
-2.28849616873193,73.0
-4.747409602350979,30.0
4.570391669867616,64.0
-3.3864978761777706,20.0
-2.731142016160134,71.0
-2.8205630981712404,49.0
-3.673580477480625,47.0
-3.510655248879568,35.0
1.43996709623143,37.0
1.2420154945489779,6.0
1.1296250235849676,7.0
-2.939197866692772,29.0
-2.7310053251334043,9.0
3.286322867944314,7.0
-0.6913330376405609,43.0
-3.1232871585910624,36.0
2.2993498034772557,39.0
4.432179266542228,68.0
-5.788086301731813,78.0
1.8751938890699344,37.0
-1.4741603856309817,83.0
-1.7130121484740723,17.0
0.12257298057043231,83.0
-5.544527631002612,64.0
-4.080156749501202,42.0
-3.03608828126913,42.0
-2.915803877460892,32.0
-2.1095951795115027,46.0
-3.2310734558070138,62.0
0.47503804881631195,11.0
-3.3122726544603585,55.0
-2.818992047374143,34.0
-0.3598319532290919,37.0
-2.3054015599114015,26.0
-4.364432462615019,71.0
-4.5603748910350435,66.0
1.9736205071965465,57.0
-3.7203792367734967,11.0
-1.286265285017572,10.0
-1.7207008387174774,46.0
-2.1271521947311864,54.0
-4.401960624734984,56.0
-4.122320805001243,65.0
2.2467773516229985,37.0
-3.0662317514289064,17.0
-1.8344825782503285,4.0
2.1189858917207722,18.0
-4.236751680868686,53.0
-4.6140582589488535,18.0
-3.2295921636496203,60.0
-2.7976370294914554,62.0
-2.5368739687689406,58.0
-5.034288171671756,7.0
4.227841366887679,10.0
-1.9305858795447846,47.0
-4.17232113793127,53.0
-4.757425613876036,25.0
-4.292052311718353,60.0
-2.63874744257747,36.0
-2.3498811315337846,2.0
-2.6969041479185565,35.0
-3.1563666555675756,39.0
-4.014565372650742,43.0
-4.5855814160277975,37.0
-2.935165533506556,46.0
5.60285665831094,80.0
0.7156500048842429,9.0
-3.7935064071917948,22.0
-3.0517682669581525,25.0
-3.6104965397882305,60.0
-2.7289388580130147,11.0
-3.4747286844313603,57.0
-4.630413154961438,11.0
-4.041599701839766,82.0
2.849538098236296,36.0
5.253431462972037,27.0
1.396912500877929,71.0
0.9002210796027259,37.0
0.5934550842121215,37.0
-4.023334105440432,32.0
-0.6799978016864343,28.0
-2.9549329624654788,65.0
-0.13678707352810981,71.0
-2.042495408391056,61.0
4.227617464536905,23.0
-2.3221488394225895,82.0
-0.34830815338429977,36.0
-3.891575763649832,22.0
-4.238648914433048,66.0
3.8418673158254197,15.0
4.649042440929142,17.0
-5.4338373146905,50.0
0.8043641281942002,73.0
2.9040050653514444,55.0
-3.527011057996303,41.0
2.363211809938645,20.0
-1.4629381384517939,8.0
6.549798007524709,30.0
1.539873824652023,77.0
-2.127184971618452,8.0
5.872198415297397,14.0
1.6791079236970081,49.0
-2.5049130097935226,24.0
1.0352639689066498,29.0
2.373044839345357,11.0
-5.288651723164071,69.0
-4.809557481983852,69.0
5.915493630798867,73.0
-4.503071324474227,81.0
-2.9341563366376096,84.0
-1.102899885117493,44.0
2.7987606661005264,62.0
3.19783371023392,18.0
-3.9281215745298717,69.0
0.8402676712820982,19.0
0.6660713429740119,66.0
-5.352634615503474,29.0
4.965176341850756,60.0
6.651133741347801,38.0
-4.841584612035511,54.0
3.362179680104398,52.0
-4.217860457006046,66.0
-5.537730564254288,49.0
-3.3110580383717814,9.0
-3.96773312721762,23.0
-2.851354124854301,85.0
-3.903744840760619,39.0
1.1888625929366032,84.0
1.6141398813538546,76.0
-0.7434965233969246,24.0
-1.3983720855485684,24.0
-1.9605646359304916,23.0
-4.840231101019107,27.0
-1.9572677288957343,14.0
-5.124365576633641,70.0
-2.3754914237322815,51.0
-3.9774902416942566,20.0
-2.5142585381294498,13.0
-1.3763849358575988,12.0
2.8636137156414336,13.0
-4.416955365450665,52.0
-3.7963541974895043,68.0
-1.589583979867987,18.0
1.4574144477940298,24.0
-5.975848130511003,11.0
1.8141258159328433,54.0
-3.995069007195954,22.0
-1.652128622297601,30.0
4.69823454383695,50.0
-1.9642859767171486,69.0
3.4445922292235402,62.0
-2.6629536491845083,69.0
-4.41447381772274,39.0
-4.48383041704708,2.0
-4.214038533531778,48.0
-2.166327120098012,60.0
-3.474084147478268,78.0
-0.988555625147597,69.0
-0.6774533628557695,72.0
3.44451935706619,30.0
-3.719411342932995,65.0
-2.490234547183613,2.0
-3.187826446231449,84.0
3.5967685747358376,13.0
2.2856579506097114,2.0
-2.4814255012079283,8.0
-3.557513801256261,15.0
-2.3282971702945634,44.0
-1.910159957976246,68.0
3.1843107123974304,78.0
3.889378723290185,34.0
-3.3063852847406023,48.0
-2.7905728515589976,19.0
-5.414920164323855,81.0
4.147551520615032,79.0
1.992600886972645,41.0
-1.9096742357501513,15.0
1.2531266575916788,74.0
-0.9308932441225206,26.0
0.30403874809624565,8.0
-4.2777780783878825,79.0
-3.388120502244638,85.0
-2.6366035554536804,58.0
-5.285280657753153,22.0
-3.769642722963819,33.0
-3.9816138244604624,49.0
-4.060672423557642,54.0
-5.003646724159236,4.0
-4.491953066094432,75.0
6.1668579677933675,62.0
-3.257237955217796,7.0
-2.391756071085264,72.0
-3.2315289555032454,85.0
-2.422543696644458,16.0
-3.146692861512875,46.0
-1.0394854151137052,68.0
1.76912363355804,84.0
-2.2758626826083397,2.0
-3.992381194475418,59.0
-5.702671941144126,35.0
0.5689151596265027,85.0
-2.2994216388728526,36.0
-3.2610466789478614,73.0
-2.95057790084319,46.0
2.3500758705413327,58.0
-3.3044903283236664,1.0
-4.528849516347323,6.0
1.6524294182873653,26.0
-3.2813591169593637,75.0
-4.112568056358847,48.0
-0.8539883159583818,19.0
-3.216827363750915,61.0
-2.9237465234125577,57.0
-3.8082076460661973,82.0
-3.1786896132019606,56.0
-3.9792605946690482,49.0
4.398082838938592,36.0
3.082789175801318,68.0
0.19021174955660136,83.0
-3.7821164852906333,57.0
-1.3007720995905543,21.0
1.7634541129794195,20.0
6.8116513415470425,23.0
-3.748473902812016,65.0
-1.3276389289427737,75.0
-1.4176493364537643,7.0
-4.358132400590918,51.0
2.136244804888664,63.0
-4.87080438738942,64.0
0.0356735641264585,19.0
1.6989359944191853,20.0
2.915357207269618,44.0
-3.9601557465402952,21.0
-5.697483066043635,25.0
3.9331919860243088,58.0
-3.3977115984458646,61.0
6.489800838645085,77.0
-2.741654589895261,67.0
-1.330314479267906,55.0
-3.3247833269871285,57.0
-1.9266736111844933,59.0
2.8490742884081346,81.0
-2.162117205757431,67.0
5.405902297005195,26.0
-3.176892969956744,28.0
-2.4644790347219074,12.0
3.9347947876629443,24.0
-2.868942812055261,58.0
-5.758303577124261,67.0
-1.7450417088694978,21.0
-1.6074891979629415,22.0
-4.481455055444925,60.0
1.898649424644591,66.0
1.7142396500414259,28.0
2.60599237623679,58.0
-3.9132778282212106,37.0
0.6035931992690187,21.0
5.017894279106943,18.0
2.2615206842189823,23.0
3.954773705763561,18.0
-4.50618965022904,83.0
3.687217331746914,81.0
-6.607388596506066,25.0
-5.1018019906449386,38.0
-3.7162029178863385,28.0
-5.267519657024892,40.0
1.8332464168766012,36.0
3.625213295178004,63.0
4.556091700164398,31.0
-1.9259724283718704,49.0
2.351225815898685,28.0
-3.8230933916210463,77.0
1.5404775731046771,8.0
-4.162977493975957,13.0
7.025438213865375,7.0
0.6294751568586876,41.0
2.706495104648771,39.0
-2.5874842099600683,51.0
-4.576564857273285,58.0
0.8185454471075928,40.0
-4.154446931446477,85.0
2.5579666454421344,82.0
6.713347505122159,59.0
-3.5702283379606192,14.0
-4.198841544315369,69.0
-2.0106422770638437,48.0
2.8574970470831316,28.0
-3.425642657008995,8.0
3.9575561484635275,34.0
-7.111041722087051,47.0
-3.415238446429888,30.0
-2.2534562405327447,47.0
0.8265158097071459,74.0
6.235618489570941,16.0
7.422753576297855,55.0
-0.14401991192666008,33.0
-4.742411967740061,55.0
-5.229184067429556,26.0
-3.564623947574523,14.0
-4.5625370201947515,85.0
1.6316337047467573,55.0
-3.5354862849215913,77.0
-5.811668928979134,46.0
-3.7571464904550442,54.0
-3.70174498155082,33.0
-0.4133203029808916,83.0
-4.7671568327366,76.0
5.371525732311506,77.0
2.2433681671407593,66.0
-2.39501568769464,63.0
-0.20967210743539866,72.0
-1.1157287186213605,64.0
1.111538265878215,61.0
3.3985141709012097,66.0
-4.0290560616761635,63.0
2.4866781745407964,68.0
-1.9634426180379927,64.0
-3.3856138578466375,29.0
0.07140665039291028,74.0
1.4267927639090998,83.0
-3.3488468160688387,52.0
2.3805674925812133,72.0
-3.6146861979695455,2.0
6.284888773674504,28.0
-6.611921218254611,60.0
-2.11819729802081,43.0
-2.741142976882766,13.0
-3.4582981582591983,32.0
-6.727597830226662,72.0
-0.685634585989833,66.0
-2.9120155723016046,9.0
6.199827209262463,18.0
-2.946204020758202,2.0
3.8090836816148363,23.0
1.0904388581591795,32.0
-2.572776016689596,3.0
3.5027869508229985,42.0
-1.840187960077169,68.0
-1.1635041753107251,82.0
-4.3388049732450025,6.0
3.3013828923526325,76.0
-2.5231890681491196,50.0
-2.5797679550728825,49.0
-2.9832199349401964,52.0
1.9906408300980858,78.0
-4.74179607368648,82.0
