sal_avg_lc2vs0_iate,sex
-18161.20326490917,2.0
-36108.05734563494,1.0
-23651.88490154987,1.0
-19217.715673760566,2.0
-30144.251639457056,2.0
-31577.963400687935,2.0
-26049.49636838674,2.0
-28214.16431562641,2.0
-28918.994502538517,2.0
-42603.204239056824,1.0
-36758.5678909507,2.0
-22122.735690842143,1.0
-21666.513423575285,1.0
-31238.76366226367,2.0
-21407.823087434135,2.0
-23804.066631034468,2.0
-22708.806657687037,1.0
-22685.873086798678,1.0
-30874.068203289058,2.0
-24931.863280914895,1.0
-27162.178044365064,2.0
-28943.8060108853,2.0
-21933.616055994076,1.0
-21658.21729618468,1.0
-18963.5336324145,2.0
-24310.040986156037,1.0
-38399.50622329384,2.0
-31601.821185947258,2.0
-35033.68645628836,2.0
-23584.028342968333,2.0
-17822.24497238582,2.0
-31501.09916399777,2.0
-27408.54897096527,1.0
-22975.54416468129,2.0
-23289.058759026728,2.0
-30719.708495841638,2.0
-34888.41128622063,2.0
-23428.91491095018,2.0
-25694.763834715144,2.0
-27932.88097010181,2.0
-22836.8575740362,2.0
-17968.85711399164,2.0
-34701.869021036815,2.0
-38633.518090861035,2.0
-35627.805434710936,2.0
-30920.858941740313,2.0
-22770.308865975752,2.0
-36876.294652413104,2.0
-41501.626217208315,1.0
-28836.28143305805,1.0
-29048.824946213943,1.0
-22157.704983359832,2.0
-20271.478177185265,1.0
-38501.964964443025,2.0
-28119.44200813935,1.0
-29789.83315907941,2.0
-18565.869995698362,2.0
-24494.518365259097,1.0
-33029.27031894348,2.0
-30483.038245688924,1.0
-35104.85422344979,1.0
-22131.61512191227,2.0
-19225.976469664136,2.0
-41103.49423955637,1.0
-22766.8636344159,1.0
-20040.71947489111,1.0
-25943.69149660143,1.0
-17635.510871612645,2.0
-20493.69446445263,2.0
-21302.531917102515,2.0
-24655.005337459475,1.0
-24445.52127557265,2.0
-19363.85571127524,2.0
-29146.923609192505,2.0
-30216.514171684765,2.0
-21758.253975425352,2.0
-29735.727530975357,1.0
-24858.33761228384,2.0
-35867.37256717606,2.0
-18262.008368877036,1.0
-16139.910221788676,2.0
-31605.647805042645,1.0
-22144.487363767137,2.0
-38890.71757817064,1.0
-18612.680771977073,2.0
-16374.511471455964,2.0
-26277.173936232415,1.0
-31433.141106036117,2.0
-23548.99629357411,2.0
-26865.181069151055,2.0
-39839.312839867125,1.0
-29501.833775544408,2.0
-23697.08594432381,2.0
-20845.226223255453,1.0
-25403.330134209937,2.0
-34670.67594736368,2.0
-34016.18128339997,2.0
-28043.33372077734,2.0
-26866.089388198066,1.0
-28787.379508303464,1.0
-21275.000242816477,1.0
-19923.38482983766,2.0
-21013.98779916163,1.0
-42845.4757215731,1.0
-30404.88414585812,2.0
-25022.09672630406,1.0
-23147.255389948154,2.0
-31479.921835874826,2.0
-38977.111490109746,1.0
-34205.61805452246,2.0
-39173.53612147294,1.0
-22297.791668836773,2.0
-17269.678386231906,2.0
-35443.961694369806,2.0
-30218.70849538856,2.0
-18408.00233018664,2.0
-36964.87541579312,2.0
-31340.567834516038,1.0
-30784.98300938169,2.0
-31246.730826437648,2.0
-28678.52537074477,2.0
-38530.005683884374,2.0
-40900.6772284109,1.0
-19934.68819819455,1.0
-25154.603176991382,2.0
-32120.56579547027,1.0
-21219.925530097986,2.0
-24513.726374020895,2.0
-25288.799134974342,2.0
-22277.444688109925,2.0
-37993.163529961734,2.0
-23556.84072176269,2.0
-19014.59873471325,1.0
-30509.30159729559,2.0
-20916.327890317378,2.0
-26302.486299540607,2.0
-29690.78778727319,1.0
-24974.848899291967,1.0
-28577.60895592763,2.0
-22648.363139077133,2.0
-35947.248049863876,1.0
-40969.22673630521,1.0
-30725.147264633306,2.0
-35211.5098661215,2.0
-19797.151662176464,2.0
-23456.518520723508,2.0
-34609.76113477477,1.0
-16539.143103032355,2.0
-24909.01330628914,2.0
-39796.81028182036,1.0
-25363.844812929983,2.0
-39854.72197593785,1.0
-28354.787971546095,2.0
-27147.251310044783,1.0
-34325.56746528517,1.0
-38068.3589191129,1.0
-23391.26045273173,2.0
-40201.54712659554,1.0
-18245.34825961903,2.0
-19267.659345860186,2.0
-31008.59235693377,2.0
-35086.440324717056,2.0
-22413.747356808806,1.0
-27466.157864919885,2.0
-18142.294569213456,2.0
-30407.866959877774,1.0
-39239.10791007492,1.0
-22114.174533058525,1.0
-18265.806180417647,2.0
-19941.942633597737,2.0
-16338.234413896895,2.0
-33802.613467660005,2.0
-29248.42214641256,1.0
-32237.48700984419,2.0
-26394.704773967624,1.0
-28705.18301717296,2.0
-39118.75996342718,1.0
-19045.984179054125,2.0
-32393.430622614607,1.0
-39962.07709189638,1.0
-21612.526741582784,2.0
-36878.36733928176,1.0
-18277.981026997786,2.0
-23741.26152824027,1.0
-30980.93613575044,2.0
-21793.226488894474,2.0
-30315.73323655658,2.0
-37102.75822280525,2.0
-27728.502619993422,2.0
-27446.99404933458,1.0
-28559.79679406965,1.0
-36047.33985149229,2.0
-28954.28267164318,1.0
-33206.27498563209,1.0
-28666.5412155834,2.0
-34543.93916074902,2.0
-38802.50459005082,1.0
-32592.717713884573,1.0
-24172.052703328292,2.0
-18165.929098888333,2.0
-26306.12833062684,1.0
-38861.594794568184,1.0
-26639.43145969833,2.0
-22568.115112327956,2.0
-20336.033696128048,1.0
-28622.072255650724,1.0
-31241.557755456997,1.0
-27985.852347035674,1.0
-32074.6473514591,2.0
-22740.277592532857,2.0
-37386.498707082006,1.0
-22970.92372931746,2.0
-36359.76234638687,2.0
-20654.25697597749,1.0
-29807.392014850833,1.0
-20430.04127525045,1.0
-34519.373422992954,1.0
-36466.06113298844,2.0
-22584.988467609597,2.0
-36109.16380812746,1.0
-21119.392390906785,2.0
-23303.248340207945,1.0
-19135.065803641995,2.0
-29897.813668330164,2.0
-24992.49241387582,2.0
-21809.93131942232,2.0
-23905.037387100354,1.0
-24087.735871496578,2.0
-22930.732738764018,1.0
-26988.745752181174,2.0
-20673.8286590453,1.0
-33619.163881964276,2.0
-34831.87920337352,2.0
-36193.15425625718,1.0
-22633.06558513059,2.0
-37102.12738901365,1.0
-24631.615125692777,2.0
-24725.135394729114,2.0
-30082.542598222135,2.0
-28381.927360809863,2.0
-31952.39295697597,1.0
-32252.78577494235,2.0
-19636.943699368414,2.0
-25923.308061807526,2.0
-21213.790162481455,1.0
-24607.150530999053,1.0
-32535.531454209013,2.0
-19164.145319293573,2.0
-18365.443717999067,2.0
-33396.39667929041,2.0
-31974.828926658793,1.0
-24872.99284391182,1.0
-21705.33936737678,2.0
-36655.455482685866,1.0
-34082.79053540535,2.0
-29748.929985463226,2.0
-17928.19216172867,1.0
-28137.6304733667,1.0
-18240.777808392835,2.0
-24521.230625937627,2.0
-26108.71581056834,1.0
-31797.54140152628,1.0
-33811.4705324416,1.0
-20846.63762175331,2.0
-21833.138090597855,2.0
-29600.715155264767,1.0
-32596.20009628882,1.0
-23250.14436908534,2.0
-24560.674427008045,1.0
-32712.95422116296,2.0
-30842.717692691585,2.0
-31481.742257015474,1.0
-22982.272618532563,2.0
-20074.373125468614,2.0
-32678.627103277453,1.0
-28182.347415535747,2.0
-31728.88611162998,1.0
-24288.60742686874,2.0
-37032.67685320778,2.0
-36871.743935291175,1.0
-33381.02138683127,1.0
-18378.734470686544,2.0
-16571.197660645004,2.0
-35678.1088468205,1.0
-34696.81852027913,2.0
-23804.059302866655,2.0
-39395.939580653714,1.0
-21605.32211785829,2.0
-20317.247647147302,2.0
-35859.63593794096,2.0
-22547.058432206883,2.0
-22462.492003771033,1.0
-38686.649521391184,2.0
-35830.134468227654,2.0
-21651.562448734006,2.0
-40929.46222665558,1.0
-35319.66326051067,2.0
-31003.576768315892,1.0
-38015.566697106115,1.0
-38306.16918117812,1.0
-31847.507928924013,2.0
-24394.379670633556,1.0
-20619.762073009948,1.0
-19378.640979801236,1.0
-35002.13169412817,2.0
-22736.953472074776,2.0
-25972.090841498753,1.0
-21326.898534164295,2.0
-29503.32646469926,1.0
-18665.653036656026,2.0
-34255.613999892696,1.0
-16464.151591779428,2.0
-36534.15117497419,1.0
-19639.60748009244,1.0
-37344.645056837355,2.0
-24409.05199169486,2.0
-21885.872439768398,2.0
-31074.886245366768,2.0
-22242.976604630578,2.0
-40467.99511758862,1.0
-17147.87602498828,2.0
-28560.45449135761,2.0
-19315.450269324258,2.0
-20319.144640086735,2.0
-19746.777313531264,1.0
-28108.487140533616,2.0
-36202.622097051564,1.0
-31694.60558875487,2.0
-21087.219660500054,1.0
-30285.452290192814,1.0
-34793.98415895442,1.0
-16321.106207702345,2.0
-30770.39325677832,2.0
-29517.117068239844,2.0
-31608.42350706651,2.0
-20575.59844035767,2.0
-35526.2476828254,2.0
-23914.02719622372,2.0
-39689.996517340864,1.0
-32001.879548319695,2.0
-25938.536280775596,1.0
-36276.183969150974,2.0
-17374.898012595288,2.0
-35435.77551168203,1.0
-35096.31577924734,1.0
-21456.250560375796,1.0
-26612.99738463288,2.0
-18471.059158765012,2.0
-36744.14801812808,1.0
-31821.222001883125,1.0
-40008.269390066765,1.0
-20301.020255977517,1.0
-23331.217004294747,2.0
-25334.28440496673,1.0
-31076.349760188124,1.0
-20349.49446401979,2.0
-29812.0338462472,2.0
-26738.929440371285,2.0
-29978.135735803793,2.0
-23244.648641960543,2.0
-34943.729521851186,1.0
-21575.112439009852,1.0
-29624.328839185197,2.0
-34779.515106843595,2.0
-17843.02417741506,2.0
-38744.91132458681,1.0
-33335.53478173065,2.0
-33381.147138187815,2.0
-18619.76847887341,2.0
-29638.034281012835,1.0
-18755.736866719773,2.0
-31916.82684984048,2.0
-18298.671079178843,2.0
-26677.410575098205,1.0
-16315.870886913724,2.0
-25017.89107653708,2.0
-40511.01112957507,1.0
-34564.42301168477,1.0
-16201.692257649513,2.0
-36078.23543908293,1.0
-38149.07335197431,1.0
-23946.656934204955,1.0
-32139.11402444545,2.0
-31597.764500930014,2.0
-22975.12791705908,2.0
-30161.029388167524,2.0
-21222.918254026536,1.0
-18990.695216718945,1.0
-22299.842436313596,1.0
-35157.39946833735,1.0
-25541.81911467886,2.0
-25444.0077297467,1.0
-20154.370213957573,2.0
-39803.415017994084,2.0
-19878.182584313476,2.0
-28229.6553310546,1.0
-29557.273515680994,2.0
-36037.222056326165,1.0
-17497.342544627194,2.0
-29406.44625749191,1.0
-39791.169528527374,1.0
-24747.385153438165,2.0
-27572.061024032588,2.0
-18435.363649345454,1.0
-44433.63968706898,1.0
-34888.196292473214,1.0
-37311.89561513465,2.0
-34985.13903790407,2.0
-32084.777070382486,1.0
-39814.73994293386,1.0
-26806.325287538533,2.0
-25431.210633681963,1.0
-31346.50047711045,2.0
-36343.75583076557,1.0
-29321.610819842288,1.0
-39487.123402315,1.0
-40474.535999894826,1.0
-35408.535709947224,2.0
-34930.43494599238,2.0
-42252.56617412954,1.0
-30212.84921744804,1.0
-30563.36858793864,2.0
-22255.148086063025,2.0
-22209.552190215123,2.0
-36074.08750090592,1.0
-37760.359168967625,1.0
-36680.06377326112,1.0
-23239.281111430166,2.0
-34098.80507421246,1.0
-27504.803157944716,2.0
-24605.499056082164,2.0
-35492.99403514768,2.0
-22604.903369822336,2.0
-17872.033265542883,2.0
-20725.03538637592,1.0
-35349.13895399844,2.0
-29154.509384395715,2.0
-31651.055875195423,2.0
-25901.494662261917,2.0
-28866.858477274087,2.0
-23453.425864158224,2.0
-33734.84900473716,2.0
-29972.484988359327,2.0
-17813.90629627156,2.0
-24533.479302199925,2.0
-35216.61520054814,1.0
-37552.182021140405,1.0
-28345.647712991544,2.0
-35191.330826853475,2.0
-23249.75888172727,2.0
-32974.758130550166,1.0
-40733.98836828962,1.0
-17786.634250212417,2.0
-34667.1044900502,1.0
-23484.48236256854,1.0
-35006.48627028102,1.0
-33107.45661395654,2.0
-23164.497885577814,1.0
-19626.38834478504,1.0
-23345.63027108731,1.0
-30770.270093528216,2.0
-31576.285260729044,2.0
-25470.68768433939,2.0
-18428.137643840695,2.0
-16740.26668410397,2.0
-33980.546099211584,2.0
-31874.628021879245,2.0
-29176.24062407641,2.0
-19727.075679574547,1.0
-33034.62145044634,1.0
-21677.823257146636,2.0
-18019.668411330695,2.0
-23757.201833700303,1.0
-30203.595305734227,2.0
-30872.23338303365,2.0
-20477.254848526663,1.0
-34757.34975066341,2.0
-27493.149198313648,2.0
-25565.710066189687,2.0
-23527.972624917427,2.0
-36997.7206346982,1.0
-34078.390623193154,2.0
-25288.736038704657,2.0
-34357.907006393565,2.0
-27782.600672734265,1.0
-32407.579398826092,1.0
-24077.336011988198,2.0
-38258.500482837066,1.0
-24179.778612191796,2.0
-25332.688911517434,1.0
-31536.13573209342,2.0
-22058.51445996087,2.0
-29358.048213248738,1.0
-34772.63636723249,2.0
-20026.539965201235,2.0
-26115.152308624733,2.0
-18059.297199681598,2.0
-42292.7719904628,1.0
-33961.12176709957,1.0
-37790.16331157158,1.0
-23268.065346530282,2.0
-31674.816425829173,2.0
-18502.159884472254,2.0
-27609.687884900795,1.0
-23291.706836133744,1.0
-17536.894022596618,2.0
-34792.745594917935,2.0
-26899.256120411552,2.0
-41402.05630140498,1.0
-37012.84333229778,1.0
-23505.85690163716,1.0
-40733.53001587813,1.0
-16744.693678999134,2.0
-20422.28942668176,2.0
-39032.62981484998,1.0
-40182.60205559926,1.0
-22418.942896348846,2.0
-29808.5527033834,2.0
-20841.141766103578,1.0
-32892.015520288296,2.0
-17526.1320116252,2.0
-34464.70594829251,2.0
-32383.685168909105,2.0
-18195.203240389812,2.0
-35125.08726088211,2.0
-27470.01329957952,2.0
-35025.60547517699,1.0
-36146.512635451174,2.0
-23446.67339190581,2.0
-24285.245132081545,2.0
-21668.541080526615,2.0
-18573.022939628812,1.0
-39748.99751301385,1.0
-37195.5801552224,2.0
-17389.25155478131,2.0
-19579.1739669997,2.0
-21323.773328497893,2.0
-19868.104179114987,1.0
-34477.171430417555,2.0
-35285.2109685757,1.0
-28366.16745685748,2.0
-41040.70539968033,1.0
-24483.707718203954,1.0
-27576.571785947846,1.0
-16666.28164018104,2.0
-23248.682464960613,2.0
-35056.13150781895,1.0
-34871.25617882771,2.0
-20806.582025207572,2.0
-34818.49085777044,2.0
-19551.68921226714,1.0
-27810.490971541272,2.0
-33269.7256417335,2.0
-41757.2553107273,1.0
-28454.176988266743,2.0
-23937.70532761632,2.0
-29749.199275746574,1.0
-27069.449995614963,1.0
-23812.358284593152,2.0
-18886.575322241322,2.0
-24071.16455486595,1.0
-29174.019972277834,1.0
-34794.01241295952,2.0
-24845.84207208245,2.0
-21920.704230334562,2.0
-31588.63414071242,1.0
-32046.298441894876,1.0
-18464.95102090839,2.0
-37574.61510759794,2.0
-24491.774571520556,2.0
-19529.59969397064,2.0
-30175.521632404136,2.0
-22831.962027212434,2.0
-18397.07105643553,2.0
-29326.91863360719,2.0
-20649.01694257732,1.0
-23495.890328104542,2.0
-20500.730564605412,1.0
-19428.44953819059,1.0
-15922.903143877993,2.0
-40904.67966991219,1.0
-19359.59838108944,2.0
-16257.301174835933,2.0
-18776.136305202654,2.0
-23035.584671021334,2.0
-42358.06946908621,1.0
-37059.199153978334,1.0
-17401.2727845811,2.0
-19129.15961172589,1.0
-34816.07119423883,1.0
-21860.416104291526,1.0
-17243.953253018903,2.0
-31181.585170628787,2.0
-31770.053499239002,2.0
-22816.40959120825,1.0
-22188.902644007263,2.0
-23791.21014669103,1.0
-33285.21368441743,1.0
-39678.76239283879,1.0
-30078.907465185574,1.0
-35415.55786917465,2.0
-23354.274904409627,1.0
-27331.106328218426,2.0
-29984.502090085985,2.0
-37693.000445001584,2.0
-28303.93663016938,2.0
-37139.24709649379,1.0
-32308.412254475308,2.0
-22181.278456282387,1.0
-17265.44162247463,2.0
-20116.257233960187,1.0
-31006.881336062244,1.0
-31964.38611000147,1.0
-25761.269110876743,2.0
-25589.998929179343,2.0
-39916.69916825999,1.0
-39629.23920351948,1.0
-31289.928911552815,1.0
-31642.10670166178,1.0
-35217.87133157415,2.0
-26023.77106710973,2.0
-34557.861337232054,2.0
-40174.06723826491,1.0
-28686.397052348217,1.0
-39875.32355697294,1.0
-24931.08053160687,1.0
-35510.10682371342,2.0
-24189.48417497288,2.0
-27191.74365841973,2.0
-25265.663632502266,1.0
-31504.41703985229,2.0
-22777.19638588758,2.0
-38078.06402314671,2.0
-21133.093901119595,1.0
-19016.68018597622,1.0
-23714.68223909806,2.0
-28523.799081562654,1.0
-24243.578935762947,1.0
-20723.923619774167,2.0
-24162.23809783618,2.0
-33097.74888356121,1.0
-38453.20364884213,1.0
-21798.9005038081,2.0
-18878.917225765155,2.0
-24226.562306295873,2.0
-32790.06039228955,2.0
-23335.746224063434,2.0
-20521.494507606887,2.0
-21674.806057784703,1.0
-35811.924895125776,2.0
-32876.73802219553,2.0
-28874.308324134527,1.0
-22141.11509939721,1.0
-26151.88501686789,2.0
-18209.328257500005,2.0
-44273.17528984463,1.0
-38398.42422612129,1.0
-24306.5862061682,1.0
-23808.757293796734,1.0
-36740.84579201091,2.0
-28824.29791805482,2.0
-40456.73251405302,1.0
-27802.91504380131,2.0
-29186.546255479057,2.0
-27261.25492849048,2.0
-24687.943595999026,2.0
-29504.739239143768,2.0
-30990.119235319115,2.0
-25720.612492231594,2.0
-38887.93250893908,1.0
-35100.6123861329,1.0
-36920.42112979157,1.0
-21326.68625961895,2.0
-23454.002990553425,2.0
-37469.14685822815,1.0
-33619.02550308802,1.0
-18692.29516213449,2.0
-33845.07320604456,2.0
-30832.450839290283,2.0
-19310.196643864314,2.0
-30211.730210937032,1.0
-25264.016917531575,2.0
-38974.483184653436,1.0
-28837.890912338073,1.0
-26289.335101560962,2.0
-40534.31837502145,1.0
-29720.89787404305,2.0
-24422.551362086913,2.0
-25536.411433023008,1.0
-37056.56105182643,1.0
-35235.31460771699,1.0
-36887.6583307829,2.0
-16475.576477070997,2.0
-22522.419102758322,2.0
-18583.410212806735,1.0
-23651.144317826514,2.0
-24841.12903176504,2.0
-16736.23461283095,2.0
-23589.867359335258,2.0
-35308.40814473838,1.0
-32261.63336432555,2.0
-18115.46643979505,2.0
-24992.47098627506,1.0
-22065.10494206202,2.0
-32678.015249490705,2.0
-30378.879050302297,2.0
-30046.446567524286,2.0
-25152.265451197298,2.0
-29394.563587734272,1.0
-28524.227811201272,1.0
-31608.50307467283,1.0
-35551.31127164094,2.0
-22716.17607441174,2.0
-32492.809674282358,1.0
-25960.683169161603,1.0
-24376.434890433324,2.0
-33639.91457274956,1.0
-41084.8587955695,1.0
-21807.478734777575,2.0
-37958.60444205893,1.0
-38264.33462025825,1.0
-24922.103670426615,2.0
-36299.72490509396,1.0
-32157.20886198686,2.0
-25983.59902082399,2.0
-28002.450740549935,2.0
-27742.498316799232,2.0
-40991.725967182705,1.0
-21809.038504240747,2.0
-27981.08603099941,1.0
-27041.076987555683,2.0
-20766.907040364873,2.0
-43754.57933961894,1.0
-23020.056423572118,2.0
-18869.62152454524,2.0
-18791.119870935752,2.0
-40035.14854689349,1.0
-25292.251078682697,2.0
-25098.134577456258,2.0
-25105.24499564961,2.0
-25230.816032840543,2.0
-25242.33300092978,2.0
-25331.51794444347,2.0
-21186.555266040734,1.0
-33323.28420381904,2.0
-23462.846340739154,2.0
-18560.508043414284,1.0
-34555.46250174875,2.0
-37693.61697098764,2.0
-28161.307383400548,2.0
-19030.653070475753,2.0
-25931.529882899275,2.0
-34726.21296663547,2.0
-22418.45676830732,1.0
-24521.39029027178,2.0
-26999.024097082514,2.0
-31893.20399913025,2.0
-27919.412735952086,2.0
-17879.31468250421,2.0
-17004.5905799848,2.0
-31664.633805896232,2.0
-23310.0389464842,2.0
-33525.50763672563,2.0
-29131.344449753244,2.0
-31896.16893586107,2.0
-19573.37900883738,1.0
-24954.287191558502,1.0
-17354.429835774015,2.0
-26661.66913500566,2.0
-22094.585894157033,2.0
-33358.36918324258,2.0
-24491.28113951944,2.0
-34451.79832946583,2.0
-31392.953061162778,2.0
-32402.380283679715,1.0
-22331.218807663678,1.0
-27248.818440698335,1.0
-30811.85883423149,1.0
-19725.59149856637,1.0
-21318.39646352954,2.0
-37314.0277278998,1.0
-19674.914036468763,2.0
-40885.313901777365,1.0
-18872.999978907184,2.0
-31202.285597569527,1.0
-30400.111143167378,2.0
-30081.106970083754,1.0
-30488.464057644735,2.0
-15490.056988036551,2.0
-21983.627499766637,1.0
-27306.171692262047,1.0
-36053.112605268,2.0
-39763.92542930714,1.0
-19479.368247020044,1.0
-23151.457558948314,2.0
-29506.931808202036,1.0
-17986.265321286304,2.0
-22991.44163555829,1.0
-28760.109928256203,1.0
-26336.725412039807,2.0
-37431.87739558221,1.0
-25695.7207615082,1.0
-18383.645228657242,2.0
-24802.67174255487,1.0
-28045.064063314647,1.0
-19579.228036671146,2.0
-37084.53632937566,2.0
-24857.233895799192,1.0
-20221.01350100913,2.0
-18229.282694979076,2.0
-41001.87737711928,1.0
-34556.9489680696,1.0
-17582.419621592224,1.0
-31806.16890364982,2.0
-27301.241367072234,1.0
-19947.15506558495,1.0
-16546.17874700238,2.0
-24877.644786653393,1.0
-20029.711106870243,1.0
-32833.318596606594,2.0
-28613.620609406054,1.0
-23252.312130356535,2.0
-36184.59037891701,2.0
-32844.79638356106,2.0
-30306.64273571282,2.0
-29108.946211079383,2.0
-25016.093078483864,2.0
-35524.00593887235,1.0
-24353.45968812287,1.0
-21194.065038035573,1.0
-20615.34509428823,2.0
-43455.12287784708,1.0
-26080.573377855824,2.0
-27042.80083313075,2.0
-20599.67866490389,2.0
-28742.851704631008,2.0
-19241.467675369677,2.0
-30663.040062869055,2.0
-37126.16860506839,1.0
-30108.41530814822,1.0
-23158.83627042056,2.0
-18046.72132666158,2.0
-27760.843690800644,2.0
-37211.872966231895,1.0
-37038.18567303981,2.0
-26398.152025829433,1.0
-30513.31556178299,2.0
-26408.554212997005,2.0
-38308.24666169395,1.0
-29094.149559233007,2.0
-35488.98524390468,1.0
-16554.962112707195,2.0
-36589.94050293675,2.0
-33196.59948863571,2.0
-16383.6672693751,2.0
-27868.691311743052,2.0
-29615.70566771878,2.0
-23950.49070815456,2.0
-19924.547469023433,1.0
-25209.947540426016,1.0
-16825.827842108505,2.0
-25694.85128942706,2.0
-35169.03768638949,2.0
-39627.118916492866,1.0
-37735.91259028026,1.0
-29091.890913813266,2.0
-33374.34692226684,2.0
-36475.552349075166,2.0
-33829.67365340795,2.0
-22789.95445286185,1.0
-28048.57156611415,1.0
-30857.388760443537,2.0
-18223.463997349474,2.0
-35772.76619593957,2.0
-16677.207451037128,1.0
-26417.454311018988,1.0
-27234.020430700803,2.0
-28006.237805882054,1.0
-20898.152553982927,1.0
-31577.933279423283,1.0
-24836.379488457813,2.0
-25909.38432751547,2.0
-30675.928220032056,2.0
-36570.979312302545,2.0
-24438.075309660744,2.0
-39287.30463436893,2.0
-27298.970235237357,2.0
-20230.714940671533,2.0
-35052.70696093602,2.0
-26838.41079513389,1.0
-22344.794100960273,2.0
-27764.796466146974,2.0
-28303.274179758395,2.0
-18553.29856578749,2.0
-18628.26199835572,2.0
-19983.093434824244,2.0
-20451.499291508924,1.0
-25214.72551765063,2.0
-34603.29664097371,2.0
-21347.54672186653,2.0
-30466.40834745839,1.0
-29276.27642917108,2.0
-35553.186552471205,2.0
-31587.11617622617,2.0
-27444.533755975353,1.0
-18678.975633894952,2.0
-18172.241456070795,2.0
-19450.197465745143,1.0
-22291.268242946735,2.0
-22181.471985415585,2.0
-18850.798966812905,2.0
-21444.599529206025,2.0
-22951.830136142893,2.0
-20096.186975441946,2.0
-32874.949847814874,2.0
-33036.327302688784,2.0
-27449.360850663445,1.0
-28225.532310570026,1.0
-41762.50200157755,1.0
-26583.59785504487,2.0
-38527.3781662721,1.0
-37851.70650733116,1.0
-28758.056536865595,1.0
-20572.119606310895,2.0
-33654.05076140372,2.0
-27096.41280734649,2.0
-33514.31361472868,2.0
-39520.26990484316,1.0
-21307.941936226634,2.0
-37024.60915744817,1.0
-32567.463232558628,1.0
-26397.556537941935,1.0
-35151.54748872912,2.0
-18409.4990315619,2.0
-27901.012891961334,1.0
-23728.57585949292,2.0
-26623.40943935291,1.0
-23487.02463007455,2.0
-20096.076730111523,1.0
-19588.44306076969,2.0
-24002.525657978706,2.0
-26198.34251605327,1.0
-18240.543079235045,2.0
-23586.127576233564,1.0
-20699.955004188654,2.0
-29258.632263772073,2.0
-32242.868869999787,1.0
-29126.87905210197,2.0
-31660.634583535382,2.0
-26761.05017275331,2.0
-27525.895733832047,2.0
-21571.669700776634,2.0
-33078.64754185851,1.0
-26260.547410175437,1.0
-38035.650013492304,1.0
-18685.946867340735,2.0
-29077.974309177232,1.0
-37034.53491377889,1.0
-25840.57651579725,1.0
-23759.839453945708,1.0
-28872.359310484633,2.0
-34362.38816283197,1.0
-38689.02647502316,2.0
-37038.60299303426,2.0
-35945.387690713615,2.0
-35440.52420383693,2.0
-39251.30837296835,1.0
-33690.02405960333,1.0
-24292.819097253985,1.0
-26066.48300008927,2.0
-35948.23837323687,1.0
-31816.692341136168,2.0
-35627.90119702404,1.0
-33177.11130686807,2.0
-20311.941093750218,1.0
-24847.302796280666,1.0
-18921.628577719897,1.0
-29231.697585735506,2.0
-17571.955414536933,2.0
-21175.23110728828,1.0
-30321.24245618291,2.0
-18853.717438598374,1.0
-21881.036538142427,1.0
-30836.18759420702,2.0
-31205.83388692302,2.0
-27077.96090105723,2.0
-35273.96156186107,1.0
-17723.585985623926,2.0
-37607.080618810636,1.0
-36376.15656733411,2.0
-20870.330782898418,2.0
-17141.485132734986,2.0
-39669.12522201438,1.0
-23240.828481820623,1.0
-25922.86570199395,1.0
-31212.69658191607,1.0
-17684.007096872694,2.0
-17508.269977033928,2.0
-22511.338008650815,2.0
-36895.61822257581,2.0
-38756.82122048196,1.0
-32210.80941922052,2.0
-36774.80929746806,2.0
-17498.891200079473,2.0
-24446.17445048764,2.0
-24860.883238846876,1.0
-35079.47679772045,2.0
-28697.848717207875,1.0
-21772.830736667136,1.0
-24379.09535620168,2.0
-44587.242128036174,1.0
-29292.332674789614,2.0
-20215.477355601593,1.0
-22893.122287112397,1.0
-21291.930720155342,2.0
-32956.651121336196,1.0
-24010.315702898715,2.0
-28700.506399274476,2.0
-36002.436221984724,1.0
-28844.643560679735,1.0
-33793.99088843771,2.0
-31461.668398485013,1.0
-21598.15800026396,2.0
-32469.525723686784,1.0
-37482.255044478625,2.0
-23473.283815393486,2.0
-30133.887312950756,2.0
-29089.782134383742,2.0
-39369.33667706349,2.0
-34552.755180607055,1.0
-31550.68924842005,2.0
-36734.68807445043,1.0
-30939.25938560304,2.0
-30014.46249578555,1.0
-36564.267272106474,1.0
-16469.96633906059,2.0
-25608.050933250335,1.0
-24020.54734228613,2.0
-17847.50320594445,2.0
-36684.81816601902,2.0
-31650.27776441199,1.0
-24104.73429028736,2.0
-32806.25192687048,2.0
-18275.719340116135,2.0
-28450.34585156053,1.0
-16720.36477159849,2.0
-39122.01018785131,1.0
-33563.97789463693,2.0
-39719.51578242545,1.0
-24597.457691609183,2.0
-30664.608471598305,2.0
-23512.72125848062,2.0
-32910.644807298595,1.0
-20727.551917629622,2.0
-29520.93635025861,1.0
-33407.83448762901,2.0
-35709.107273668604,1.0
-16879.368237886432,2.0
-38125.7036242026,2.0
-22691.66481445797,2.0
-26252.906027174173,2.0
-28898.29263675008,1.0
-25455.066168450074,2.0
-16657.69877547396,2.0
-32435.228504618244,2.0
-29632.109129503,2.0
-30045.29238748677,1.0
-17912.228352823484,1.0
-25985.88517407491,2.0
-20080.741541226398,2.0
-25673.675951382473,2.0
-18039.297306208246,2.0
-19837.198987977557,2.0
-21381.49714109364,1.0
-30782.739853173975,2.0
