sal_avg_lc2vs0_iate,school
-18161.20326490917,8.0
-36108.05734563494,10.0
-23651.88490154987,9.0
-19217.715673760566,9.0
-30144.251639457056,10.0
-31577.963400687935,10.0
-26049.49636838674,12.0
-28214.16431562641,10.0
-28918.994502538517,8.0
-42603.204239056824,12.0
-36758.5678909507,12.0
-22122.735690842143,12.0
-21666.513423575285,10.0
-31238.76366226367,10.0
-21407.823087434135,10.0
-23804.066631034468,9.0
-22708.806657687037,10.0
-22685.873086798678,9.0
-30874.068203289058,9.0
-24931.863280914895,12.0
-27162.178044365064,12.0
-28943.8060108853,12.0
-21933.616055994076,10.0
-21658.21729618468,12.0
-18963.5336324145,8.0
-24310.040986156037,8.0
-38399.50622329384,10.0
-31601.821185947258,10.0
-35033.68645628836,10.0
-23584.028342968333,10.0
-17822.24497238582,12.0
-31501.09916399777,12.0
-27408.54897096527,10.0
-22975.54416468129,9.0
-23289.058759026728,9.0
-30719.708495841638,9.0
-34888.41128622063,12.0
-23428.91491095018,10.0
-25694.763834715144,10.0
-27932.88097010181,10.0
-22836.8575740362,8.0
-17968.85711399164,12.0
-34701.869021036815,10.0
-38633.518090861035,12.0
-35627.805434710936,10.0
-30920.858941740313,10.0
-22770.308865975752,9.0
-36876.294652413104,10.0
-41501.626217208315,12.0
-28836.28143305805,12.0
-29048.824946213943,10.0
-22157.704983359832,10.0
-20271.478177185265,10.0
-38501.964964443025,12.0
-28119.44200813935,10.0
-29789.83315907941,9.0
-18565.869995698362,12.0
-24494.518365259097,10.0
-33029.27031894348,10.0
-30483.038245688924,10.0
-35104.85422344979,12.0
-22131.61512191227,9.0
-19225.976469664136,10.0
-41103.49423955637,10.0
-22766.8636344159,8.0
-20040.71947489111,9.0
-25943.69149660143,10.0
-17635.510871612645,10.0
-20493.69446445263,10.0
-21302.531917102515,9.0
-24655.005337459475,8.0
-24445.52127557265,10.0
-19363.85571127524,8.0
-29146.923609192505,9.0
-30216.514171684765,10.0
-21758.253975425352,12.0
-29735.727530975357,10.0
-24858.33761228384,10.0
-35867.37256717606,12.0
-18262.008368877036,10.0
-16139.910221788676,9.0
-31605.647805042645,10.0
-22144.487363767137,9.0
-38890.71757817064,10.0
-18612.680771977073,10.0
-16374.511471455964,9.0
-26277.173936232415,10.0
-31433.141106036117,10.0
-23548.99629357411,10.0
-26865.181069151055,10.0
-39839.312839867125,12.0
-29501.833775544408,12.0
-23697.08594432381,8.0
-20845.226223255453,9.0
-25403.330134209937,10.0
-34670.67594736368,10.0
-34016.18128339997,10.0
-28043.33372077734,10.0
-26866.089388198066,9.0
-28787.379508303464,10.0
-21275.000242816477,12.0
-19923.38482983766,9.0
-21013.98779916163,10.0
-42845.4757215731,12.0
-30404.88414585812,12.0
-25022.09672630406,10.0
-23147.255389948154,9.0
-31479.921835874826,12.0
-38977.111490109746,10.0
-34205.61805452246,10.0
-39173.53612147294,12.0
-22297.791668836773,10.0
-17269.678386231906,10.0
-35443.961694369806,12.0
-30218.70849538856,10.0
-18408.00233018664,9.0
-36964.87541579312,12.0
-31340.567834516038,8.0
-30784.98300938169,10.0
-31246.730826437648,9.0
-28678.52537074477,10.0
-38530.005683884374,12.0
-40900.6772284109,12.0
-19934.68819819455,12.0
-25154.603176991382,10.0
-32120.56579547027,10.0
-21219.925530097986,9.0
-24513.726374020895,10.0
-25288.799134974342,12.0
-22277.444688109925,9.0
-37993.163529961734,12.0
-23556.84072176269,9.0
-19014.59873471325,10.0
-30509.30159729559,9.0
-20916.327890317378,9.0
-26302.486299540607,8.0
-29690.78778727319,10.0
-24974.848899291967,10.0
-28577.60895592763,10.0
-22648.363139077133,9.0
-35947.248049863876,10.0
-40969.22673630521,12.0
-30725.147264633306,10.0
-35211.5098661215,12.0
-19797.151662176464,12.0
-23456.518520723508,10.0
-34609.76113477477,12.0
-16539.143103032355,10.0
-24909.01330628914,12.0
-39796.81028182036,12.0
-25363.844812929983,10.0
-39854.72197593785,10.0
-28354.787971546095,10.0
-27147.251310044783,10.0
-34325.56746528517,12.0
-38068.3589191129,10.0
-23391.26045273173,9.0
-40201.54712659554,10.0
-18245.34825961903,12.0
-19267.659345860186,10.0
-31008.59235693377,12.0
-35086.440324717056,10.0
-22413.747356808806,10.0
-27466.157864919885,10.0
-18142.294569213456,8.0
-30407.866959877774,10.0
-39239.10791007492,10.0
-22114.174533058525,10.0
-18265.806180417647,10.0
-19941.942633597737,9.0
-16338.234413896895,10.0
-33802.613467660005,10.0
-29248.42214641256,10.0
-32237.48700984419,10.0
-26394.704773967624,10.0
-28705.18301717296,9.0
-39118.75996342718,10.0
-19045.984179054125,8.0
-32393.430622614607,10.0
-39962.07709189638,10.0
-21612.526741582784,9.0
-36878.36733928176,9.0
-18277.981026997786,9.0
-23741.26152824027,10.0
-30980.93613575044,10.0
-21793.226488894474,9.0
-30315.73323655658,9.0
-37102.75822280525,12.0
-27728.502619993422,10.0
-27446.99404933458,10.0
-28559.79679406965,12.0
-36047.33985149229,10.0
-28954.28267164318,10.0
-33206.27498563209,10.0
-28666.5412155834,8.0
-34543.93916074902,10.0
-38802.50459005082,10.0
-32592.717713884573,12.0
-24172.052703328292,10.0
-18165.929098888333,8.0
-26306.12833062684,9.0
-38861.594794568184,12.0
-26639.43145969833,9.0
-22568.115112327956,8.0
-20336.033696128048,10.0
-28622.072255650724,10.0
-31241.557755456997,9.0
-27985.852347035674,10.0
-32074.6473514591,10.0
-22740.277592532857,10.0
-37386.498707082006,9.0
-22970.92372931746,10.0
-36359.76234638687,12.0
-20654.25697597749,10.0
-29807.392014850833,9.0
-20430.04127525045,10.0
-34519.373422992954,8.0
-36466.06113298844,12.0
-22584.988467609597,8.0
-36109.16380812746,9.0
-21119.392390906785,9.0
-23303.248340207945,10.0
-19135.065803641995,12.0
-29897.813668330164,10.0
-24992.49241387582,10.0
-21809.93131942232,9.0
-23905.037387100354,9.0
-24087.735871496578,8.0
-22930.732738764018,8.0
-26988.745752181174,12.0
-20673.8286590453,10.0
-33619.163881964276,10.0
-34831.87920337352,12.0
-36193.15425625718,10.0
-22633.06558513059,10.0
-37102.12738901365,12.0
-24631.615125692777,10.0
-24725.135394729114,8.0
-30082.542598222135,10.0
-28381.927360809863,9.0
-31952.39295697597,8.0
-32252.78577494235,10.0
-19636.943699368414,12.0
-25923.308061807526,8.0
-21213.790162481455,10.0
-24607.150530999053,10.0
-32535.531454209013,10.0
-19164.145319293573,9.0
-18365.443717999067,10.0
-33396.39667929041,12.0
-31974.828926658793,9.0
-24872.99284391182,10.0
-21705.33936737678,12.0
-36655.455482685866,10.0
-34082.79053540535,12.0
-29748.929985463226,9.0
-17928.19216172867,9.0
-28137.6304733667,10.0
-18240.777808392835,10.0
-24521.230625937627,10.0
-26108.71581056834,12.0
-31797.54140152628,12.0
-33811.4705324416,10.0
-20846.63762175331,9.0
-21833.138090597855,10.0
-29600.715155264767,12.0
-32596.20009628882,9.0
-23250.14436908534,9.0
-24560.674427008045,12.0
-32712.95422116296,8.0
-30842.717692691585,10.0
-31481.742257015474,9.0
-22982.272618532563,10.0
-20074.373125468614,8.0
-32678.627103277453,10.0
-28182.347415535747,8.0
-31728.88611162998,8.0
-24288.60742686874,10.0
-37032.67685320778,10.0
-36871.743935291175,12.0
-33381.02138683127,8.0
-18378.734470686544,9.0
-16571.197660645004,10.0
-35678.1088468205,10.0
-34696.81852027913,12.0
-23804.059302866655,9.0
-39395.939580653714,10.0
-21605.32211785829,10.0
-20317.247647147302,9.0
-35859.63593794096,12.0
-22547.058432206883,12.0
-22462.492003771033,9.0
-38686.649521391184,12.0
-35830.134468227654,12.0
-21651.562448734006,8.0
-40929.46222665558,10.0
-35319.66326051067,12.0
-31003.576768315892,9.0
-38015.566697106115,9.0
-38306.16918117812,9.0
-31847.507928924013,10.0
-24394.379670633556,10.0
-20619.762073009948,9.0
-19378.640979801236,9.0
-35002.13169412817,12.0
-22736.953472074776,12.0
-25972.090841498753,12.0
-21326.898534164295,10.0
-29503.32646469926,10.0
-18665.653036656026,10.0
-34255.613999892696,12.0
-16464.151591779428,10.0
-36534.15117497419,9.0
-19639.60748009244,9.0
-37344.645056837355,12.0
-24409.05199169486,10.0
-21885.872439768398,10.0
-31074.886245366768,8.0
-22242.976604630578,10.0
-40467.99511758862,12.0
-17147.87602498828,9.0
-28560.45449135761,9.0
-19315.450269324258,12.0
-20319.144640086735,10.0
-19746.777313531264,10.0
-28108.487140533616,9.0
-36202.622097051564,10.0
-31694.60558875487,10.0
-21087.219660500054,9.0
-30285.452290192814,9.0
-34793.98415895442,10.0
-16321.106207702345,10.0
-30770.39325677832,12.0
-29517.117068239844,12.0
-31608.42350706651,10.0
-20575.59844035767,10.0
-35526.2476828254,10.0
-23914.02719622372,9.0
-39689.996517340864,10.0
-32001.879548319695,9.0
-25938.536280775596,8.0
-36276.183969150974,12.0
-17374.898012595288,10.0
-35435.77551168203,9.0
-35096.31577924734,12.0
-21456.250560375796,9.0
-26612.99738463288,12.0
-18471.059158765012,10.0
-36744.14801812808,10.0
-31821.222001883125,8.0
-40008.269390066765,12.0
-20301.020255977517,10.0
-23331.217004294747,10.0
-25334.28440496673,10.0
-31076.349760188124,9.0
-20349.49446401979,10.0
-29812.0338462472,10.0
-26738.929440371285,9.0
-29978.135735803793,10.0
-23244.648641960543,9.0
-34943.729521851186,9.0
-21575.112439009852,9.0
-29624.328839185197,10.0
-34779.515106843595,10.0
-17843.02417741506,8.0
-38744.91132458681,10.0
-33335.53478173065,10.0
-33381.147138187815,12.0
-18619.76847887341,10.0
-29638.034281012835,12.0
-18755.736866719773,9.0
-31916.82684984048,10.0
-18298.671079178843,12.0
-26677.410575098205,10.0
-16315.870886913724,10.0
-25017.89107653708,9.0
-40511.01112957507,12.0
-34564.42301168477,9.0
-16201.692257649513,10.0
-36078.23543908293,9.0
-38149.07335197431,10.0
-23946.656934204955,10.0
-32139.11402444545,9.0
-31597.764500930014,12.0
-22975.12791705908,8.0
-30161.029388167524,10.0
-21222.918254026536,9.0
-18990.695216718945,9.0
-22299.842436313596,8.0
-35157.39946833735,12.0
-25541.81911467886,12.0
-25444.0077297467,9.0
-20154.370213957573,10.0
-39803.415017994084,12.0
-19878.182584313476,8.0
-28229.6553310546,10.0
-29557.273515680994,10.0
-36037.222056326165,9.0
-17497.342544627194,9.0
-29406.44625749191,8.0
-39791.169528527374,12.0
-24747.385153438165,10.0
-27572.061024032588,9.0
-18435.363649345454,9.0
-44433.63968706898,12.0
-34888.196292473214,10.0
-37311.89561513465,10.0
-34985.13903790407,12.0
-32084.777070382486,12.0
-39814.73994293386,12.0
-26806.325287538533,10.0
-25431.210633681963,10.0
-31346.50047711045,9.0
-36343.75583076557,10.0
-29321.610819842288,12.0
-39487.123402315,10.0
-40474.535999894826,10.0
-35408.535709947224,12.0
-34930.43494599238,12.0
-42252.56617412954,12.0
-30212.84921744804,9.0
-30563.36858793864,9.0
-22255.148086063025,8.0
-22209.552190215123,9.0
-36074.08750090592,8.0
-37760.359168967625,9.0
-36680.06377326112,12.0
-23239.281111430166,9.0
-34098.80507421246,10.0
-27504.803157944716,9.0
-24605.499056082164,8.0
-35492.99403514768,12.0
-22604.903369822336,8.0
-17872.033265542883,8.0
-20725.03538637592,9.0
-35349.13895399844,12.0
-29154.509384395715,9.0
-31651.055875195423,10.0
-25901.494662261917,10.0
-28866.858477274087,9.0
-23453.425864158224,9.0
-33734.84900473716,12.0
-29972.484988359327,9.0
-17813.90629627156,10.0
-24533.479302199925,9.0
-35216.61520054814,10.0
-37552.182021140405,10.0
-28345.647712991544,12.0
-35191.330826853475,12.0
-23249.75888172727,9.0
-32974.758130550166,12.0
-40733.98836828962,12.0
-17786.634250212417,9.0
-34667.1044900502,10.0
-23484.48236256854,9.0
-35006.48627028102,9.0
-33107.45661395654,12.0
-23164.497885577814,10.0
-19626.38834478504,8.0
-23345.63027108731,10.0
-30770.270093528216,12.0
-31576.285260729044,10.0
-25470.68768433939,10.0
-18428.137643840695,12.0
-16740.26668410397,12.0
-33980.546099211584,12.0
-31874.628021879245,12.0
-29176.24062407641,10.0
-19727.075679574547,9.0
-33034.62145044634,10.0
-21677.823257146636,10.0
-18019.668411330695,9.0
-23757.201833700303,9.0
-30203.595305734227,10.0
-30872.23338303365,10.0
-20477.254848526663,10.0
-34757.34975066341,10.0
-27493.149198313648,9.0
-25565.710066189687,10.0
-23527.972624917427,10.0
-36997.7206346982,10.0
-34078.390623193154,10.0
-25288.736038704657,10.0
-34357.907006393565,10.0
-27782.600672734265,10.0
-32407.579398826092,9.0
-24077.336011988198,9.0
-38258.500482837066,12.0
-24179.778612191796,10.0
-25332.688911517434,10.0
-31536.13573209342,10.0
-22058.51445996087,8.0
-29358.048213248738,10.0
-34772.63636723249,12.0
-20026.539965201235,10.0
-26115.152308624733,9.0
-18059.297199681598,10.0
-42292.7719904628,10.0
-33961.12176709957,9.0
-37790.16331157158,10.0
-23268.065346530282,12.0
-31674.816425829173,12.0
-18502.159884472254,8.0
-27609.687884900795,10.0
-23291.706836133744,8.0
-17536.894022596618,9.0
-34792.745594917935,10.0
-26899.256120411552,10.0
-41402.05630140498,10.0
-37012.84333229778,9.0
-23505.85690163716,12.0
-40733.53001587813,10.0
-16744.693678999134,8.0
-20422.28942668176,10.0
-39032.62981484998,12.0
-40182.60205559926,12.0
-22418.942896348846,8.0
-29808.5527033834,10.0
-20841.141766103578,8.0
-32892.015520288296,10.0
-17526.1320116252,9.0
-34464.70594829251,10.0
-32383.685168909105,10.0
-18195.203240389812,10.0
-35125.08726088211,12.0
-27470.01329957952,12.0
-35025.60547517699,9.0
-36146.512635451174,12.0
-23446.67339190581,10.0
-24285.245132081545,10.0
-21668.541080526615,8.0
-18573.022939628812,9.0
-39748.99751301385,10.0
-37195.5801552224,12.0
-17389.25155478131,10.0
-19579.1739669997,12.0
-21323.773328497893,10.0
-19868.104179114987,10.0
-34477.171430417555,10.0
-35285.2109685757,9.0
-28366.16745685748,9.0
-41040.70539968033,10.0
-24483.707718203954,10.0
-27576.571785947846,10.0
-16666.28164018104,10.0
-23248.682464960613,8.0
-35056.13150781895,8.0
-34871.25617882771,10.0
-20806.582025207572,10.0
-34818.49085777044,10.0
-19551.68921226714,10.0
-27810.490971541272,9.0
-33269.7256417335,12.0
-41757.2553107273,12.0
-28454.176988266743,9.0
-23937.70532761632,10.0
-29749.199275746574,12.0
-27069.449995614963,10.0
-23812.358284593152,8.0
-18886.575322241322,9.0
-24071.16455486595,12.0
-29174.019972277834,10.0
-34794.01241295952,12.0
-24845.84207208245,12.0
-21920.704230334562,10.0
-31588.63414071242,12.0
-32046.298441894876,8.0
-18464.95102090839,12.0
-37574.61510759794,12.0
-24491.774571520556,10.0
-19529.59969397064,9.0
-30175.521632404136,10.0
-22831.962027212434,9.0
-18397.07105643553,9.0
-29326.91863360719,9.0
-20649.01694257732,8.0
-23495.890328104542,9.0
-20500.730564605412,10.0
-19428.44953819059,8.0
-15922.903143877993,10.0
-40904.67966991219,12.0
-19359.59838108944,10.0
-16257.301174835933,10.0
-18776.136305202654,9.0
-23035.584671021334,9.0
-42358.06946908621,12.0
-37059.199153978334,10.0
-17401.2727845811,12.0
-19129.15961172589,10.0
-34816.07119423883,12.0
-21860.416104291526,9.0
-17243.953253018903,10.0
-31181.585170628787,9.0
-31770.053499239002,12.0
-22816.40959120825,9.0
-22188.902644007263,10.0
-23791.21014669103,12.0
-33285.21368441743,10.0
-39678.76239283879,12.0
-30078.907465185574,9.0
-35415.55786917465,10.0
-23354.274904409627,8.0
-27331.106328218426,10.0
-29984.502090085985,10.0
-37693.000445001584,12.0
-28303.93663016938,10.0
-37139.24709649379,12.0
-32308.412254475308,10.0
-22181.278456282387,10.0
-17265.44162247463,10.0
-20116.257233960187,8.0
-31006.881336062244,9.0
-31964.38611000147,10.0
-25761.269110876743,10.0
-25589.998929179343,9.0
-39916.69916825999,12.0
-39629.23920351948,10.0
-31289.928911552815,10.0
-31642.10670166178,9.0
-35217.87133157415,10.0
-26023.77106710973,10.0
-34557.861337232054,10.0
-40174.06723826491,10.0
-28686.397052348217,10.0
-39875.32355697294,12.0
-24931.08053160687,9.0
-35510.10682371342,10.0
-24189.48417497288,9.0
-27191.74365841973,8.0
-25265.663632502266,10.0
-31504.41703985229,10.0
-22777.19638588758,9.0
-38078.06402314671,12.0
-21133.093901119595,9.0
-19016.68018597622,9.0
-23714.68223909806,9.0
-28523.799081562654,9.0
-24243.578935762947,10.0
-20723.923619774167,9.0
-24162.23809783618,9.0
-33097.74888356121,9.0
-38453.20364884213,10.0
-21798.9005038081,12.0
-18878.917225765155,12.0
-24226.562306295873,10.0
-32790.06039228955,10.0
-23335.746224063434,10.0
-20521.494507606887,9.0
-21674.806057784703,8.0
-35811.924895125776,12.0
-32876.73802219553,12.0
-28874.308324134527,12.0
-22141.11509939721,9.0
-26151.88501686789,10.0
-18209.328257500005,10.0
-44273.17528984463,12.0
-38398.42422612129,10.0
-24306.5862061682,10.0
-23808.757293796734,10.0
-36740.84579201091,12.0
-28824.29791805482,12.0
-40456.73251405302,10.0
-27802.91504380131,10.0
-29186.546255479057,8.0
-27261.25492849048,8.0
-24687.943595999026,9.0
-29504.739239143768,10.0
-30990.119235319115,10.0
-25720.612492231594,10.0
-38887.93250893908,10.0
-35100.6123861329,10.0
-36920.42112979157,12.0
-21326.68625961895,10.0
-23454.002990553425,10.0
-37469.14685822815,9.0
-33619.02550308802,8.0
-18692.29516213449,8.0
-33845.07320604456,12.0
-30832.450839290283,12.0
-19310.196643864314,10.0
-30211.730210937032,10.0
-25264.016917531575,9.0
-38974.483184653436,12.0
-28837.890912338073,10.0
-26289.335101560962,8.0
-40534.31837502145,10.0
-29720.89787404305,9.0
-24422.551362086913,10.0
-25536.411433023008,9.0
-37056.56105182643,10.0
-35235.31460771699,10.0
-36887.6583307829,12.0
-16475.576477070997,10.0
-22522.419102758322,9.0
-18583.410212806735,8.0
-23651.144317826514,9.0
-24841.12903176504,8.0
-16736.23461283095,9.0
-23589.867359335258,12.0
-35308.40814473838,9.0
-32261.63336432555,9.0
-18115.46643979505,12.0
-24992.47098627506,9.0
-22065.10494206202,9.0
-32678.015249490705,10.0
-30378.879050302297,9.0
-30046.446567524286,10.0
-25152.265451197298,12.0
-29394.563587734272,10.0
-28524.227811201272,12.0
-31608.50307467283,12.0
-35551.31127164094,10.0
-22716.17607441174,9.0
-32492.809674282358,10.0
-25960.683169161603,12.0
-24376.434890433324,10.0
-33639.91457274956,8.0
-41084.8587955695,10.0
-21807.478734777575,10.0
-37958.60444205893,10.0
-38264.33462025825,12.0
-24922.103670426615,8.0
-36299.72490509396,12.0
-32157.20886198686,12.0
-25983.59902082399,12.0
-28002.450740549935,9.0
-27742.498316799232,10.0
-40991.725967182705,12.0
-21809.038504240747,9.0
-27981.08603099941,10.0
-27041.076987555683,10.0
-20766.907040364873,8.0
-43754.57933961894,12.0
-23020.056423572118,9.0
-18869.62152454524,10.0
-18791.119870935752,10.0
-40035.14854689349,10.0
-25292.251078682697,10.0
-25098.134577456258,9.0
-25105.24499564961,10.0
-25230.816032840543,10.0
-25242.33300092978,12.0
-25331.51794444347,10.0
-21186.555266040734,10.0
-33323.28420381904,10.0
-23462.846340739154,8.0
-18560.508043414284,9.0
-34555.46250174875,12.0
-37693.61697098764,12.0
-28161.307383400548,10.0
-19030.653070475753,8.0
-25931.529882899275,9.0
-34726.21296663547,12.0
-22418.45676830732,9.0
-24521.39029027178,9.0
-26999.024097082514,12.0
-31893.20399913025,12.0
-27919.412735952086,12.0
-17879.31468250421,8.0
-17004.5905799848,8.0
-31664.633805896232,10.0
-23310.0389464842,9.0
-33525.50763672563,10.0
-29131.344449753244,12.0
-31896.16893586107,10.0
-19573.37900883738,8.0
-24954.287191558502,10.0
-17354.429835774015,10.0
-26661.66913500566,12.0
-22094.585894157033,10.0
-33358.36918324258,10.0
-24491.28113951944,10.0
-34451.79832946583,12.0
-31392.953061162778,12.0
-32402.380283679715,10.0
-22331.218807663678,8.0
-27248.818440698335,10.0
-30811.85883423149,12.0
-19725.59149856637,10.0
-21318.39646352954,9.0
-37314.0277278998,12.0
-19674.914036468763,10.0
-40885.313901777365,12.0
-18872.999978907184,9.0
-31202.285597569527,10.0
-30400.111143167378,10.0
-30081.106970083754,12.0
-30488.464057644735,10.0
-15490.056988036551,10.0
-21983.627499766637,9.0
-27306.171692262047,10.0
-36053.112605268,12.0
-39763.92542930714,10.0
-19479.368247020044,9.0
-23151.457558948314,10.0
-29506.931808202036,10.0
-17986.265321286304,9.0
-22991.44163555829,8.0
-28760.109928256203,10.0
-26336.725412039807,10.0
-37431.87739558221,9.0
-25695.7207615082,10.0
-18383.645228657242,8.0
-24802.67174255487,10.0
-28045.064063314647,10.0
-19579.228036671146,10.0
-37084.53632937566,10.0
-24857.233895799192,9.0
-20221.01350100913,10.0
-18229.282694979076,10.0
-41001.87737711928,12.0
-34556.9489680696,9.0
-17582.419621592224,8.0
-31806.16890364982,10.0
-27301.241367072234,12.0
-19947.15506558495,10.0
-16546.17874700238,10.0
-24877.644786653393,8.0
-20029.711106870243,8.0
-32833.318596606594,12.0
-28613.620609406054,10.0
-23252.312130356535,10.0
-36184.59037891701,12.0
-32844.79638356106,10.0
-30306.64273571282,10.0
-29108.946211079383,9.0
-25016.093078483864,10.0
-35524.00593887235,9.0
-24353.45968812287,10.0
-21194.065038035573,10.0
-20615.34509428823,8.0
-43455.12287784708,12.0
-26080.573377855824,12.0
-27042.80083313075,9.0
-20599.67866490389,12.0
-28742.851704631008,9.0
-19241.467675369677,9.0
-30663.040062869055,8.0
-37126.16860506839,12.0
-30108.41530814822,9.0
-23158.83627042056,10.0
-18046.72132666158,10.0
-27760.843690800644,9.0
-37211.872966231895,10.0
-37038.18567303981,12.0
-26398.152025829433,10.0
-30513.31556178299,12.0
-26408.554212997005,9.0
-38308.24666169395,9.0
-29094.149559233007,8.0
-35488.98524390468,9.0
-16554.962112707195,9.0
-36589.94050293675,12.0
-33196.59948863571,10.0
-16383.6672693751,10.0
-27868.691311743052,9.0
-29615.70566771878,10.0
-23950.49070815456,9.0
-19924.547469023433,10.0
-25209.947540426016,10.0
-16825.827842108505,10.0
-25694.85128942706,8.0
-35169.03768638949,12.0
-39627.118916492866,10.0
-37735.91259028026,9.0
-29091.890913813266,8.0
-33374.34692226684,12.0
-36475.552349075166,10.0
-33829.67365340795,10.0
-22789.95445286185,9.0
-28048.57156611415,9.0
-30857.388760443537,9.0
-18223.463997349474,8.0
-35772.76619593957,10.0
-16677.207451037128,8.0
-26417.454311018988,8.0
-27234.020430700803,8.0
-28006.237805882054,10.0
-20898.152553982927,10.0
-31577.933279423283,9.0
-24836.379488457813,10.0
-25909.38432751547,10.0
-30675.928220032056,9.0
-36570.979312302545,12.0
-24438.075309660744,10.0
-39287.30463436893,10.0
-27298.970235237357,12.0
-20230.714940671533,12.0
-35052.70696093602,12.0
-26838.41079513389,9.0
-22344.794100960273,10.0
-27764.796466146974,9.0
-28303.274179758395,9.0
-18553.29856578749,9.0
-18628.26199835572,9.0
-19983.093434824244,9.0
-20451.499291508924,10.0
-25214.72551765063,10.0
-34603.29664097371,12.0
-21347.54672186653,12.0
-30466.40834745839,10.0
-29276.27642917108,10.0
-35553.186552471205,10.0
-31587.11617622617,10.0
-27444.533755975353,10.0
-18678.975633894952,10.0
-18172.241456070795,10.0
-19450.197465745143,9.0
-22291.268242946735,9.0
-22181.471985415585,10.0
-18850.798966812905,8.0
-21444.599529206025,9.0
-22951.830136142893,9.0
-20096.186975441946,12.0
-32874.949847814874,10.0
-33036.327302688784,10.0
-27449.360850663445,9.0
-28225.532310570026,8.0
-41762.50200157755,12.0
-26583.59785504487,12.0
-38527.3781662721,12.0
-37851.70650733116,10.0
-28758.056536865595,9.0
-20572.119606310895,10.0
-33654.05076140372,10.0
-27096.41280734649,9.0
-33514.31361472868,12.0
-39520.26990484316,10.0
-21307.941936226634,10.0
-37024.60915744817,12.0
-32567.463232558628,9.0
-26397.556537941935,10.0
-35151.54748872912,12.0
-18409.4990315619,12.0
-27901.012891961334,10.0
-23728.57585949292,9.0
-26623.40943935291,8.0
-23487.02463007455,10.0
-20096.076730111523,10.0
-19588.44306076969,10.0
-24002.525657978706,8.0
-26198.34251605327,10.0
-18240.543079235045,9.0
-23586.127576233564,9.0
-20699.955004188654,9.0
-29258.632263772073,10.0
-32242.868869999787,9.0
-29126.87905210197,10.0
-31660.634583535382,12.0
-26761.05017275331,9.0
-27525.895733832047,10.0
-21571.669700776634,10.0
-33078.64754185851,9.0
-26260.547410175437,10.0
-38035.650013492304,10.0
-18685.946867340735,10.0
-29077.974309177232,12.0
-37034.53491377889,10.0
-25840.57651579725,10.0
-23759.839453945708,9.0
-28872.359310484633,12.0
-34362.38816283197,10.0
-38689.02647502316,12.0
-37038.60299303426,10.0
-35945.387690713615,10.0
-35440.52420383693,12.0
-39251.30837296835,10.0
-33690.02405960333,9.0
-24292.819097253985,9.0
-26066.48300008927,9.0
-35948.23837323687,10.0
-31816.692341136168,9.0
-35627.90119702404,10.0
-33177.11130686807,12.0
-20311.941093750218,8.0
-24847.302796280666,10.0
-18921.628577719897,9.0
-29231.697585735506,10.0
-17571.955414536933,10.0
-21175.23110728828,10.0
-30321.24245618291,8.0
-18853.717438598374,9.0
-21881.036538142427,8.0
-30836.18759420702,9.0
-31205.83388692302,10.0
-27077.96090105723,8.0
-35273.96156186107,10.0
-17723.585985623926,10.0
-37607.080618810636,10.0
-36376.15656733411,12.0
-20870.330782898418,9.0
-17141.485132734986,8.0
-39669.12522201438,10.0
-23240.828481820623,8.0
-25922.86570199395,8.0
-31212.69658191607,12.0
-17684.007096872694,12.0
-17508.269977033928,12.0
-22511.338008650815,10.0
-36895.61822257581,10.0
-38756.82122048196,12.0
-32210.80941922052,10.0
-36774.80929746806,12.0
-17498.891200079473,9.0
-24446.17445048764,10.0
-24860.883238846876,12.0
-35079.47679772045,12.0
-28697.848717207875,9.0
-21772.830736667136,10.0
-24379.09535620168,8.0
-44587.242128036174,12.0
-29292.332674789614,10.0
-20215.477355601593,10.0
-22893.122287112397,9.0
-21291.930720155342,8.0
-32956.651121336196,9.0
-24010.315702898715,9.0
-28700.506399274476,9.0
-36002.436221984724,12.0
-28844.643560679735,8.0
-33793.99088843771,12.0
-31461.668398485013,8.0
-21598.15800026396,10.0
-32469.525723686784,9.0
-37482.255044478625,12.0
-23473.283815393486,9.0
-30133.887312950756,9.0
-29089.782134383742,12.0
-39369.33667706349,12.0
-34552.755180607055,12.0
-31550.68924842005,9.0
-36734.68807445043,10.0
-30939.25938560304,10.0
-30014.46249578555,10.0
-36564.267272106474,10.0
-16469.96633906059,9.0
-25608.050933250335,9.0
-24020.54734228613,9.0
-17847.50320594445,8.0
-36684.81816601902,10.0
-31650.27776441199,10.0
-24104.73429028736,9.0
-32806.25192687048,10.0
-18275.719340116135,9.0
-28450.34585156053,10.0
-16720.36477159849,10.0
-39122.01018785131,12.0
-33563.97789463693,12.0
-39719.51578242545,12.0
-24597.457691609183,10.0
-30664.608471598305,12.0
-23512.72125848062,10.0
-32910.644807298595,9.0
-20727.551917629622,12.0
-29520.93635025861,10.0
-33407.83448762901,10.0
-35709.107273668604,10.0
-16879.368237886432,10.0
-38125.7036242026,12.0
-22691.66481445797,8.0
-26252.906027174173,9.0
-28898.29263675008,12.0
-25455.066168450074,8.0
-16657.69877547396,9.0
-32435.228504618244,12.0
-29632.109129503,10.0
-30045.29238748677,10.0
-17912.228352823484,9.0
-25985.88517407491,12.0
-20080.741541226398,10.0
-25673.675951382473,12.0
-18039.297306208246,10.0
-19837.198987977557,8.0
-21381.49714109364,9.0
-30782.739853173975,10.0
